SubjID,nw_target,nw_response_time,nw_famsize,simp_comp,nw_LogBf
153,antilm,717,S,COMP,5.33
153,nextness,832,S,SIMP,8.91
153,pitchody,643,L,COMP,6.41
153,criticance,824,L,SIMP,7.91
153,yieldist,689,S,SIMP,6.42
153,advertisely,990,S,SIMP,1.56
153,opposement,887,S,SIMP,6.9
153,flitenge,703,L,COMP,6.4
153,begence,711,L,SIMP,6.4
153,fanfil,992,S,COMP,6.16
153,dressory,720,L,SIMP,8.26
153,schemeness,994,S,SIMP,7.39
153,heightenge,932,S,COMP,6.82
153,acrement,991,S,SIMP,6.56
153,prayance,782,L,SIMP,6.96
153,winkity,733,S,SIMP,5.38
153,habitic,801,L,SIMP,7.63
153,nullish,993,S,SIMP,3.81
153,thrillance,683,S,SIMP,5.73
153,angelith,660,L,COMP,6.48
153,gumful,865,S,SIMP,4.04
153,freenels,780,L,COMP,8.89
153,gasfil,599,L,COMP,7.31
153,lidady,549,S,COMP,6.26
153,towerly,694,L,SIMP,7.07
153,branchel,708,S,COMP,7.43
153,fiendilm,715,S,COMP,3.97
153,curtidy,756,S,COMP,4.48
153,mudla,699,L,COMP,6.82
153,elmilt,592,S,COMP,5.16
153,bandary,740,L,SIMP,6.89
153,helmetous,632,S,SIMP,5.49
153,bogary,560,L,SIMP,5.56
153,aridilm,521,S,COMP,4.61
153,smoothful,886,L,SIMP,6.95
153,dumbidy,559,S,COMP,5.5
153,inkilm,741,L,COMP,5.67
153,yankody,601,S,COMP,3.93
153,feverize,890,S,SIMP,6.39
153,flipody,503,L,COMP,5.21
153,socketer,820,S,SIMP,4.96
153,bearist,874,L,SIMP,7.87
153,boil,656,L,COMP,7
153,nutly,933,L,SIMP,6.85
153,illilt,654,L,COMP,7.77
153,meltange,617,S,COMP,6.06
153,heiric,664,S,SIMP,5.35
153,digory,784,S,SIMP,6.66
153,tripady,536,L,COMP,7.23
153,poority,761,L,SIMP,8.38
153,bindig,729,L,COMP,6.11
153,altarig,570,S,COMP,6
153,longness,688,L,SIMP,9.86
154,aridism,989,S,COMP,4.61
154,beerer,989,S,COMP,6.75
154,mudly,994,L,COMP,6.82
154,towerla,988,L,SIMP,7.07
154,boilous,985,L,COMP,7
154,tiltady,803,S,SIMP,5.79
154,thrillange,980,S,SIMP,5.73
154,shootmant,943,L,SIMP,7.51
154,ejectence,701,S,COMP,4.19
154,nextnels,650,S,SIMP,8.91
154,angelish,993,L,COMP,6.48
154,weldic,774,S,COMP,4.86
154,helmetoes,732,S,SIMP,5.49
154,brancher,741,S,COMP,7.43
154,gumfil,709,S,SIMP,4.04
154,boltoes,835,S,SIMP,5.85
154,bindic,589,L,COMP,6.11
154,opposemant,703,S,SIMP,6.9
154,advertisela,828,S,SIMP,1.56
154,figer,764,S,COMP,5.28
154,baskody,562,S,SIMP,4.22
154,pooridy,639,L,SIMP,8.38
154,lidary,657,S,COMP,6.26
154,northize,831,L,COMP,7.84
154,yieldilt,722,S,SIMP,6.42
154,meltance,703,S,COMP,6.06
154,longnels,771,L,SIMP,9.86
154,nutla,995,L,SIMP,6.85
154,passment,854,L,COMP,9.21
154,flipory,863,L,COMP,5.21
154,heirig,656,S,SIMP,5.35
154,agreely,910,L,COMP,8.46
154,freeness,993,L,COMP,8.89
154,digody,717,S,SIMP,6.66
154,altaric,742,S,COMP,6
154,ripence,622,L,COMP,6.15
154,bearilt,601,L,SIMP,7.87
154,sheeter,796,L,COMP,6.92
154,urnilt,635,S,SIMP,4.22
154,taxfil,777,L,SIMP,7.92
154,criticange,756,L,SIMP,7.91
154,zoomfil,648,S,SIMP,3.53
154,mouthize,848,L,COMP,7.96
154,adoptish,991,S,COMP,7.09
154,pitchory,732,L,COMP,6.41
154,jawla,800,S,SIMP,6.03
154,heightence,699,S,COMP,6.82
154,acremant,739,S,SIMP,6.56
154,elbowilm,672,L,SIMP,7.47
154,bogady,648,L,SIMP,5.56
154,dumbity,691,S,COMP,5.5
154,dressody,668,L,SIMP,8.26
154,breakity,769,L,COMP,8.76
154,smoothfil,717,L,SIMP,6.95
154,elmist,756,S,COMP,5.16
154,earilt,677,L,SIMP,2.77
154,addment,729,L,COMP,8.68
154,habitig,663,L,SIMP,7.63
154,happenance,992,S,COMP,8.85
154,trueness,687,S,COMP,NA
154,inkism,715,L,COMP,5.67
154,medicalady,854,S,SIMP,7.19
154,validel,628,L,SIMP,6.43
154,curtity,768,S,COMP,4.48
154,bandady,750,L,SIMP,6.89
154,feverime,888,S,SIMP,6.39
154,schemenels,805,S,SIMP,7.39
154,winkidy,720,S,SIMP,5.38
154,kingism,964,L,COMP,7.73
154,aidig,826,S,SIMP,7.06
154,growilt,707,L,SIMP,9.05
154,classoes,649,L,SIMP,8.73
154,antism,756,S,COMP,5.33
154,tripary,695,L,COMP,7.23
154,socketel,846,S,SIMP,4.96
154,treasonize,833,S,COMP,4.93
154,begenge,652,L,SIMP,6.4
154,rampime,673,S,SIMP,4.55
154,beanith,602,L,SIMP,6.05
154,witchith,725,L,SIMP,6.79
154,stirance,809,L,COMP,6.73
154,yankory,591,S,COMP,3.93
154,warnody,746,S,SIMP,7.44
154,pillize,624,S,COMP,6.29
154,gasful,799,L,COMP,7.31
154,flitence,870,L,COMP,6.4
154,illist,753,L,COMP,7.77
154,nullith,993,S,SIMP,3.81
154,fiendism,994,S,COMP,3.97
154,bloodel,767,L,SIMP,8.29
154,fellowous,762,L,COMP,7.19
154,wigith,658,L,SIMP,5.57
154,debtish,989,S,COMP,6.49
154,humidous,797,S,COMP,4.52
154,employness,953,L,COMP,8.44
154,prayange,700,L,SIMP,6.96
154,fanful,769,S,COMP,6.16
154,pickenge,656,L,SIMP,8.13
154,coldity,991,L,COMP,8.18
154,princement,787,S,COMP,6.81
155,branchel,746,S,COMP,7.43
155,rampize,851,S,SIMP,4.55
155,nullish,689,S,SIMP,3.81
155,begence,751,L,SIMP,6.4
155,gumful,804,S,SIMP,4.04
155,illilt,692,L,COMP,7.77
155,heiric,993,S,SIMP,5.35
155,boltous,751,S,SIMP,5.85
155,princemant,704,S,COMP,6.81
155,pitchody,603,L,COMP,6.41
155,pillime,929,S,COMP,6.29
155,blooder,990,L,SIMP,8.29
155,fanfil,719,S,COMP,6.16
155,bearist,717,L,SIMP,7.87
155,longness,778,L,SIMP,9.86
155,fellowoes,993,L,COMP,7.19
155,classous,627,L,SIMP,8.73
155,warnory,654,S,SIMP,7.44
155,elmilt,732,S,COMP,5.16
155,feverize,638,S,SIMP,6.39
155,bandary,707,L,SIMP,6.89
155,earist,713,L,SIMP,2.77
155,mudla,509,L,COMP,6.82
155,beanish,436,L,SIMP,6.05
155,boil,557,L,COMP,7
155,coldidy,573,L,COMP,8.18
155,mouthime,619,L,COMP,7.96
155,passmant,638,L,COMP,9.21
155,baskory,571,S,SIMP,4.22
155,smoothful,504,L,SIMP,6.95
155,stirange,994,L,COMP,6.73
155,medicalary,986,S,SIMP,7.19
155,towerly,610,L,SIMP,7.07
155,urnist,702,S,SIMP,4.22
155,opposement,897,S,SIMP,6.9
155,ejectenge,738,S,COMP,4.19
155,digory,706,S,SIMP,6.66
155,jawly,699,S,SIMP,6.03
155,helmetous,566,S,SIMP,5.49
155,debtith,524,S,COMP,6.49
155,truenels,707,S,COMP,NA
155,advertisely,767,S,SIMP,1.56
155,heightenge,643,S,COMP,6.82
155,prayance,738,L,SIMP,6.96
155,ime,807,L,COMP,7.84
155,adoptish,500,S,COMP,7.09
155,agreela,10678,L,COMP,8.46
155,nutly,990,L,SIMP,6.85
155,dumbidy,713,S,COMP,5.5
155,tiltary,598,S,SIMP,5.79
155,witchish,795,L,SIMP,6.79
155,bogary,672,L,SIMP,5.56
155,zoomful,993,S,SIMP,3.53
155,criticance,552,L,SIMP,7.91
155,schemeness,582,S,SIMP,7.39
155,gasfil,553,L,COMP,7.31
155,sheetel,576,L,COMP,6.92
155,beerel,520,S,COMP,6.75
155,winkity,731,S,SIMP,5.38
155,kingilm,632,L,COMP,7.73
155,bindig,551,L,COMP,6.11
155,aidic,818,S,SIMP,7.06
155,curtidy,736,S,COMP,4.48
155,antilm,663,S,COMP,5.33
155,tripady,654,L,COMP,7.23
155,yieldist,909,S,SIMP,6.42
155,habitic,715,L,SIMP,7.63
155,wigish,991,L,SIMP,5.57
155,flipody,13652,L,COMP,5.21
155,meltange,568,S,COMP,6.06
155,taxful,751,L,SIMP,7.92
155,fiendilm,510,S,COMP,3.97
155,socketer,566,S,SIMP,4.96
155,altarig,516,S,COMP,6
155,poority,639,L,SIMP,8.38
155,humidoes,581,S,COMP,4.52
155,weldig,487,S,COMP,4.86
155,shootment,704,L,SIMP,7.51
155,breakidy,532,L,COMP,8.76
155,flitenge,743,L,COMP,6.4
155,angelith,697,L,COMP,6.48
155,aridilm,551,S,COMP,4.61
155,yankody,736,S,COMP,3.93
155,thrillance,812,S,SIMP,5.73
155,acrement,992,S,SIMP,6.56
155,dressory,607,L,SIMP,8.26
155,growist,693,L,SIMP,9.05
155,inkilm,512,L,COMP,5.67
155,freenels,679,L,COMP,8.89
155,employnels,605,L,COMP,8.44
155,treasonime,457,S,COMP,4.93
155,addmant,644,L,COMP,8.68
155,elbowism,521,L,SIMP,7.47
155,lidady,501,S,COMP,6.26
155,happenange,372,S,COMP,8.85
155,ripenge,518,L,COMP,6.15
155,nextness,539,S,SIMP,8.91
155,valider,989,L,SIMP,6.43
155,figel,655,S,COMP,5.28
155,pickence,704,L,SIMP,8.13
156,breakity,701,L,COMP,8.76
156,boltoes,736,S,SIMP,5.85
156,fiendism,996,S,COMP,3.97
156,kingism,935,L,COMP,7.73
156,angelish,995,L,COMP,6.48
156,stirance,993,L,COMP,6.73
156,debtish,843,S,COMP,6.49
156,addment,992,L,COMP,8.68
156,mudly,993,L,COMP,6.82
156,inkism,991,L,COMP,5.67
156,yieldilt,987,S,SIMP,6.42
156,earilt,842,L,SIMP,2.77
156,shootmant,947,L,SIMP,7.51
156,thrillange,995,S,SIMP,5.73
156,passment,990,L,COMP,9.21
156,weldic,996,S,COMP,4.86
156,classoes,698,L,SIMP,8.73
156,fanful,989,S,COMP,6.16
156,fellowous,989,L,COMP,7.19
156,growilt,874,L,SIMP,9.05
156,bandady,955,L,SIMP,6.89
156,elbowilm,988,L,SIMP,7.47
156,validel,990,L,SIMP,6.43
156,warnody,694,S,SIMP,7.44
156,schemenels,675,S,SIMP,7.39
156,smoothfil,848,L,SIMP,6.95
156,ejectence,755,S,COMP,4.19
156,feverime,900,S,SIMP,6.39
156,dumbity,943,S,COMP,5.5
156,opposemant,992,S,SIMP,6.9
156,dressody,799,L,SIMP,8.26
156,rampime,992,S,SIMP,4.55
156,aidig,993,S,SIMP,7.06
156,pickenge,989,L,SIMP,8.13
156,ripence,860,L,COMP,6.15
156,socketel,993,S,SIMP,4.96
156,wigith,991,L,SIMP,5.57
156,nextnels,908,S,SIMP,8.91
156,mouthize,993,L,COMP,7.96
156,antism,943,S,COMP,5.33
156,curtity,567,S,COMP,4.48
156,zoomfil,782,S,SIMP,3.53
156,happenance,591,S,COMP,8.85
156,beanith,994,L,SIMP,6.05
156,medicalady,994,S,SIMP,7.19
156,agreely,676,L,COMP,8.46
156,winkidy,657,S,SIMP,5.38
156,princement,991,S,COMP,6.81
156,boilous,995,L,COMP,7
156,baskody,637,S,SIMP,4.22
156,northize,994,L,COMP,7.84
156,pooridy,704,L,SIMP,8.38
156,advertisela,866,S,SIMP,1.56
156,sheeter,988,L,COMP,6.92
156,lidary,989,S,COMP,6.26
156,longnels,991,L,SIMP,9.86
156,pillize,993,S,COMP,6.29
156,bearilt,887,L,SIMP,7.87
156,prayange,996,L,SIMP,6.96
156,bloodel,991,L,SIMP,8.29
156,aridism,663,S,COMP,4.61
156,jawla,771,S,SIMP,6.03
156,illist,994,L,COMP,7.77
156,treasonize,991,S,COMP,4.93
156,beerer,885,S,COMP,6.75
156,meltance,991,S,COMP,6.06
156,adoptish,997,S,COMP,7.09
156,urnilt,833,S,SIMP,4.22
156,gumfil,990,S,SIMP,4.04
156,habitig,996,L,SIMP,7.63
156,towerla,768,L,SIMP,7.07
156,nutla,745,L,SIMP,6.85
156,flitence,835,L,COMP,6.4
156,flipory,902,L,COMP,5.21
156,heirig,993,S,SIMP,5.35
156,witchith,996,L,SIMP,6.79
156,bogady,747,L,SIMP,5.56
156,nullith,674,S,SIMP,3.81
156,digody,84721,S,SIMP,6.66
156,bindic,650,L,COMP,6.11
156,trueness,836,S,COMP,NA
156,yankory,698,S,COMP,3.93
156,elmist,991,S,COMP,5.16
156,begenge,990,L,SIMP,6.4
156,taxfil,890,L,SIMP,7.92
156,tripary,708,L,COMP,7.23
156,humidous,829,S,COMP,4.52
156,acremant,753,S,SIMP,6.56
156,heightence,995,S,COMP,6.82
156,helmetoes,637,S,SIMP,5.49
156,altaric,783,S,COMP,6
156,freeness,688,L,COMP,8.89
156,coldity,617,L,COMP,8.18
156,pitchory,993,L,COMP,6.41
156,gasful,626,L,COMP,7.31
156,figer,711,S,COMP,5.28
156,criticange,996,L,SIMP,7.91
156,employness,664,L,COMP,8.44
156,tiltady,726,S,SIMP,5.79
156,brancher,996,S,COMP,7.43
157,inkilm,444,L,COMP,5.67
157,boltous,469,S,SIMP,5.85
157,curtidy,519,S,COMP,4.48
157,socketer,541,S,SIMP,4.96
157,yieldist,430,S,SIMP,6.42
157,zoomful,283,S,SIMP,3.53
157,pickence,395,L,SIMP,8.13
157,schemeness,375,S,SIMP,7.39
157,stirange,361,L,COMP,6.73
157,princemant,407,S,COMP,6.81
157,fanfil,459,S,COMP,6.16
157,yankody,412,S,COMP,3.93
157,ripenge,381,L,COMP,6.15
157,bandary,289,L,SIMP,6.89
157,medicalary,335,S,SIMP,7.19
157,agreela,316,L,COMP,8.46
157,digory,331,S,SIMP,6.66
157,aridilm,377,S,COMP,4.61
157,elbowism,406,L,SIMP,7.47
157,boil,356,L,COMP,7
157,advertisely,340,S,SIMP,1.56
157,branchel,371,S,COMP,7.43
157,bogary,303,L,SIMP,5.56
157,elmilt,314,S,COMP,5.16
157,fellowoes,453,L,COMP,7.19
157,jawly,472,S,SIMP,6.03
157,opposement,383,S,SIMP,6.9
157,dressory,418,L,SIMP,8.26
157,winkity,989,S,SIMP,5.38
157,beanish,397,L,SIMP,6.05
157,baskory,342,S,SIMP,4.22
157,nextness,372,S,SIMP,8.91
157,aidic,377,S,SIMP,7.06
157,feverize,320,S,SIMP,6.39
157,lidady,436,S,COMP,6.26
157,weldig,422,S,COMP,4.86
157,tripady,347,L,COMP,7.23
157,blooder,361,L,SIMP,8.29
157,nutly,400,L,SIMP,6.85
157,longness,400,L,SIMP,9.86
157,tiltary,532,S,SIMP,5.79
157,witchish,493,L,SIMP,6.79
157,altarig,502,S,COMP,6
157,heightenge,442,S,COMP,6.82
157,flipody,427,L,COMP,5.21
157,mudla,466,L,COMP,6.82
157,antilm,467,S,COMP,5.33
157,sheetel,331,L,COMP,6.92
157,classous,417,L,SIMP,8.73
157,helmetous,358,S,SIMP,5.49
157,angelith,327,L,COMP,6.48
157,pillime,295,S,COMP,6.29
157,adoptish,3336,S,COMP,7.09
157,growist,643,L,SIMP,9.05
157,ime,365,L,COMP,7.84
157,earist,312,L,SIMP,2.77
157,heiric,611,S,SIMP,5.35
157,begence,567,L,SIMP,6.4
157,kingilm,395,L,COMP,7.73
157,poority,348,L,SIMP,8.38
157,happenange,396,S,COMP,8.85
157,urnist,493,S,SIMP,4.22
157,mouthime,479,L,COMP,7.96
157,smoothful,359,L,SIMP,6.95
157,pitchody,400,L,COMP,6.41
157,flitenge,549,L,COMP,6.4
157,gasfil,516,L,COMP,7.31
157,humidoes,413,S,COMP,4.52
157,addmant,379,L,COMP,8.68
157,illilt,470,L,COMP,7.77
157,towerly,447,L,SIMP,7.07
157,freenels,461,L,COMP,8.89
157,ejectenge,484,S,COMP,4.19
157,meltange,12282,S,COMP,6.06
157,passmant,478,L,COMP,9.21
157,thrillance,410,S,SIMP,5.73
157,treasonime,539,S,COMP,4.93
157,truenels,340,S,COMP,NA
157,wigish,317,L,SIMP,5.57
157,valider,537,L,SIMP,6.43
157,gumful,576,S,SIMP,4.04
157,habitic,368,L,SIMP,7.63
157,dumbidy,536,S,COMP,5.5
157,nullish,559,S,SIMP,3.81
157,taxful,401,L,SIMP,7.92
157,fiendilm,530,S,COMP,3.97
157,figel,446,S,COMP,5.28
157,bindig,492,L,COMP,6.11
157,coldidy,462,L,COMP,8.18
157,rampize,562,S,SIMP,4.55
157,criticance,661,L,SIMP,7.91
157,breakidy,526,L,COMP,8.76
157,shootment,401,L,SIMP,7.51
157,prayance,657,L,SIMP,6.96
157,acrement,562,S,SIMP,6.56
157,employnels,544,L,COMP,8.44
157,beerel,582,S,COMP,6.75
157,bearist,431,L,SIMP,7.87
157,warnory,603,S,SIMP,7.44
157,debtith,524,S,COMP,6.49
0,pillize,924,S,COMP,6.29
0,treasonize,845,S,COMP,4.93
0,bearilt,994,L,SIMP,7.87
0,addment,995,L,COMP,8.68
0,kingism,996,L,COMP,7.73
0,towerla,972,L,SIMP,7.07
0,weldic,696,S,COMP,4.86
0,mouthize,991,L,COMP,7.96
0,validel,915,L,SIMP,6.43
0,schemenels,815,S,SIMP,7.39
0,sheeter,991,L,COMP,6.92
0,warnody,995,S,SIMP,7.44
0,feverime,990,S,SIMP,6.39
0,fanful,993,S,COMP,6.16
0,bloodel,994,L,SIMP,8.29
0,taxfil,634,L,SIMP,7.92
0,medicalady,936,S,SIMP,7.19
0,figer,987,S,COMP,5.28
0,yankory,994,S,COMP,3.93
0,curtity,996,S,COMP,4.48
0,tiltady,994,S,SIMP,5.79
0,prayange,991,L,SIMP,6.96
0,angelish,988,L,COMP,6.48
0,longnels,993,L,SIMP,9.86
0,aidig,991,S,SIMP,7.06
0,advertisela,993,S,SIMP,1.56
0,boilous,995,L,COMP,7
0,illist,994,L,COMP,7.77
0,gasful,883,L,COMP,7.31
0,altaric,993,S,COMP,6
0,rampime,642,S,SIMP,4.55
0,classoes,996,L,SIMP,8.73
0,antism,853,S,COMP,5.33
0,pitchory,814,L,COMP,6.41
0,smoothfil,989,L,SIMP,6.95
0,fiendism,990,S,COMP,3.97
0,earilt,997,L,SIMP,2.77
0,flitence,988,L,COMP,6.4
0,heirig,997,S,SIMP,5.35
0,gumfil,990,S,SIMP,4.04
0,happenance,996,S,COMP,8.85
0,agreely,616,L,COMP,8.46
0,nutla,608,L,SIMP,6.85
0,habitig,873,L,SIMP,7.63
0,beanith,917,L,SIMP,6.05
0,stirance,988,L,COMP,6.73
0,urnilt,887,S,SIMP,4.22
0,beerer,995,S,COMP,6.75
0,dumbity,991,S,COMP,5.5
0,elmist,996,S,COMP,5.16
0,bindic,992,L,COMP,6.11
0,boltoes,874,S,SIMP,5.85
0,nextnels,648,S,SIMP,8.91
0,pickenge,993,L,SIMP,8.13
0,ejectence,996,S,COMP,4.19
0,elbowilm,986,L,SIMP,7.47
0,flipory,995,L,COMP,5.21
0,debtish,994,S,COMP,6.49
0,lidary,989,S,COMP,6.26
0,freeness,702,L,COMP,8.89
0,begenge,788,L,SIMP,6.4
0,adoptish,997,S,COMP,7.09
0,wigith,749,L,SIMP,5.57
0,bogady,856,L,SIMP,5.56
0,trueness,996,S,COMP,NA
0,passment,990,L,COMP,9.21
0,mudly,993,L,COMP,6.82
0,inkism,847,L,COMP,5.67
0,employness,991,L,COMP,8.44
0,jawla,751,S,SIMP,6.03
0,shootmant,990,L,SIMP,7.51
0,brancher,989,S,COMP,7.43
0,digody,993,S,SIMP,6.66
0,thrillange,888,S,SIMP,5.73
0,yieldilt,883,S,SIMP,6.42
0,heightence,991,S,COMP,6.82
0,pooridy,988,L,SIMP,8.38
0,aridism,946,S,COMP,4.61
0,ripence,989,L,COMP,6.15
0,growilt,990,L,SIMP,9.05
0,coldity,823,L,COMP,8.18
0,socketel,775,S,SIMP,4.96
0,northize,881,L,COMP,7.84
0,dressody,995,L,SIMP,8.26
0,baskody,996,S,SIMP,4.22
0,princement,989,S,COMP,6.81
0,fellowous,989,L,COMP,7.19
0,winkidy,988,S,SIMP,5.38
0,acremant,995,S,SIMP,6.56
0,nullith,889,S,SIMP,3.81
0,witchith,993,L,SIMP,6.79
0,breakity,996,L,COMP,8.76
0,helmetoes,989,S,SIMP,5.49
0,zoomfil,964,S,SIMP,3.53
0,criticange,985,L,SIMP,7.91
0,humidous,988,S,COMP,4.52
0,meltance,993,S,COMP,6.06
0,tripary,989,L,COMP,7.23
0,opposemant,806,S,SIMP,6.9
0,bandady,991,L,SIMP,6.89
159,kingilm,990,L,COMP,7.73
159,beerel,573,S,COMP,6.75
159,weldig,422,S,COMP,4.86
159,blooder,369,L,SIMP,8.29
159,baskory,465,S,SIMP,4.22
159,passmant,745,L,COMP,9.21
159,mudla,442,L,COMP,6.82
159,ejectenge,443,S,COMP,4.19
159,prayance,824,L,SIMP,6.96
159,criticance,592,L,SIMP,7.91
159,illilt,741,L,COMP,7.77
159,bindig,525,L,COMP,6.11
159,beanish,646,L,SIMP,6.05
159,gumful,511,S,SIMP,4.04
159,bogary,685,L,SIMP,5.56
159,meltange,759,S,COMP,6.06
159,earist,732,L,SIMP,2.77
159,aidic,629,S,SIMP,7.06
159,socketer,732,S,SIMP,4.96
159,poority,991,L,SIMP,8.38
159,wigish,620,L,SIMP,5.57
159,ime,472,L,COMP,7.84
159,ripenge,573,L,COMP,6.15
159,stirange,523,L,COMP,6.73
159,fanfil,8969,S,COMP,6.16
159,habitic,449,L,SIMP,7.63
159,debtith,680,S,COMP,6.49
159,tripady,686,L,COMP,7.23
159,longness,855,L,SIMP,9.86
159,shootment,630,L,SIMP,7.51
159,thrillance,722,S,SIMP,5.73
159,princemant,642,S,COMP,6.81
159,witchish,767,L,SIMP,6.79
159,heiric,623,S,SIMP,5.35
159,inkilm,460,L,COMP,5.67
159,helmetous,597,S,SIMP,5.49
159,dumbidy,617,S,COMP,5.5
159,curtidy,629,S,COMP,4.48
159,schemeness,755,S,SIMP,7.39
159,begence,655,L,SIMP,6.4
159,opposement,986,S,SIMP,6.9
159,valider,690,L,SIMP,6.43
159,nullish,459,S,SIMP,3.81
159,happenange,620,S,COMP,8.85
159,employnels,460,L,COMP,8.44
159,addmant,431,L,COMP,8.68
159,boil,653,L,COMP,7
159,taxful,689,L,SIMP,7.92
159,yieldist,646,S,SIMP,6.42
159,dressory,558,L,SIMP,8.26
159,bearist,653,L,SIMP,7.87
159,rampize,455,S,SIMP,4.55
159,elmilt,478,S,COMP,5.16
159,towerly,512,L,SIMP,7.07
159,branchel,584,S,COMP,7.43
159,growist,590,L,SIMP,9.05
159,breakidy,538,L,COMP,8.76
159,smoothful,826,L,SIMP,6.95
159,feverize,361,S,SIMP,6.39
159,heightenge,628,S,COMP,6.82
159,sheetel,478,L,COMP,6.92
159,zoomful,533,S,SIMP,3.53
159,figel,602,S,COMP,5.28
159,fellowoes,554,L,COMP,7.19
159,aridilm,487,S,COMP,4.61
159,digory,581,S,SIMP,6.66
159,lidady,500,S,COMP,6.26
159,jawly,499,S,SIMP,6.03
159,boltous,726,S,SIMP,5.85
159,yankody,13144,S,COMP,3.93
159,pickence,424,L,SIMP,8.13
159,acrement,503,S,SIMP,6.56
159,bandary,422,L,SIMP,6.89
159,winkity,562,S,SIMP,5.38
159,warnory,511,S,SIMP,7.44
159,agreela,504,L,COMP,8.46
159,advertisely,704,S,SIMP,1.56
159,nextness,638,S,SIMP,8.91
159,elbowism,601,L,SIMP,7.47
159,freenels,491,L,COMP,8.89
159,mouthime,592,L,COMP,7.96
159,antilm,572,S,COMP,5.33
159,altarig,445,S,COMP,6
159,humidoes,471,S,COMP,4.52
159,coldidy,558,L,COMP,8.18
159,truenels,460,S,COMP,NA
159,urnist,469,S,SIMP,4.22
159,nutly,487,L,SIMP,6.85
159,medicalary,678,S,SIMP,7.19
159,fiendilm,610,S,COMP,3.97
159,classous,653,L,SIMP,8.73
159,tiltary,618,S,SIMP,5.79
159,pillime,557,S,COMP,6.29
159,angelith,546,L,COMP,6.48
159,flipody,495,L,COMP,5.21
159,flitenge,485,L,COMP,6.4
159,gasfil,575,L,COMP,7.31
159,adoptish,544,S,COMP,7.09
159,pitchody,535,L,COMP,6.41
159,treasonime,522,S,COMP,4.93
160,tiltady,696,S,SIMP,5.79
160,mudly,916,L,COMP,6.82
160,acremant,993,S,SIMP,6.56
160,habitig,817,L,SIMP,7.63
160,lidary,727,S,COMP,6.26
160,illist,855,L,COMP,7.77
160,witchith,604,L,SIMP,6.79
160,bindic,642,L,COMP,6.11
160,elbowilm,826,L,SIMP,7.47
160,happenance,742,S,COMP,8.85
160,coldity,656,L,COMP,8.18
160,earilt,851,L,SIMP,2.77
160,wigith,660,L,SIMP,5.57
160,classoes,592,L,SIMP,8.73
160,gumfil,651,S,SIMP,4.04
160,fanful,818,S,COMP,6.16
160,urnilt,865,S,SIMP,4.22
160,gasful,993,L,COMP,7.31
160,ejectence,770,S,COMP,4.19
160,aidig,818,S,SIMP,7.06
160,flipory,660,L,COMP,5.21
160,dressody,635,L,SIMP,8.26
160,mouthize,773,L,COMP,7.96
160,pillize,913,S,COMP,6.29
160,bearilt,600,L,SIMP,7.87
160,growilt,617,L,SIMP,9.05
160,bogady,784,L,SIMP,5.56
160,fellowous,760,L,COMP,7.19
160,freeness,712,L,COMP,8.89
160,kingism,773,L,COMP,7.73
160,taxfil,988,L,SIMP,7.92
160,shootmant,665,L,SIMP,7.51
160,addment,900,L,COMP,8.68
160,bandady,680,L,SIMP,6.89
160,sheeter,909,L,COMP,6.92
160,flitence,994,L,COMP,6.4
160,adoptish,840,S,COMP,7.09
160,inkism,834,L,COMP,5.67
160,dumbity,852,S,COMP,5.5
160,thrillange,952,S,SIMP,5.73
160,agreely,745,L,COMP,8.46
160,prayange,678,L,SIMP,6.96
160,begenge,774,L,SIMP,6.4
160,pooridy,987,L,SIMP,8.38
160,boltoes,996,S,SIMP,5.85
160,smoothfil,898,L,SIMP,6.95
160,schemenels,885,S,SIMP,7.39
160,pitchory,820,L,COMP,6.41
160,baskody,894,S,SIMP,4.22
160,boilous,89822,L,COMP,7
160,fiendism,756,S,COMP,3.97
160,passment,923,L,COMP,9.21
160,weldic,721,S,COMP,4.86
160,nullith,994,S,SIMP,3.81
160,bloodel,992,L,SIMP,8.29
160,towerla,874,L,SIMP,7.07
160,treasonize,990,S,COMP,4.93
160,tripary,989,L,COMP,7.23
160,brancher,943,S,COMP,7.43
160,feverime,976,S,SIMP,6.39
160,rampime,935,S,SIMP,4.55
160,warnody,923,S,SIMP,7.44
160,stirance,948,L,COMP,6.73
160,employness,861,L,COMP,8.44
160,trueness,961,S,COMP,NA
160,opposemant,852,S,SIMP,6.9
160,winkidy,698,S,SIMP,5.38
160,altaric,890,S,COMP,6
160,heightence,864,S,COMP,6.82
160,yankory,926,S,COMP,3.93
160,heirig,602,S,SIMP,5.35
160,antism,987,S,COMP,5.33
160,jawla,666,S,SIMP,6.03
160,criticange,916,L,SIMP,7.91
160,angelish,877,L,COMP,6.48
160,digody,988,S,SIMP,6.66
160,medicalady,959,S,SIMP,7.19
160,nextnels,688,S,SIMP,8.91
160,figer,772,S,COMP,5.28
160,humidous,894,S,COMP,4.52
160,zoomfil,688,S,SIMP,3.53
160,aridism,795,S,COMP,4.61
160,northize,806,L,COMP,7.84
160,meltance,961,S,COMP,6.06
160,beerer,951,S,COMP,6.75
160,yieldilt,671,S,SIMP,6.42
160,validel,752,L,SIMP,6.43
160,longnels,716,L,SIMP,9.86
160,debtish,967,S,COMP,6.49
160,helmetoes,910,S,SIMP,5.49
160,advertisela,935,S,SIMP,1.56
160,breakity,844,L,COMP,8.76
