"","subject_nr","target","response_time","famsize","LogBf"
"733",109,"quietly",566,"L",7.9
"734",109,"grimly",989,"S",6.31
"735",109,"boldness",683,"S",5.94
"736",109,"planner",543,"S",8.61
"737",109,"puncher",988,"L",5.78
"738",109,"teacher",575,"S",8.64
"739",109,"mildness",784,"S",6.52
"740",109,"attacker",598,"S",8.13
"741",109,"laughing",696,"L",8.34
"742",109,"densely",514,"S",6.48
"743",109,"kicking",507,"L",6.92
"744",109,"bootless",800,"L",6.85
"745",109,"heater",599,"L",7.97
"746",109,"buyer",992,"S",8.39
"747",109,"tossing",722,"S",6.01
"748",109,"hunter",543,"L",7.47
"749",109,"parking",601,"L",7.57
"750",109,"professor",549,"L",8.18
"751",109,"jumping",467,"L",7.24
"752",109,"awareness",721,"S",7.78
"753",109,"amusement",688,"S",6.75
"754",109,"faithful",668,"L",7.19
"755",109,"listener",519,"S",8.03
"756",109,"verbal",670,"L",6.05
"757",109,"enjoyment",551,"S",7.93
"758",109,"striker",702,"L",8.14
"759",109,"harmless",603,"S",7
"760",109,"magical",853,"S",6.92
"761",109,"cooling",564,"L",7.27
"762",109,"insistent",935,"S",7.4
"763",109,"detectable",728,"S",6.89
"764",109,"knocker",543,"L",7.01
"765",109,"thruster",868,"S",6.37
"766",109,"widowed",520,"S",6.21
"767",109,"feeder",443,"L",7.94
"768",109,"campaigner",498,"S",7.6
"769",109,"guarding",706,"L",7.62
"770",109,"swimmer",605,"L",7.04
"771",109,"mossy",625,"S",5
"772",109,"speller",544,"L",6.66
"773",109,"sailor",547,"L",6.61
"774",109,"shapely",792,"L",7.55
"775",109,"locker",470,"L",7.41
"776",109,"chilly",602,"S",6.19
"777",109,"guileless",797,"L",4.11
"778",109,"jailer",619,"S",6.52
"779",109,"shameful",558,"L",6.9
"780",109,"effortless",741,"S",7.81
"781",109,"richness",630,"S",7.96
"782",109,"allowance",615,"S",8.52
"783",109,"dryness",557,"L",7.77
"784",109,"cleaner",601,"L",7.96
"785",109,"cloudless",542,"L",7.07
"786",109,"avoidable",671,"S",7.68
"787",109,"collector",577,"L",8.08
"788",109,"creamy",555,"L",6.67
"789",109,"tutoring",696,"S",6.212606096
"790",109,"destroyer",611,"S",7.55
"791",109,"madness",456,"L",7.17
"792",109,"locally",995,"S",8.41
"793",109,"hugely",652,"S",7.56
"794",109,"weedy",495,"L",6.59
"795",109,"deafness",994,"L",5.67
"796",109,"toaster",525,"S",5.83
"797",109,"angelic",993,"S",6.34
"798",109,"dreamer",557,"L",7.75
"799",109,"dullness",846,"S",6.56
"800",109,"barker",553,"L",5.96
"801",11,"tossing",997,"S",6.01
"802",11,"avoidable",808,"S",7.68
"803",11,"risky",640,"S",7.51
"804",11,"wrongly",468,"L",8.17
"805",11,"verbal",607,"L",6.05
"806",11,"mossy",574,"S",5
"807",11,"campaigner",545,"S",7.6
"808",11,"swimmer",490,"L",7.04
"809",11,"kicking",482,"L",6.92
"810",11,"puncher",694,"L",5.78
"811",11,"design",858,"S",8.1
"812",11,"feeder",945,"L",7.94
"813",11,"thruster",525,"S",6.37
"814",11,"excitement",496,"L",7.56
"815",11,"amusement",577,"S",6.75
"816",11,"harmless",974,"S",7
"817",11,"boldness",719,"S",5.94
"818",11,"buyer",623,"S",8.39
"819",11,"madness",526,"L",7.17
"820",11,"dietary",818,"S",7.07
"821",11,"collector",548,"L",8.08
"822",11,"bootless",943,"L",6.85
"823",11,"planner",628,"S",8.61
"824",11,"jumping",714,"L",7.24
"825",11,"composer",610,"L",7.08
"826",11,"painter",994,"L",8.21
"827",11,"toaster",573,"S",5.83
"828",11,"sailor",701,"L",6.61
"829",11,"boneless",652,"L",7.31
"830",11,"seeker",657,"S",7.68
"831",11,"densely",520,"S",6.48
"832",11,"renter",654,"L",7.43
"833",11,"raider",667,"S",6.22
"834",11,"professor",559,"L",8.18
"835",11,"heater",632,"L",7.97
"836",11,"doubtful",729,"L",8.33
"837",11,"awareness",539,"S",7.78
"838",11,"singer",590,"S",7.69
"839",11,"dryness",660,"L",7.77
"840",11,"creamy",738,"L",6.67
"841",11,"locally",880,"S",8.41
"842",11,"richness",905,"S",7.96
"843",11,"striker",524,"L",8.14
"844",11,"neatly",769,"S",6.83
"845",11,"dancer",34895,"L",7.6
"846",11,"teacher",391,"S",8.64
"847",11,"shameful",536,"L",6.9
"848",11,"widowed",497,"S",6.21
"849",11,"shapely",569,"L",7.55
"850",11,"tutoring",507,"S",6.212606096
"851",11,"jailer",995,"S",6.52
"852",11,"listener",609,"S",8.03
"853",11,"deafness",717,"L",5.67
"854",11,"lender",598,"S",6.22
"855",11,"strangeness",542,"S",7.98
"856",11,"peaking",673,"S",6.3
"857",11,"cooling",990,"L",7.27
"858",11,"detectable",803,"S",6.89
"859",11,"bomber",826,"L",7.1
"860",11,"locker",573,"L",7.41
"861",11,"stylish",692,"L",7.66
"862",11,"flexible",456,"L",6.5
"863",11,"laughing",814,"L",8.34
"864",11,"bearded",568,"S",6.36
"865",11,"knocker",815,"L",7.01
"866",11,"guileless",923,"L",4.11
"867",11,"allowance",725,"S",8.52
"868",11,"cloudless",818,"L",7.07
"869",11,"editor",552,"L",7.17
"870",11,"weedy",879,"L",6.59
"871",11,"amazement",664,"S",6.78
"872",11,"chilly",534,"S",6.19
"873",11,"hunter",994,"L",7.47
"874",11,"attacker",688,"S",8.13
"875",11,"parking",546,"L",7.57
"876",11,"grimly",732,"S",6.31
"877",11,"noticeable",918,"S",8.14
"878",11,"mildness",794,"S",6.52
"879",11,"angelic",714,"S",6.34
"880",11,"blindness",539,"L",6.93
"881",11,"magical",846,"S",6.92
"882",11,"dullness",991,"S",6.56
"883",11,"quietly",747,"L",7.9
"884",11,"dreamer",559,"L",7.75
"885",11,"barker",620,"L",5.96
"886",11,"cleaner",636,"L",7.96
"887",11,"faithful",619,"L",7.19
"888",11,"pusher",612,"L",7.83
"889",11,"insistent",796,"S",7.4
"890",11,"hugely",719,"S",7.56
"891",11,"guilty",944,"S",7.36
"892",11,"dampish",991,"L",6.43
"893",11,"effortless",666,"S",7.81
"894",11,"bossy",739,"S",6.31
"895",11,"conductor",841,"L",6.99
"896",11,"enjoyment",991,"S",7.93
"897",11,"destroyer",530,"S",7.55
"898",11,"speller",606,"L",6.66
"899",11,"costly",561,"S",8.35
"900",11,"guarding",692,"L",7.62
"901",110,"creamy",990,"L",6.67
"902",110,"mossy",715,"S",5
"903",110,"cooling",706,"L",7.27
"904",110,"bearded",690,"S",6.36
"905",110,"dullness",769,"S",6.56
"906",110,"professor",807,"L",8.18
"907",110,"feeder",708,"L",7.94
"908",110,"barker",692,"L",5.96
"909",110,"doubtful",615,"L",8.33
"910",110,"pusher",720,"L",7.83
"911",110,"dryness",711,"L",7.77
"912",110,"allowance",633,"S",8.52
"913",110,"laughing",677,"L",8.34
"914",110,"conductor",678,"L",6.99
"915",110,"dampish",703,"L",6.43
"916",110,"effortless",703,"S",7.81
"917",110,"bootless",550,"L",6.85
"918",110,"painter",641,"L",8.21
"919",110,"lender",687,"S",6.22
"920",110,"thruster",778,"S",6.37
"921",110,"harmless",738,"S",7
"922",110,"jailer",656,"S",6.52
"923",110,"densely",734,"S",6.48
"924",110,"cloudless",662,"L",7.07
"925",110,"shapely",525,"L",7.55
"926",110,"teacher",604,"S",8.64
"927",110,"destroyer",645,"S",7.55
"928",110,"weedy",865,"L",6.59
"929",110,"dietary",609,"S",7.07
"930",110,"boldness",695,"S",5.94
"931",110,"attacker",666,"S",8.13
"932",110,"kicking",646,"L",6.92
"933",110,"quietly",649,"L",7.9
"934",110,"blindness",625,"L",6.93
"935",110,"collector",620,"L",8.08
"936",110,"risky",606,"S",7.51
"937",110,"singer",563,"S",7.69
"938",110,"amazement",621,"S",6.78
"939",110,"listener",566,"S",8.03
"940",110,"mildness",727,"S",6.52
"941",110,"angelic",605,"S",6.34
"942",110,"composer",642,"L",7.08
"943",110,"raider",576,"S",6.22
"944",110,"verbal",651,"L",6.05
"945",110,"costly",583,"S",8.35
"946",110,"chilly",617,"S",6.19
"947",110,"hugely",603,"S",7.56
"948",110,"awareness",678,"S",7.78
"949",110,"hunter",615,"L",7.47
"950",110,"locally",630,"S",8.41
"951",110,"avoidable",577,"S",7.68
"952",110,"enjoyment",528,"S",7.93
"953",110,"bomber",521,"L",7.1
"954",110,"striker",612,"L",8.14
"955",110,"heater",453,"L",7.97
"956",110,"stylish",486,"L",7.66
"957",110,"buyer",473,"S",8.39
"958",110,"guarding",569,"L",7.62
"959",110,"design",540,"S",8.1
"960",110,"campaigner",556,"S",7.6
"961",110,"guileless",644,"L",4.11
"962",110,"flexible",640,"L",6.5
"963",110,"guilty",587,"S",7.36
"964",110,"parking",480,"L",7.57
"965",110,"jumping",667,"L",7.24
"966",110,"widowed",625,"S",6.21
"967",110,"dreamer",628,"L",7.75
"968",110,"madness",564,"L",7.17
"969",110,"richness",549,"S",7.96
"970",110,"tossing",510,"S",6.01
"971",110,"faithful",554,"L",7.19
"972",110,"seeker",551,"S",7.68
"973",110,"neatly",552,"S",6.83
"974",110,"sailor",610,"L",6.61
"975",110,"bossy",596,"S",6.31
"976",110,"dancer",495,"L",7.6
"977",110,"grimly",740,"S",6.31
"978",110,"peaking",535,"S",6.3
"979",110,"wrongly",619,"L",8.17
"980",110,"insistent",573,"S",7.4
"981",110,"planner",637,"S",8.61
"982",110,"puncher",742,"L",5.78
"983",110,"detectable",635,"S",6.89
"984",110,"renter",616,"L",7.43
"985",110,"magical",615,"S",6.92
"986",110,"knocker",478,"L",7.01
"987",110,"toaster",555,"S",5.83
"988",110,"swimmer",579,"L",7.04
"989",110,"boneless",603,"L",7.31
"990",110,"tutoring",993,"S",6.212606096
"991",110,"editor",491,"L",7.17
"992",110,"deafness",552,"L",5.67
"993",110,"amusement",679,"S",6.75
"994",110,"strangeness",599,"S",7.98
"995",110,"speller",659,"L",6.66
"996",110,"locker",599,"L",7.41
"997",110,"cleaner",586,"L",7.96
"998",110,"shameful",614,"L",6.9
"999",110,"excitement",573,"L",7.56
"1000",110,"noticeable",509,"S",8.14
"1001",111,"hugely",646,"S",7.56
"1002",111,"laughing",536,"L",8.34
"1003",111,"densely",552,"S",6.48
"1004",111,"detectable",594,"S",6.89
"1005",111,"kicking",479,"L",6.92
"1006",111,"shameful",496,"L",6.9
"1007",111,"dreamer",513,"L",7.75
"1008",111,"effortless",521,"S",7.81
"1009",111,"singer",473,"S",7.69
"1010",111,"composer",580,"L",7.08
"1011",111,"painter",448,"L",8.21
"1012",111,"peaking",846,"S",6.3
"1013",111,"mildness",587,"S",6.52
"1014",111,"thruster",638,"S",6.37
"1015",111,"chilly",518,"S",6.19
"1016",111,"cooling",559,"L",7.27
"1017",111,"amusement",556,"S",6.75
"1018",111,"costly",637,"S",8.35
"1019",111,"stylish",672,"L",7.66
"1020",111,"buyer",596,"S",8.39
"1021",111,"creamy",522,"L",6.67
"1022",111,"dampish",712,"L",6.43
"1023",111,"flexible",551,"L",6.5
"1024",111,"jumping",615,"L",7.24
"1025",111,"editor",991,"L",7.17
"1026",111,"toaster",518,"S",5.83
"1027",111,"design",757,"S",8.1
"1028",111,"raider",837,"S",6.22
"1029",111,"cleaner",522,"L",7.96
"1030",111,"widowed",672,"S",6.21
"1031",111,"faithful",497,"L",7.19
"1032",111,"seeker",585,"S",7.68
"1033",111,"risky",560,"S",7.51
"1034",111,"madness",528,"L",7.17
"1035",111,"wrongly",490,"L",8.17
"1036",111,"hunter",549,"L",7.47
"1037",111,"heater",448,"L",7.97
"1038",111,"conductor",667,"L",6.99
"1039",111,"jailer",555,"S",6.52
"1040",111,"listener",540,"S",8.03
"1041",111,"blindness",611,"L",6.93
"1042",111,"mossy",632,"S",5
"1043",111,"bootless",656,"L",6.85
"1044",111,"bossy",650,"S",6.31
"1045",111,"campaigner",751,"S",7.6
"1046",111,"attacker",593,"S",8.13
"1047",111,"parking",637,"L",7.57
"1048",111,"teacher",650,"S",8.64
"1049",111,"collector",483,"L",8.08
"1050",111,"verbal",620,"L",6.05
"1051",111,"enjoyment",571,"S",7.93
"1052",111,"dietary",709,"S",7.07
"1053",111,"dancer",528,"L",7.6
"1054",111,"avoidable",934,"S",7.68
"1055",111,"sailor",601,"L",6.61
"1056",111,"professor",3581,"L",8.18
"1057",111,"puncher",553,"L",5.78
"1058",111,"guilty",490,"S",7.36
"1059",111,"guarding",994,"L",7.62
"1060",111,"guileless",800,"L",4.11
"1061",111,"boldness",512,"S",5.94
"1062",111,"excitement",567,"L",7.56
"1063",111,"amazement",634,"S",6.78
"1064",111,"grimly",891,"S",6.31
"1065",111,"dryness",628,"L",7.77
"1066",111,"lender",783,"S",6.22
"1067",111,"deafness",668,"L",5.67
"1068",111,"dullness",769,"S",6.56
"1069",111,"locally",568,"S",8.41
"1070",111,"destroyer",663,"S",7.55
"1071",111,"pusher",520,"L",7.83
"1072",111,"weedy",868,"L",6.59
"1073",111,"richness",577,"S",7.96
"1074",111,"neatly",602,"S",6.83
"1075",111,"speller",837,"L",6.66
"1076",111,"renter",606,"L",7.43
"1077",111,"angelic",706,"S",6.34
"1078",111,"knocker",620,"L",7.01
"1079",111,"quietly",608,"L",7.9
"1080",111,"tossing",664,"S",6.01
"1081",111,"allowance",584,"S",8.52
"1082",111,"bomber",557,"L",7.1
"1083",111,"locker",926,"L",7.41
"1084",111,"noticeable",546,"S",8.14
"1085",111,"feeder",672,"L",7.94
"1086",111,"striker",805,"L",8.14
"1087",111,"tutoring",728,"S",6.212606096
"1088",111,"planner",637,"S",8.61
"1089",111,"bearded",967,"S",6.36
"1090",111,"doubtful",605,"L",8.33
"1091",111,"harmless",703,"S",7
"1092",111,"swimmer",634,"L",7.04
"1093",111,"cloudless",552,"L",7.07
"1094",111,"awareness",626,"S",7.78
"1095",111,"magical",626,"S",6.92
"1096",111,"strangeness",616,"S",7.98
"1097",111,"shapely",847,"L",7.55
"1098",111,"barker",992,"L",5.96
"1099",111,"insistent",666,"S",7.4
"1100",111,"boneless",558,"L",7.31
"1101",112,"toaster",533,"S",5.83
"1102",112,"kicking",513,"L",6.92
"1103",112,"bossy",573,"S",6.31
"1104",112,"composer",517,"L",7.08
"1105",112,"destroyer",511,"S",7.55
"1106",112,"hunter",424,"L",7.47
"1107",112,"listener",614,"S",8.03
"1108",112,"bomber",538,"L",7.1
"1109",112,"strangeness",598,"S",7.98
"1110",112,"densely",903,"S",6.48
"1111",112,"excitement",524,"L",7.56
"1112",112,"barker",991,"L",5.96
"1113",112,"neatly",629,"S",6.83
"1114",112,"guileless",606,"L",4.11
"1115",112,"dullness",716,"S",6.56
"1116",112,"knocker",645,"L",7.01
"1117",112,"hugely",602,"S",7.56
"1118",112,"locally",713,"S",8.41
"1119",112,"peaking",704,"S",6.3
"1120",112,"conductor",506,"L",6.99
"1121",112,"dreamer",668,"L",7.75
"1122",112,"blindness",681,"L",6.93
"1123",112,"mildness",683,"S",6.52
"1124",112,"boldness",589,"S",5.94
"1125",112,"costly",525,"S",8.35
"1126",112,"painter",614,"L",8.21
"1127",112,"madness",502,"L",7.17
"1128",112,"wrongly",512,"L",8.17
"1129",112,"professor",630,"L",8.18
"1130",112,"laughing",586,"L",8.34
"1131",112,"tossing",533,"S",6.01
"1132",112,"teacher",536,"S",8.64
"1133",112,"harmless",639,"S",7
"1134",112,"feeder",674,"L",7.94
"1135",112,"amusement",715,"S",6.75
"1136",112,"swimmer",565,"L",7.04
"1137",112,"guarding",572,"L",7.62
"1138",112,"pusher",482,"L",7.83
"1139",112,"bearded",789,"S",6.36
"1140",112,"planner",675,"S",8.61
"1141",112,"mossy",608,"S",5
"1142",112,"sailor",672,"L",6.61
"1143",112,"lender",599,"S",6.22
"1144",112,"raider",595,"S",6.22
"1145",112,"dampish",682,"L",6.43
"1146",112,"boneless",675,"L",7.31
"1147",112,"dancer",563,"L",7.6
"1148",112,"richness",995,"S",7.96
"1149",112,"editor",629,"L",7.17
"1150",112,"locker",748,"L",7.41
"1151",112,"tutoring",584,"S",6.212606096
"1152",112,"bootless",710,"L",6.85
"1153",112,"widowed",658,"S",6.21
"1154",112,"detectable",644,"S",6.89
"1155",112,"creamy",592,"L",6.67
"1156",112,"awareness",595,"S",7.78
"1157",112,"collector",475,"L",8.08
"1158",112,"design",608,"S",8.1
"1159",112,"magical",613,"S",6.92
"1160",112,"risky",654,"S",7.51
"1161",112,"enjoyment",995,"S",7.93
"1162",112,"avoidable",773,"S",7.68
"1163",112,"stylish",770,"L",7.66
"1164",112,"insistent",715,"S",7.4
"1165",112,"buyer",631,"S",8.39
"1166",112,"deafness",651,"L",5.67
"1167",112,"weedy",579,"L",6.59
"1168",112,"effortless",615,"S",7.81
"1169",112,"cooling",482,"L",7.27
"1170",112,"thruster",821,"S",6.37
"1171",112,"noticeable",818,"S",8.14
"1172",112,"grimly",768,"S",6.31
"1173",112,"amazement",707,"S",6.78
"1174",112,"jailer",576,"S",6.52
"1175",112,"parking",557,"L",7.57
"1176",112,"striker",550,"L",8.14
"1177",112,"shameful",587,"L",6.9
"1178",112,"guilty",556,"S",7.36
"1179",112,"renter",487,"L",7.43
"1180",112,"seeker",556,"S",7.68
"1181",112,"dietary",719,"S",7.07
"1182",112,"dryness",550,"L",7.77
"1183",112,"speller",611,"L",6.66
"1184",112,"campaigner",863,"S",7.6
"1185",112,"shapely",816,"L",7.55
"1186",112,"attacker",656,"S",8.13
"1187",112,"chilly",707,"S",6.19
"1188",112,"verbal",595,"L",6.05
"1189",112,"puncher",617,"L",5.78
"1190",112,"doubtful",612,"L",8.33
"1191",112,"flexible",521,"L",6.5
"1192",112,"jumping",566,"L",7.24
"1193",112,"allowance",575,"S",8.52
"1194",112,"singer",478,"S",7.69
"1195",112,"angelic",761,"S",6.34
"1196",112,"quietly",562,"L",7.9
"1197",112,"faithful",557,"L",7.19
"1198",112,"cloudless",595,"L",7.07
"1199",112,"cleaner",641,"L",7.96
"1200",112,"heater",616,"L",7.97
"1201",113,"strangeness",827,"S",7.98
"1202",113,"collector",604,"L",8.08
"1203",113,"weedy",572,"L",6.59
"1204",113,"effortless",509,"S",7.81
"1205",113,"deafness",568,"L",5.67
"1206",113,"pusher",496,"L",7.83
"1207",113,"amazement",993,"S",6.78
"1208",113,"dryness",685,"L",7.77
"1209",113,"painter",556,"L",8.21
"1210",113,"parking",557,"L",7.57
"1211",113,"jailer",485,"S",6.52
"1212",113,"boldness",463,"S",5.94
"1213",113,"tossing",518,"S",6.01
"1214",113,"singer",628,"S",7.69
"1215",113,"guileless",845,"L",4.11
"1216",113,"professor",674,"L",8.18
"1217",113,"heater",602,"L",7.97
"1218",113,"seeker",547,"S",7.68
"1219",113,"densely",609,"S",6.48
"1220",113,"shameful",451,"L",6.9
"1221",113,"richness",528,"S",7.96
"1222",113,"hunter",970,"L",7.47
"1223",113,"shapely",557,"L",7.55
"1224",113,"creamy",467,"L",6.67
"1225",113,"planner",508,"S",8.61
"1226",113,"composer",464,"L",7.08
"1227",113,"enjoyment",645,"S",7.93
"1228",113,"doubtful",548,"L",8.33
"1229",113,"chilly",703,"S",6.19
"1230",113,"madness",569,"L",7.17
"1231",113,"widowed",607,"S",6.21
"1232",113,"stylish",541,"L",7.66
"1233",113,"design",565,"S",8.1
"1234",113,"swimmer",556,"L",7.04
"1235",113,"cooling",628,"L",7.27
"1236",113,"blindness",535,"L",6.93
"1237",113,"bomber",683,"L",7.1
"1238",113,"locker",617,"L",7.41
"1239",113,"flexible",486,"L",6.5
"1240",113,"cloudless",442,"L",7.07
"1241",113,"bootless",506,"L",6.85
"1242",113,"dietary",599,"S",7.07
"1243",113,"excitement",514,"L",7.56
"1244",113,"peaking",567,"S",6.3
"1245",113,"teacher",585,"S",8.64
"1246",113,"neatly",638,"S",6.83
"1247",113,"locally",603,"S",8.41
"1248",113,"wrongly",437,"L",8.17
"1249",113,"bossy",563,"S",6.31
"1250",113,"detectable",932,"S",6.89
"1251",113,"knocker",563,"L",7.01
"1252",113,"listener",506,"S",8.03
"1253",113,"amusement",707,"S",6.75
"1254",113,"dreamer",604,"L",7.75
"1255",113,"guilty",517,"S",7.36
"1256",113,"lender",839,"S",6.22
"1257",113,"costly",543,"S",8.35
"1258",113,"conductor",563,"L",6.99
"1259",113,"raider",517,"S",6.22
"1260",113,"thruster",815,"S",6.37
"1261",113,"grimly",493,"S",6.31
"1262",113,"verbal",526,"L",6.05
"1263",113,"angelic",731,"S",6.34
"1264",113,"faithful",576,"L",7.19
"1265",113,"mossy",534,"S",5
"1266",113,"laughing",546,"L",8.34
"1267",113,"sailor",567,"L",6.61
"1268",113,"mildness",538,"S",6.52
"1269",113,"risky",511,"S",7.51
"1270",113,"awareness",515,"S",7.78
"1271",113,"kicking",577,"L",6.92
"1272",113,"insistent",582,"S",7.4
"1273",113,"striker",617,"L",8.14
"1274",113,"destroyer",81717,"S",7.55
"1275",113,"cleaner",518,"L",7.96
"1276",113,"guarding",574,"L",7.62
"1277",113,"toaster",400,"S",5.83
"1278",113,"quietly",660,"L",7.9
"1279",113,"barker",473,"L",5.96
"1280",113,"allowance",603,"S",8.52
"1281",113,"jumping",501,"L",7.24
"1282",113,"renter",630,"L",7.43
"1283",113,"dullness",695,"S",6.56
"1284",113,"tutoring",617,"S",6.212606096
"1285",113,"buyer",509,"S",8.39
"1286",113,"editor",647,"L",7.17
"1287",113,"campaigner",621,"S",7.6
"1288",113,"dampish",654,"L",6.43
"1289",113,"boneless",731,"L",7.31
"1290",113,"magical",992,"S",6.92
"1291",113,"feeder",506,"L",7.94
"1292",113,"noticeable",731,"S",8.14
"1293",113,"dancer",512,"L",7.6
"1294",113,"avoidable",481,"S",7.68
"1295",113,"bearded",588,"S",6.36
"1296",113,"puncher",500,"L",5.78
"1297",113,"attacker",592,"S",8.13
"1298",113,"hugely",712,"S",7.56
"1299",113,"speller",588,"L",6.66
"1300",113,"harmless",629,"S",7
"1301",114,"composer",933,"L",7.08
"1302",114,"neatly",784,"S",6.83
"1303",114,"harmless",659,"S",7
"1304",114,"striker",686,"L",8.14
"1305",114,"awareness",600,"S",7.78
"1306",114,"mossy",581,"S",5
"1307",114,"stylish",499,"L",7.66
"1308",114,"thruster",514,"S",6.37
"1309",114,"verbal",595,"L",6.05
"1310",114,"cooling",725,"L",7.27
"1311",114,"avoidable",482,"S",7.68
"1312",114,"professor",824,"L",8.18
"1313",114,"guileless",620,"L",4.11
"1314",114,"widowed",858,"S",6.21
"1315",114,"mildness",933,"S",6.52
"1316",114,"renter",616,"L",7.43
"1317",114,"sailor",600,"L",6.61
"1318",114,"jumping",773,"L",7.24
"1319",114,"magical",479,"S",6.92
"1320",114,"bossy",529,"S",6.31
"1321",114,"chilly",572,"S",6.19
"1322",114,"shameful",573,"L",6.9
"1323",114,"toaster",713,"S",5.83
"1324",114,"creamy",533,"L",6.67
"1325",114,"allowance",724,"S",8.52
"1326",114,"enjoyment",700,"S",7.93
"1327",114,"tutoring",630,"S",6.212606096
"1328",114,"effortless",512,"S",7.81
"1329",114,"kicking",719,"L",6.92
"1330",114,"campaigner",553,"S",7.6
"1331",114,"richness",690,"S",7.96
"1332",114,"dampish",780,"L",6.43
"1333",114,"guilty",671,"S",7.36
"1334",114,"blindness",781,"L",6.93
"1335",114,"strangeness",867,"S",7.98
"1336",114,"doubtful",725,"L",8.33
"1337",114,"teacher",602,"S",8.64
"1338",114,"listener",783,"S",8.03
"1339",114,"grimly",851,"S",6.31
"1340",114,"locally",540,"S",8.41
"1341",114,"cleaner",548,"L",7.96
"1342",114,"insistent",789,"S",7.4
"1343",114,"speller",637,"L",6.66
"1344",114,"bootless",518,"L",6.85
"1345",114,"risky",474,"S",7.51
"1346",114,"wrongly",538,"L",8.17
"1347",114,"boneless",555,"L",7.31
"1348",114,"attacker",495,"S",8.13
