SubjID,value,chindex,chlabel,bini,family_size,complexity,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S113,1.521,3,F3,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.885,4,F7,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.092,5,FC5,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.117,6,FC1,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.611,7,C3,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.174,8,T7,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.543,9,CP5,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.585,10,CP1,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.034,11,Pz,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.675,12,P3,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.169,13,P7,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.462,14,O1,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.238,15,O2,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.522,16,P4,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.658,17,P8,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.545,18,CP6,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.274,19,CP2,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.345,20,CZ,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.589,21,C4,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.305,22,T8,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1,23,FC6,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.686,24,FC2,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.814,25,F4,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.79,26,F8,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.541,27,FP2,3,Small,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.834,1,FP1,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.322,2,Fz,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.658,3,F3,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.715,4,F7,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.273,5,FC5,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.016,6,FC1,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.855,7,C3,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.304,8,T7,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.361,9,CP5,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.531,10,CP1,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.144,11,Pz,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.071,12,P3,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.777,13,P7,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.029,14,O1,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.121,15,O2,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.19,16,P4,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-3.253,17,P8,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-3.574,18,CP6,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.557,19,CP2,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.342,20,CZ,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-2.582,21,C4,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.476,22,T8,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.337,23,FC6,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-2.527,24,FC2,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-2.307,25,F4,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.42,26,F8,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.656,27,FP2,4,Large,Complex,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.41,1,FP1,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.218,2,Fz,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.36,3,F3,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.318,4,F7,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.551,5,FC5,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.074,6,FC1,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.01,7,C3,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.06,8,T7,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.114,9,CP5,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.395,10,CP1,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,4.163,11,Pz,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.452,12,P3,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.367,13,P7,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.509,14,O1,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.364,15,O2,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.848,16,P4,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-3.042,17,P8,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.596,18,CP6,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.508,19,CP2,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,2.56,20,CZ,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.083,21,C4,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.879,22,T8,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.3,23,FC6,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.092,24,FC2,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.418,25,F4,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.523,26,F8,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.507,27,FP2,5,Small,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.236,1,FP1,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.152,2,Fz,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.12,3,F3,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.144,4,F7,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.617,5,FC5,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.327,6,FC1,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.265,7,C3,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.825,8,T7,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.534,9,CP5,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.185,10,CP1,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,1.175,11,Pz,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,0.472,12,P3,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.292,13,P7,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.188,14,O1,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.705,15,O2,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.322,16,P4,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-3.133,17,P8,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-2.3,18,CP6,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.881,19,CP2,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.294,20,CZ,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.954,21,C4,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.72,22,T8,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.162,23,FC6,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-2.041,24,FC2,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.074,25,F4,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-0.466,26,F8,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S113,-1.205,27,FP2,6,Large,Simple,BA,N250,1.2170230332268686,-0.24016974940446695,1.852141871717122,1.7845563861983516,-1.2964590206452358
S115,-0.362,1,FP1,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.11,2,Fz,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.127,3,F3,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.065,4,F7,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.733,5,FC5,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.509,6,FC1,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,5.727,7,C3,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.445,8,T7,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,4.384,9,CP5,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,7.18,10,CP1,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,9.392,11,Pz,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,7.975,12,P3,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.146,13,P7,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,6.647,14,O1,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,5.794,15,O2,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,9.74,16,P4,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.97,17,P8,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,6.147,18,CP6,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,7.715,19,CP2,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,5.4,20,CZ,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,5.146,21,C4,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,6.408,22,T8,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.038,23,FC6,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.454,24,FC2,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.87,25,F4,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.671,26,F8,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.424,27,FP2,3,Small,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.29,1,FP1,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.446,2,Fz,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.373,3,F3,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.889,4,F7,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.205,5,FC5,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.743,6,FC1,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.405,7,C3,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.259,8,T7,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.278,9,CP5,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.958,10,CP1,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,6.228,11,Pz,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,5.466,12,P3,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.223,13,P7,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,4.703,14,O1,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.312,15,O2,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.739,16,P4,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.338,17,P8,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.926,18,CP6,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,4.536,19,CP2,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,4.009,20,CZ,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.587,21,C4,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.865,22,T8,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.871,23,FC6,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.253,24,FC2,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.54,25,F4,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.743,26,F8,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.362,27,FP2,4,Large,Complex,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-2.945,1,FP1,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-1.392,2,Fz,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.96,3,F3,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.252,4,F7,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.104,5,FC5,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.955,6,FC1,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.32,7,C3,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-1.323,8,T7,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.368,9,CP5,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.527,10,CP1,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.944,11,Pz,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,2.687,12,P3,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.102,13,P7,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.517,14,O1,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.837,15,O2,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,3.022,16,P4,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.425,17,P8,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.331,18,CP6,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,1.038,19,CP2,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.262,20,CZ,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.032,21,C4,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,5.297,22,T8,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.48,23,FC6,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.531,24,FC2,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,-0.152,25,F4,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
S115,0.744,26,F8,5,Small,Simple,BA,N250,0.6932409682937858,-0.08161107989472187,-0.8316314340282359,-0.12245195630947985,0.00775115247089937
