subject_nr,counter,cond_trig,word_trig,targ_type,target,correct,response_time,InvRT,LogRT
S220,147,204,11,NW_L_COMP,MOUTHIZE,0,1220,0.000819672131147541,3.08635983067475
S220,148,203,11,NW_S_COMP,CURTITY,1,956,0.00104602510460251,2.9804578922761
S220,149,207,36,FILL_W,SICK,1,769,0.00130039011703511,2.88592633980143
S220,150,207,47,FILL_W,TEST,1,750,0.00133333333333333,2.8750612633917
S220,151,208,15,FILL_NW,DOADS,1,904,0.00110619469026549,2.95616843047536
S220,152,206,13,NW_L_SIMP,POORIDY,1,977,0.00102354145342886,2.98989456371877
S220,153,207,5,FILL_W,BLEAK,1,1220,0.000819672131147541,3.08635983067475
S220,154,202,50,CW_L,VERBAL,1,619,0.00161550888529887,2.79169064902012
S220,155,208,41,FILL_NW,SCURE,1,933,0.00107181136120043,2.9698816437465
S220,156,205,12,NW_S_SIMP,WARNODY,1,820,0.00121951219512195,2.91381385238372
S220,157,203,6,NW_S_COMP,FANFUL,1,911,0.00109769484083425,2.959518376973
S220,158,207,12,FILL_W,WEAVE,1,1125,0.000888888888888889,3.05115252244738
S220,159,208,24,FILL_NW,GIKE,1,789,0.00126742712294043,2.89707700320942
S220,160,207,45,FILL_W,TAX,1,611,0.0016366612111293,2.78604121024255
S220,161,208,8,FILL_NW,BLAYS,1,703,0.00142247510668563,2.84695532501982
S220,162,208,46,FILL_NW,VELT,1,775,0.00129032258064516,2.88930170250631
S220,163,207,21,FILL_W,QUIT,1,649,0.00154083204930663,2.81224469680037
S220,164,201,34,CW_S,GUILTY,1,957,0.00104493207941484,2.98091193777684
S220,165,206,19,NW_L_SIMP,SMOOTHFIL,1,1209,0.000827129859387924,3.08242630086077
S220,166,204,17,NW_L_COMP,FELLOWOUS,1,1103,0.000906618313689937,3.04257551244019
S220,167,207,17,FILL_W,FOLLOW,0,1017,0.000983284169124877,3.00732095292274
S220,168,204,12,NW_L_COMP,MUDLY,1,926,0.00107991360691145,2.96661098668193
S220,169,201,9,CW_S,INSISTENT,0,1221,0.000819000819000819,3.08671566394488
S220,170,207,34,FILL_W,TASTE,1,701,0.0014265335235378,2.84571801796666
S220,171,208,19,FILL_NW,FALONS,0,1221,0.000819000819000819,3.08671566394488
S220,172,201,30,CW_S,EFFORTLESS,1,758,0.00131926121372032,2.87966920563205
S220,173,203,21,NW_S_COMP,WELDIC,1,911,0.00109769484083425,2.959518376973
S220,174,205,11,NW_S_SIMP,DIGODY,1,798,0.0012531328320802,2.90200289135073
S220,175,204,3,NW_L_COMP,FLITENCE,1,767,0.00130378096479791,2.88479536394898
S220,176,201,20,CW_S,ATTACKER,1,664,0.00150602409638554,2.82216807936802
S220,177,202,35,CW_L,SHAPELY,1,709,0.00141043723554302,2.85064623518307
S220,178,207,3,FILL_W,BALD,1,759,0.00131752305665349,2.88024177589548
S220,179,203,17,NW_S_COMP,PRINCEMENT,1,800,0.00125,2.90308998699194
S220,180,208,30,FILL_NW,HOITS,1,778,0.0012853470437018,2.89097959698969
S220,181,203,9,NW_S_COMP,ARIDISM,1,715,0.0013986013986014,2.85430604180108
S220,182,202,31,CW_L,GUILELESS,0,1075,0.000930232558139535,3.03140846425162
S220,183,207,46,FILL_W,SAVE,1,1039,0.000962463907603465,3.01661554755718
S220,184,207,13,FILL_W,WRECK,1,823,0.00121506682867558,2.91539983521227
S220,185,202,18,CW_L,PAINTER,1,696,0.0014367816091954,2.84260923961056
S220,186,208,48,FILL_NW,VOOFS,1,910,0.0010989010989011,2.95904139232109
S220,187,204,25,NW_L_COMP,PITCHORY,1,841,0.00118906064209275,2.92479599579791
S220,188,206,17,NW_L_SIMP,LONGNELS,0,1221,0.000819000819000819,3.08671566394488
S220,189,207,50,FILL_W,SMOKE,1,711,0.00140646976090014,2.85186960072977
S220,190,206,12,NW_L_SIMP,EARILT,1,1157,0.000864304235090752,3.06333335895175
S220,191,207,43,FILL_W,SOFT,1,625,0.0016,2.79588001734408
S220,192,206,1,NW_L_SIMP,PRAYANGE,1,813,0.001230012300123,2.91009054559407
S220,193,208,6,FILL_NW,CINDS,1,729,0.00137174211248285,2.86272752831797
S220,194,202,26,CW_L,GUARDING,0,1221,0.000819000819000819,3.08671566394488
S220,195,204,16,NW_L_COMP,FLIPORY,1,640,0.0015625,2.80617997398389
S220,196,207,38,FILL_W,COOK,1,655,0.00152671755725191,2.81624129999178
S220,197,207,15,FILL_W,STARVE,1,752,0.00132978723404255,2.87621784059164
S220,198,202,14,CW_L,FEEDER,1,981,0.00101936799184506,2.99166900737995
S220,199,203,2,NW_S_COMP,HAPPENANCE,1,1016,0.000984251968503937,3.0068937079479
S220,200,202,9,CW_L,RENTER,0,1221,0.000819000819000819,3.08671566394488
S220,201,202,41,CW_L,MADNESS,1,758,0.00131926121372032,2.87966920563205
S220,202,208,37,FILL_NW,PLAODS,1,678,0.00147492625368732,2.83122969386706
S220,203,202,48,CW_L,WEEDY,1,768,0.00130208333333333,2.88536122003151
S220,204,203,23,NW_S_COMP,YANKORY,1,701,0.0014265335235378,2.84571801796666
S220,205,202,24,CW_L,COOLING,1,949,0.00105374077976818,2.97726621242729
S220,206,203,4,NW_S_COMP,FIGER,1,825,0.00121212121212121,2.91645394854993
S220,207,202,28,CW_L,DAMPISH,1,758,0.00131926121372032,2.87966920563205
S220,208,201,21,CW_S,BUYER,1,620,0.00161290322580645,2.79239168949825
S220,209,203,1,NW_S_COMP,MELTANCE,1,717,0.00139470013947001,2.8555191556678
S220,210,204,8,NW_L_COMP,INKISM,1,881,0.00113507377979569,2.94497590841205
S220,211,206,3,NW_L_SIMP,BANDADY,1,991,0.00100908173562059,2.99607365448528
S220,212,207,37,FILL_W,SHIP,1,794,0.00125944584382872,2.8998205024271
S220,213,201,25,CW_S,ANGELIC,1,1005,0.000995024875621891,3.00216606175651
S220,214,208,31,FILL_NW,JADS,1,645,0.00155038759689922,2.80955971463527
S220,215,201,31,CW_S,GRIMLY,1,844,0.00118483412322275,2.92634244662566
S220,216,204,24,NW_L_COMP,AGREELY,0,1221,0.000819000819000819,3.08671566394488
S220,217,204,18,NW_L_COMP,BOILOUS,0,808,0.00123762376237624,2.90741136077459
S220,218,201,15,CW_S,CAMPAIGNER,1,711,0.00140646976090014,2.85186960072977
S220,219,205,8,NW_S_SIMP,OPPOSEMANT,0,843,0.00118623962040332,2.92582757462474
S220,220,208,44,FILL_NW,TUEER,1,1054,0.00094876660341556,3.02284061087653
S220,221,202,36,CW_L,QUIETLY,1,603,0.00165837479270315,2.78031731214015
S220,222,206,5,NW_L_SIMP,PICKENGE,1,788,0.00126903553299492,2.89652621748956
S220,223,205,5,NW_S_SIMP,URNILT,0,892,0.00112107623318386,2.95036485437612
S220,224,207,4,FILL_W,BLUNT,1,722,0.00138504155124654,2.85853719756964
S220,225,208,21,FILL_NW,FROES,1,978,0.00102249488752556,2.9903388547876
S220,226,202,8,CW_L,LOCKER,1,1023,0.000977517106549365,3.00987563371216
S220,227,205,10,NW_S_SIMP,BASKODY,1,762,0.00131233595800525,2.8819549713396
S220,228,204,10,NW_L_COMP,COLDITY,1,822,0.00121654501216545,2.91487181754005
S220,229,206,21,NW_L_SIMP,DRESSODY,1,1152,0.000868055555555556,3.06145247908719
S220,230,206,20,NW_L_SIMP,GROWILT,1,981,0.00101936799184506,2.99166900737995
S220,231,203,13,NW_S_COMP,PILLIZE,1,694,0.00144092219020173,2.84135947045485
S220,232,202,16,CW_L,HEATER,1,669,0.00149476831091181,2.82542611776782
S220,233,208,12,FILL_NW,DASK,1,822,0.00121654501216545,2.91487181754005
S220,234,205,3,NW_S_SIMP,HEIRIG,1,922,0.00108459869848156,2.96473092105363
S220,235,207,39,FILL_W,LIFT,1,619,0.00161550888529887,2.79169064902012
S220,236,202,49,CW_L,CREAMY,1,760,0.00131578947368421,2.88081359228079
S220,237,206,24,NW_L_SIMP,BLOODEL,0,892,0.00112107623318386,2.95036485437612
S220,238,208,18,FILL_NW,DULKS,1,933,0.00107181136120043,2.9698816437465
S220,239,207,7,FILL_W,PREACH,1,1185,0.000843881856540084,3.07371835034612
S220,240,208,42,FILL_NW,SMADE,0,1221,0.000819000819000819,3.08671566394488
S220,241,202,46,CW_L,COLLECTOR,1,597,0.0016750418760469,2.77597433112937
S220,242,207,16,FILL_W,STEEP,1,883,0.00113250283125708,2.94596070357757
S220,243,203,24,NW_S_COMP,FIENDISM,1,998,0.00100200400801603,2.99913054128737
S220,244,208,10,FILL_NW,DARF,1,902,0.00110864745011086,2.95520653754194
S220,245,202,38,CW_L,EXCITEMENT,1,670,0.00149253731343284,2.82607480270083
S220,246,203,19,NW_S_COMP,ADOPTISH,1,936,0.00106837606837607,2.97127584873811
S220,247,202,43,CW_L,SAILOR,1,659,0.00151745068285281,2.81888541459401
S220,248,206,22,NW_L_SIMP,CRITICANGE,1,672,0.00148809523809524,2.82736927305383
S220,249,208,5,FILL_NW,BUTE,0,1127,0.000887311446317657,3.05192391604611
S220,250,208,22,FILL_NW,FROT,1,1200,0.000833333333333333,3.07918124604762
S220,251,206,11,NW_L_SIMP,WITCHITH,1,703,0.00142247510668563,2.84695532501982
S220,252,201,8,CW_S,BEARDED,1,732,0.00136612021857923,2.86451108105839
S220,253,207,14,FILL_W,GLOOM,1,827,0.00120918984280532,2.91750550955255
S220,254,208,33,FILL_NW,KRAISE,1,678,0.00147492625368732,2.83122969386706
S220,255,204,6,NW_L_COMP,GASFUL,1,679,0.00147275405007364,2.8318697742805
S220,256,201,45,CW_S,RICHNESS,1,688,0.00145348837209302,2.83758843823551
S220,257,202,45,CW_L,EDITOR,1,884,0.00113122171945701,2.94645226501307
S220,258,208,27,FILL_NW,HEEM,1,911,0.00109769484083425,2.959518376973
S220,259,202,40,CW_L,BLINDNESS,1,703,0.00142247510668563,2.84695532501982
S220,260,201,18,CW_S,LISTENER,1,816,0.00122549019607843,2.91169015875386
S220,261,203,20,NW_S_COMP,EJECTENCE,1,1131,0.000884173297966401,3.05346260492546
S220,262,201,5,CW_S,ALLOWANCE,1,614,0.00162866449511401,2.78816837114117
S220,263,208,45,FILL_NW,ULNS,1,730,0.00136986301369863,2.86332286012046
S220,264,201,10,CW_S,TOASTER,1,585,0.00170940170940171,2.76715586608218
S220,265,202,3,CW_L,SPELLER,1,683,0.00146412884333821,2.83442070368153
S220,266,201,27,CW_S,TUTORING,1,644,0.0015527950310559,2.80888586735981
S220,267,208,38,FILL_NW,POLT,1,797,0.00125470514429109,2.90145832139611
S220,268,202,47,CW_L,PROFESSOR,1,655,0.00152671755725191,2.81624129999178
S220,269,204,21,NW_L_COMP,EMPLOYNESS,1,943,0.00106044538706257,2.97451169273733
S220,270,207,32,FILL_W,FLESH,0,823,0.00121506682867558,2.91539983521227
S220,271,207,49,FILL_W,SUIT,1,1055,0.000947867298578199,3.02325245963371
S220,272,201,40,CW_S,ENJOYMENT,1,770,0.0012987012987013,2.88649072517248
S220,273,206,14,NW_L_SIMP,NUTLA,1,819,0.00122100122100122,2.91328390176042
S220,274,204,1,NW_L_COMP,STIRANCE,0,1222,0.000818330605564648,3.08707120590654
S220,275,205,9,NW_S_SIMP,NEXTNELS,0,1221,0.000819000819000819,3.08671566394488
S220,276,208,17,FILL_NW,DROES,1,816,0.00122549019607843,2.91169015875386
S220,277,201,22,CW_S,PLANNER,0,1053,0.000949667616334283,3.02242837118549
S220,278,203,10,NW_S_COMP,ELMIST,1,740,0.00135135135135135,2.86923171973098
S220,279,203,25,NW_S_COMP,HUMIDOUS,1,1143,0.000874890638670166,3.05804623039528
S220,280,203,18,NW_S_COMP,HEIGHTENCE,1,930,0.0010752688172043,2.96848294855394
S220,281,208,28,FILL_NW,HEND,1,1077,0.000928505106778087,3.03221570329798
S220,282,201,17,CW_S,SINGER,1,931,0.00107411385606874,2.96894968098134
S220,283,206,25,NW_L_SIMP,BEARILT,1,978,0.00102249488752556,2.9903388547876
S220,284,205,16,NW_S_SIMP,ACREMANT,1,1085,0.000921658986175115,3.03542973818455
S220,285,201,7,CW_S,WIDOWED,1,997,0.00100300902708124,2.99869515831166
S220,286,202,37,CW_L,WRONGLY,1,800,0.00125,2.90308998699194
S220,287,207,31,FILL_W,FAINT,1,880,0.00113636363636364,2.94448267215017
S220,288,208,16,FILL_NW,DOWED,1,876,0.00114155251141553,2.94250410616808
S220,289,206,4,NW_L_SIMP,BEGENGE,1,759,0.00131752305665349,2.88024177589548
S220,290,204,22,NW_L_COMP,BINDIC,1,1153,0.000867302688638335,3.0618293072947
S220,291,206,15,NW_L_SIMP,TOWERLA,0,916,0.00109170305676856,2.96189547366785
S220,292,208,47,FILL_NW,VOGS,1,1155,0.000865800865800866,3.06258198422816
S220,293,204,4,NW_L_COMP,RIPENCE,1,856,0.00116822429906542,2.93247376467715
S220,294,204,13,NW_L_COMP,ADDMENT,1,778,0.0012853470437018,2.89097959698969
S220,295,203,15,NW_S_COMP,TRUENESS,1,751,0.00133155792276964,2.87563993700417
S220,296,201,23,CW_S,TEACHER,1,682,0.00146627565982405,2.83378437465648
S220,297,206,2,NW_L_SIMP,BOGADY,1,875,0.00114285714285714,2.94200805302231
S220,298,205,4,NW_S_SIMP,AIDIG,1,704,0.00142045454545455,2.84757265914211
S220,299,203,22,NW_S_COMP,DEBTISH,1,795,0.00125786163522013,2.90036712865647
S220,300,205,13,NW_S_SIMP,BOLTOES,1,839,0.00119189511323004,2.9237619608287
S221,1,207,4,FILL_W,BLUNT,1,983,0.00101729399796541,2.99255351783214
S221,2,204,25,NW_L_COMP,PITCHORY,0,1131,0.000884173297966401,3.05346260492546
S221,3,208,16,FILL_NW,DOWED,0,1221,0.000819000819000819,3.08671566394488
S221,4,204,16,NW_L_COMP,FLIPORY,0,1221,0.000819000819000819,3.08671566394488
S221,5,206,24,NW_L_SIMP,BLOODEL,0,1220,0.000819672131147541,3.08635983067475
S221,6,208,24,FILL_NW,GIKE,1,755,0.00132450331125828,2.87794695162919
S221,7,205,23,NW_S_SIMP,NULLITH,1,942,0.00106157112526539,2.97405090279288
S221,8,208,19,FILL_NW,FALONS,0,787,0.00127064803049555,2.89597473235906
S221,9,201,33,CW_S,NEATLY,1,928,0.00107758620689655,2.96754797621886
S221,10,205,19,NW_S_SIMP,ZOOMFIL,1,913,0.00109529025191676,2.9604707775343
S221,11,201,50,CW_S,RISKY,1,639,0.00156494522691706,2.8055008581584
S221,12,203,5,NW_S_COMP,BEERER,0,1221,0.000819000819000819,3.08671566394488
S221,13,202,29,CW_L,STYLISH,1,648,0.00154320987654321,2.81157500587059
S221,14,202,9,CW_L,RENTER,1,685,0.00145985401459854,2.83569057149243
S221,15,207,35,FILL_W,LEGAL,1,472,0.00211864406779661,2.67394199863409
S221,16,206,23,NW_L_SIMP,VALIDEL,1,959,0.00104275286757039,2.98181860717066
S221,17,208,50,FILL_NW,BORMS,1,1039,0.000962463907603465,3.01661554755718
S221,18,202,42,CW_L,DRYNESS,1,569,0.00175746924428822,2.75511226639507
S221,19,201,6,CW_S,DIETARY,1,1085,0.000921658986175115,3.03542973818455
S221,20,201,38,CW_S,AMUSEMENT,1,696,0.0014367816091954,2.84260923961056
S221,21,202,19,CW_L,SHAMEFUL,1,615,0.0016260162601626,2.78887511577542
S221,22,201,8,CW_S,BEARDED,1,579,0.00172711571675302,2.76267856372744
S221,23,202,14,CW_L,FEEDER,1,680,0.00147058823529412,2.83250891270624
S221,24,208,6,FILL_NW,CINDS,1,853,0.00117233294255569,2.93094903116752
S221,25,204,1,NW_L_COMP,STIRANCE,1,947,0.00105596620908131,2.97634997900327
S221,26,207,7,FILL_W,PREACH,1,673,0.00148588410104012,2.82801506422398
S221,27,208,22,FILL_NW,FROT,1,673,0.00148588410104012,2.82801506422398
S221,28,206,14,NW_L_SIMP,NUTLA,1,630,0.00158730158730159,2.79934054945358
S221,29,202,39,CW_L,DEAFNESS,1,629,0.00158982511923688,2.79865064544527
S221,30,202,34,CW_L,BONELESS,1,550,0.00181818181818182,2.74036268949424
S221,31,203,14,NW_S_COMP,TREASONIZE,1,608,0.00164473684210526,2.78390357927274
S221,32,202,3,CW_L,SPELLER,1,511,0.00195694716242661,2.70842090013471
S221,33,204,8,NW_L_COMP,INKISM,1,571,0.00175131348511384,2.75663610824585
S221,34,203,22,NW_S_COMP,DEBTISH,1,869,0.00115074798619102,2.93901977644867
S221,35,206,16,NW_L_SIMP,SHOOTMANT,1,612,0.00163398692810458,2.78675142214556
S221,36,208,5,FILL_NW,BUTE,1,714,0.00140056022408964,2.85369821177617
S221,37,208,28,FILL_NW,HEND,0,603,0.00165837479270315,2.78031731214015
S221,38,201,24,CW_S,THRUSTER,1,579,0.00172711571675302,2.76267856372744
S221,39,201,16,CW_S,SEEKER,1,688,0.00145348837209302,2.83758843823551
S221,40,202,35,CW_L,SHAPELY,1,560,0.00178571428571429,2.7481880270062
S221,41,202,5,CW_L,SWIMMER,1,575,0.00173913043478261,2.75966784468963
S221,42,202,12,CW_L,DREAMER,1,433,0.0023094688221709,2.63648789635337
S221,43,208,25,FILL_NW,GILN,1,594,0.00168350168350168,2.77378644498119
S221,44,204,24,NW_L_COMP,AGREELY,0,485,0.00206185567010309,2.68574173860226
S221,45,207,39,FILL_W,LIFT,1,508,0.00196850393700787,2.70586371228392
S221,46,201,28,CW_S,PEAKING,1,681,0.00146842878120411,2.83314711191279
S221,47,207,1,FILL_W,FLIRT,1,496,0.00201612903225806,2.6954816764902
S221,48,205,7,NW_S_SIMP,JAWLA,1,597,0.0016750418760469,2.77597433112937
S221,49,207,8,FILL_W,BRISK,1,542,0.0018450184501845,2.73399928653839
S221,50,202,8,CW_L,LOCKER,1,466,0.00214592274678112,2.66838591669
S221,51,202,37,CW_L,WRONGLY,1,566,0.00176678445229682,2.75281643118827
S221,52,207,11,FILL_W,CHIP,1,459,0.00217864923747277,2.66181268553726
S221,53,207,42,FILL_W,BOX,1,491,0.00203665987780041,2.69108149212297
S221,54,207,22,FILL_W,SPLICE,1,424,0.00235849056603774,2.62736585659273
S221,55,207,5,FILL_W,BLEAK,1,584,0.00171232876712329,2.7664128471124
S221,56,203,17,NW_S_COMP,PRINCEMENT,0,566,0.00176678445229682,2.75281643118827
S221,57,204,6,NW_L_COMP,GASFUL,0,1220,0.000819672131147541,3.08635983067475
S221,58,203,16,NW_S_COMP,BRANCHER,0,667,0.00149925037481259,2.82412583391655
S221,59,207,33,FILL_W,IRON,1,504,0.00198412698412698,2.70243053644553
S221,60,204,2,NW_L_COMP,TRIPARY,1,736,0.00135869565217391,2.8668778143375
S221,61,207,15,FILL_W,STARVE,1,506,0.00197628458498024,2.7041505168398
S221,62,207,26,FILL_W,MOURN,1,681,0.00146842878120411,2.83314711191279
S221,63,208,38,FILL_NW,POLT,0,461,0.00216919739696312,2.66370092538965
S221,64,207,31,FILL_W,FAINT,1,498,0.00200803212851406,2.69722934275972
S221,65,206,6,NW_L_SIMP,TAXFIL,1,797,0.00125470514429109,2.90145832139611
S221,66,207,40,FILL_W,SOUGHT,1,1042,0.000959692898272553,3.01786771896351
S221,67,203,7,NW_S_COMP,ALTARIC,1,724,0.00138121546961326,2.85973856619715
S221,68,205,15,NW_S_SIMP,SCHEMENELS,1,1175,0.000851063829787234,3.07003786660776
S221,69,207,16,FILL_W,STEEP,1,623,0.00160513643659711,2.79448804665917
S221,70,207,2,FILL_W,WEIRD,1,535,0.00186915887850467,2.72835378202123
S221,71,202,44,CW_L,CONDUCTOR,1,515,0.00194174757281553,2.71180722904119
S221,72,201,17,CW_S,SINGER,1,438,0.00228310502283105,2.6414741105041
S221,73,201,40,CW_S,ENJOYMENT,1,484,0.00206611570247934,2.68484536164441
S221,74,202,46,CW_L,COLLECTOR,1,483,0.0020703933747412,2.68394713075151
S221,75,208,45,FILL_NW,ULNS,1,621,0.00161030595813205,2.79309160017658
S221,76,205,21,NW_S_SIMP,WINKIDY,1,1017,0.000983284169124877,3.00732095292274
S221,77,206,21,NW_L_SIMP,DRESSODY,1,895,0.00111731843575419,2.95182303531591
S221,78,201,30,CW_S,EFFORTLESS,1,563,0.00177619893428064,2.75050839485135
S221,79,205,11,NW_S_SIMP,DIGODY,1,650,0.00153846153846154,2.81291335664286
S221,80,202,1,CW_L,PUNCHER,1,483,0.0020703933747412,2.68394713075151
S221,81,201,46,CW_S,STRANGENESS,1,433,0.0023094688221709,2.63648789635337
S221,82,201,12,CW_S,RAIDER,1,568,0.00176056338028169,2.75434833571102
S221,83,208,48,FILL_NW,VOOFS,1,557,0.00179533213644524,2.74585519517373
S221,84,206,5,NW_L_SIMP,PICKENGE,1,700,0.00142857142857143,2.84509804001426
S221,85,203,4,NW_S_COMP,FIGER,0,545,0.0018348623853211,2.73639650227664
S221,86,207,34,FILL_W,TASTE,1,545,0.0018348623853211,2.73639650227664
S221,87,203,2,NW_S_COMP,HAPPENANCE,1,793,0.00126103404791929,2.8992731873176
S221,88,207,49,FILL_W,SUIT,1,591,0.00169204737732657,2.77158748088126
S221,89,207,23,FILL_W,LITHE,0,551,0.00181488203266788,2.74115159885178
S221,90,207,38,FILL_W,COOK,1,429,0.00233100233100233,2.63245729218472
S221,91,207,12,FILL_W,WEAVE,1,493,0.00202839756592292,2.69284691927723
S221,92,205,25,NW_S_SIMP,ADVERTISELA,1,675,0.00148148148148148,2.82930377283102
S221,93,201,34,CW_S,GUILTY,1,438,0.00228310502283105,2.6414741105041
S221,94,208,9,FILL_NW,BUWL,1,621,0.00161030595813205,2.79309160017658
S221,95,201,4,CW_S,MAGICAL,1,507,0.0019723865877712,2.70500795933334
S221,96,202,27,CW_L,LAUGHING,1,415,0.00240963855421687,2.61804809671209
S221,97,202,15,CW_L,CLEANER,1,615,0.0016260162601626,2.78887511577542
S221,98,201,14,CW_S,DESTROYER,1,481,0.00207900207900208,2.68214507637383
S221,99,202,30,CW_L,JUMPING,1,451,0.00221729490022173,2.65417654187796
S221,100,207,17,FILL_W,FOLLOW,1,647,0.00154559505409583,2.8109042806687
S221,101,204,9,NW_L_COMP,ILLIST,1,672,0.00148809523809524,2.82736927305383
S221,102,202,28,CW_L,DAMPISH,1,615,0.0016260162601626,2.78887511577542
S221,103,205,4,NW_S_SIMP,AIDIG,1,650,0.00153846153846154,2.81291335664286
S221,104,204,19,NW_L_COMP,KINGISM,1,578,0.00173010380622837,2.76192783842053
S221,105,207,45,FILL_W,TAX,1,518,0.00193050193050193,2.71432975974523
S221,106,202,18,CW_L,PAINTER,1,497,0.00201207243460765,2.69635638873333
S221,107,202,49,CW_L,CREAMY,1,407,0.00245700245700246,2.60959440922522
S221,108,206,10,NW_L_SIMP,ELBOWILM,1,683,0.00146412884333821,2.83442070368153
S221,109,201,7,CW_S,WIDOWED,1,527,0.00189753320683112,2.72181061521255
S221,110,208,18,FILL_NW,DULKS,1,962,0.00103950103950104,2.98317507203781
S221,111,202,40,CW_L,BLINDNESS,1,548,0.00182481751824818,2.73878055848437
S221,112,204,18,NW_L_COMP,BOILOUS,1,671,0.0014903129657228,2.82672252016899
S221,113,202,23,CW_L,KICKING,1,465,0.0021505376344086,2.66745295288995
S221,114,208,31,FILL_NW,JADS,1,602,0.00166112956810631,2.77959649125782
S221,115,208,14,FILL_NW,DELP,1,676,0.0014792899408284,2.82994669594164
S221,116,205,6,NW_S_SIMP,RAMPIME,1,633,0.00157977883096367,2.80140371001736
S221,117,203,20,NW_S_COMP,EJECTENCE,1,570,0.00175438596491228,2.75587485567249
S221,118,203,12,NW_S_COMP,DUMBITY,1,626,0.00159744408945687,2.79657433321043
S221,119,207,21,FILL_W,QUIT,1,525,0.0019047619047619,2.72015930340596
S221,120,208,39,FILL_NW,PORDS,1,560,0.00178571428571429,2.7481880270062
S221,121,205,17,NW_S_SIMP,TILTADY,1,598,0.00167224080267559,2.77670118398841
S221,122,202,31,CW_L,GUILELESS,0,918,0.00108932461873638,2.96284268120124
S221,123,205,22,NW_S_SIMP,THRILLANGE,1,608,0.00164473684210526,2.78390357927274
S221,124,208,47,FILL_NW,VOGS,1,563,0.00177619893428064,2.75050839485135
S221,125,206,3,NW_L_SIMP,BANDADY,1,693,0.00144300144300144,2.84073323461181
S221,126,208,8,FILL_NW,BLAYS,1,563,0.00177619893428064,2.75050839485135
S221,127,207,29,FILL_W,BAKE,1,745,0.00134228187919463,2.87215627274829
S221,128,201,31,CW_S,GRIMLY,1,955,0.00104712041884817,2.98000337158375
S221,129,205,1,NW_S_SIMP,SOCKETEL,1,566,0.00176678445229682,2.75281643118827
S221,130,207,9,FILL_W,LEAK,1,603,0.00165837479270315,2.78031731214015
S221,131,208,15,FILL_NW,DOADS,1,478,0.00209205020920502,2.67942789661212
S221,132,205,9,NW_S_SIMP,NEXTNELS,0,538,0.00185873605947955,2.73078227566639
S221,133,207,14,FILL_W,GLOOM,1,592,0.00168918918918919,2.77232170672292
S221,134,201,48,CW_S,CHILLY,1,1215,0.000823045267489712,3.08457627793433
S221,135,204,17,NW_L_COMP,FELLOWOUS,1,676,0.0014792899408284,2.82994669594164
S221,136,203,24,NW_S_COMP,FIENDISM,0,580,0.00172413793103448,2.76342799356294
S221,137,204,10,NW_L_COMP,COLDITY,1,1088,0.000919117647058824,3.03662889536216
S221,138,202,33,CW_L,CLOUDLESS,1,704,0.00142045454545455,2.84757265914211
S221,139,201,10,CW_S,TOASTER,1,482,0.0020746887966805,2.68304703823885
S221,140,207,36,FILL_W,SICK,1,717,0.00139470013947001,2.8555191556678
S221,141,208,10,FILL_NW,DARF,1,635,0.0015748031496063,2.80277372529198
S221,142,202,6,CW_L,COMPOSER,1,1095,0.00091324200913242,3.03941411917614
S221,143,201,18,CW_S,LISTENER,1,470,0.00212765957446809,2.67209785793572
S221,144,202,24,CW_L,COOLING,1,474,0.00210970464135021,2.67577834167409
S221,145,208,46,FILL_NW,VELT,1,754,0.0013262599469496,2.87737134586977
S221,146,206,15,NW_L_SIMP,TOWERLA,1,576,0.00173611111111111,2.76042248342321
S221,147,207,19,FILL_W,DRUNK,1,983,0.00101729399796541,2.99255351783214
S221,148,202,41,CW_L,MADNESS,1,580,0.00172413793103448,2.76342799356294
S221,149,206,13,NW_L_SIMP,POORIDY,0,815,0.00122699386503067,2.91115760873998
S221,150,201,25,CW_S,ANGELIC,1,625,0.0016,2.79588001734408
S221,151,205,5,NW_S_SIMP,URNILT,1,742,0.00134770889487871,2.87040390527903
S221,152,201,29,CW_S,HARMLESS,1,618,0.00161812297734628,2.79098847508882
S221,153,201,20,CW_S,ATTACKER,1,615,0.0016260162601626,2.78887511577542
S221,154,201,9,CW_S,INSISTENT,1,743,0.00134589502018843,2.87098881376058
S221,155,208,33,FILL_NW,KRAISE,1,760,0.00131578947368421,2.88081359228079
S221,156,201,45,CW_S,RICHNESS,1,510,0.00196078431372549,2.70757017609794
S221,157,207,3,FILL_W,BALD,1,467,0.00214132762312634,2.66931688056611
S221,158,208,11,FILL_NW,DARM,0,469,0.00213219616204691,2.67117284271508
S221,159,205,20,NW_S_SIMP,YIELDILT,1,608,0.00164473684210526,2.78390357927274
S221,160,206,18,NW_L_SIMP,CLASSOES,1,700,0.00142857142857143,2.84509804001426
S221,161,205,13,NW_S_SIMP,BOLTOES,1,611,0.0016366612111293,2.78604121024255
S221,162,208,30,FILL_NW,HOITS,1,674,0.00148367952522255,2.82865989653532
S221,163,207,46,FILL_W,SAVE,1,403,0.00248138957816377,2.60530504614111
S221,164,201,3,CW_S,NOTICEABLE,1,553,0.00180831826401447,2.7427251313047
S221,165,201,43,CW_S,DULLNESS,0,579,0.00172711571675302,2.76267856372744
S221,166,208,3,FILL_NW,BLANTH,1,747,0.00133868808567604,2.8733206018154
S221,167,203,9,NW_S_COMP,ARIDISM,1,664,0.00150602409638554,2.82216807936802
