SubjID,nw_target,nw_response_time,nw_famsize,simp_comp,nw_LogBf
S154,criticange,756,L,SIMP,7.91
S154,zoomfil,648,S,SIMP,3.53
S154,mouthize,848,L,COMP,7.96
S154,adoptish,991,S,COMP,7.09
S154,pitchory,732,L,COMP,6.41
S154,jawla,800,S,SIMP,6.03
S154,heightence,699,S,COMP,6.82
S154,acremant,739,S,SIMP,6.56
S154,elbowilm,672,L,SIMP,7.47
S154,bogady,648,L,SIMP,5.56
S154,dumbity,691,S,COMP,5.5
S154,dressody,668,L,SIMP,8.26
S154,breakity,769,L,COMP,8.76
S154,smoothfil,717,L,SIMP,6.95
S154,elmist,756,S,COMP,5.16
S154,earilt,677,L,SIMP,2.77
S154,addment,729,L,COMP,8.68
S154,habitig,663,L,SIMP,7.63
S154,happenance,992,S,COMP,8.85
S154,trueness,687,S,COMP,NA
S154,inkism,715,L,COMP,5.67
S154,medicalady,854,S,SIMP,7.19
S154,validel,628,L,SIMP,6.43
S154,curtity,768,S,COMP,4.48
S154,bandady,750,L,SIMP,6.89
S154,feverime,888,S,SIMP,6.39
S154,schemenels,805,S,SIMP,7.39
S154,winkidy,720,S,SIMP,5.38
S154,kingism,964,L,COMP,7.73
S154,aidig,826,S,SIMP,7.06
S154,growilt,707,L,SIMP,9.05
S154,classoes,649,L,SIMP,8.73
S154,antism,756,S,COMP,5.33
S154,tripary,695,L,COMP,7.23
S154,socketel,846,S,SIMP,4.96
S154,treasonize,833,S,COMP,4.93
S154,begenge,652,L,SIMP,6.4
S154,rampime,673,S,SIMP,4.55
S154,beanith,602,L,SIMP,6.05
S154,witchith,725,L,SIMP,6.79
S154,stirance,809,L,COMP,6.73
S154,yankory,591,S,COMP,3.93
S154,warnody,746,S,SIMP,7.44
S154,pillize,624,S,COMP,6.29
S154,gasful,799,L,COMP,7.31
S154,flitence,870,L,COMP,6.4
S154,illist,753,L,COMP,7.77
S154,nullith,993,S,SIMP,3.81
S154,fiendism,994,S,COMP,3.97
S154,bloodel,767,L,SIMP,8.29
S154,fellowous,762,L,COMP,7.19
S154,wigith,658,L,SIMP,5.57
S154,debtish,989,S,COMP,6.49
S154,humidous,797,S,COMP,4.52
S154,employness,953,L,COMP,8.44
S154,prayange,700,L,SIMP,6.96
S154,fanful,769,S,COMP,6.16
S154,pickenge,656,L,SIMP,8.13
S154,coldity,991,L,COMP,8.18
S154,princement,787,S,COMP,6.81
S155,branchel,746,S,COMP,7.43
S155,rampize,851,S,SIMP,4.55
S155,nullish,689,S,SIMP,3.81
S155,begence,751,L,SIMP,6.4
S155,gumful,804,S,SIMP,4.04
S155,illilt,692,L,COMP,7.77
S155,heiric,993,S,SIMP,5.35
S155,boltous,751,S,SIMP,5.85
S155,princemant,704,S,COMP,6.81
S155,pitchody,603,L,COMP,6.41
S155,pillime,929,S,COMP,6.29
S155,blooder,990,L,SIMP,8.29
S155,fanfil,719,S,COMP,6.16
S155,bearist,717,L,SIMP,7.87
S155,longness,778,L,SIMP,9.86
S155,fellowoes,993,L,COMP,7.19
S155,classous,627,L,SIMP,8.73
S155,warnory,654,S,SIMP,7.44
S155,elmilt,732,S,COMP,5.16
S155,feverize,638,S,SIMP,6.39
S155,bandary,707,L,SIMP,6.89
S155,earist,713,L,SIMP,2.77
S155,mudla,509,L,COMP,6.82
S155,beanish,436,L,SIMP,6.05
S155,boil,557,L,COMP,7
S155,coldidy,573,L,COMP,8.18
S155,mouthime,619,L,COMP,7.96
S155,passmant,638,L,COMP,9.21
S155,baskory,571,S,SIMP,4.22
S155,smoothful,504,L,SIMP,6.95
S155,stirange,994,L,COMP,6.73
S155,medicalary,986,S,SIMP,7.19
S155,towerly,610,L,SIMP,7.07
S155,urnist,702,S,SIMP,4.22
S155,opposement,897,S,SIMP,6.9
S155,ejectenge,738,S,COMP,4.19
S155,digory,706,S,SIMP,6.66
S155,jawly,699,S,SIMP,6.03
S155,helmetous,566,S,SIMP,5.49
S155,debtith,524,S,COMP,6.49
S155,truenels,707,S,COMP,NA
S155,advertisely,767,S,SIMP,1.56
S155,heightenge,643,S,COMP,6.82
S155,prayance,738,L,SIMP,6.96
S155,ime,807,L,COMP,7.84
S155,adoptish,500,S,COMP,7.09
S155,agreela,10678,L,COMP,8.46
S155,nutly,990,L,SIMP,6.85
S155,dumbidy,713,S,COMP,5.5
S155,tiltary,598,S,SIMP,5.79
S155,witchish,795,L,SIMP,6.79
S155,bogary,672,L,SIMP,5.56
S155,zoomful,993,S,SIMP,3.53
S155,criticance,552,L,SIMP,7.91
S155,schemeness,582,S,SIMP,7.39
S155,gasfil,553,L,COMP,7.31
S155,sheetel,576,L,COMP,6.92
S155,beerel,520,S,COMP,6.75
S155,winkity,731,S,SIMP,5.38
S155,kingilm,632,L,COMP,7.73
S155,bindig,551,L,COMP,6.11
S155,aidic,818,S,SIMP,7.06
S155,curtidy,736,S,COMP,4.48
S155,antilm,663,S,COMP,5.33
S155,tripady,654,L,COMP,7.23
S155,yieldist,909,S,SIMP,6.42
S155,habitic,715,L,SIMP,7.63
S155,wigish,991,L,SIMP,5.57
S155,flipody,13652,L,COMP,5.21
S155,meltange,568,S,COMP,6.06
S155,taxful,751,L,SIMP,7.92
S155,fiendilm,510,S,COMP,3.97
S155,socketer,566,S,SIMP,4.96
S155,altarig,516,S,COMP,6
S155,poority,639,L,SIMP,8.38
S155,humidoes,581,S,COMP,4.52
S155,weldig,487,S,COMP,4.86
S155,shootment,704,L,SIMP,7.51
S155,breakidy,532,L,COMP,8.76
S155,flitenge,743,L,COMP,6.4
S155,angelith,697,L,COMP,6.48
S155,aridilm,551,S,COMP,4.61
S155,yankody,736,S,COMP,3.93
S155,thrillance,812,S,SIMP,5.73
S155,acrement,992,S,SIMP,6.56
S155,dressory,607,L,SIMP,8.26
S155,growist,693,L,SIMP,9.05
S155,inkilm,512,L,COMP,5.67
S155,freenels,679,L,COMP,8.89
S155,employnels,605,L,COMP,8.44
S155,treasonime,457,S,COMP,4.93
S155,addmant,644,L,COMP,8.68
S155,elbowism,521,L,SIMP,7.47
S155,lidady,501,S,COMP,6.26
S155,happenange,372,S,COMP,8.85
S155,ripenge,518,L,COMP,6.15
S155,nextness,539,S,SIMP,8.91
S155,valider,989,L,SIMP,6.43
S155,figel,655,S,COMP,5.28
S155,pickence,704,L,SIMP,8.13
S156,breakity,701,L,COMP,8.76
S156,boltoes,736,S,SIMP,5.85
S156,fiendism,996,S,COMP,3.97
S156,kingism,935,L,COMP,7.73
S156,angelish,995,L,COMP,6.48
S156,stirance,993,L,COMP,6.73
S156,debtish,843,S,COMP,6.49
S156,addment,992,L,COMP,8.68
S156,mudly,993,L,COMP,6.82
S156,inkism,991,L,COMP,5.67
S156,yieldilt,987,S,SIMP,6.42
S156,earilt,842,L,SIMP,2.77
S156,shootmant,947,L,SIMP,7.51
S156,thrillange,995,S,SIMP,5.73
S156,passment,990,L,COMP,9.21
S156,weldic,996,S,COMP,4.86
S156,classoes,698,L,SIMP,8.73
S156,fanful,989,S,COMP,6.16
S156,fellowous,989,L,COMP,7.19
S156,growilt,874,L,SIMP,9.05
S156,bandady,955,L,SIMP,6.89
S156,elbowilm,988,L,SIMP,7.47
S156,validel,990,L,SIMP,6.43
S156,warnody,694,S,SIMP,7.44
S156,schemenels,675,S,SIMP,7.39
S156,smoothfil,848,L,SIMP,6.95
S156,ejectence,755,S,COMP,4.19
S156,feverime,900,S,SIMP,6.39
S156,dumbity,943,S,COMP,5.5
S156,opposemant,992,S,SIMP,6.9
S156,dressody,799,L,SIMP,8.26
S156,rampime,992,S,SIMP,4.55
S156,aidig,993,S,SIMP,7.06
S156,pickenge,989,L,SIMP,8.13
S156,ripence,860,L,COMP,6.15
S156,socketel,993,S,SIMP,4.96
S156,wigith,991,L,SIMP,5.57
S156,nextnels,908,S,SIMP,8.91
S156,mouthize,993,L,COMP,7.96
S156,antism,943,S,COMP,5.33
S156,curtity,567,S,COMP,4.48
S156,zoomfil,782,S,SIMP,3.53
S156,happenance,591,S,COMP,8.85
S156,beanith,994,L,SIMP,6.05
S156,medicalady,994,S,SIMP,7.19
S156,agreely,676,L,COMP,8.46
S156,winkidy,657,S,SIMP,5.38
S156,princement,991,S,COMP,6.81
S156,boilous,995,L,COMP,7
S156,baskody,637,S,SIMP,4.22
S156,northize,994,L,COMP,7.84
S156,pooridy,704,L,SIMP,8.38
S156,advertisela,866,S,SIMP,1.56
S156,sheeter,988,L,COMP,6.92
S156,lidary,989,S,COMP,6.26
S156,longnels,991,L,SIMP,9.86
S156,pillize,993,S,COMP,6.29
S156,bearilt,887,L,SIMP,7.87
S156,prayange,996,L,SIMP,6.96
S156,bloodel,991,L,SIMP,8.29
S156,aridism,663,S,COMP,4.61
S156,jawla,771,S,SIMP,6.03
S156,illist,994,L,COMP,7.77
S156,treasonize,991,S,COMP,4.93
S156,beerer,885,S,COMP,6.75
S156,meltance,991,S,COMP,6.06
S156,adoptish,997,S,COMP,7.09
S156,urnilt,833,S,SIMP,4.22
S156,gumfil,990,S,SIMP,4.04
S156,habitig,996,L,SIMP,7.63
S156,towerla,768,L,SIMP,7.07
S156,nutla,745,L,SIMP,6.85
S156,flitence,835,L,COMP,6.4
S156,flipory,902,L,COMP,5.21
S156,heirig,993,S,SIMP,5.35
S156,witchith,996,L,SIMP,6.79
S156,bogady,747,L,SIMP,5.56
S156,nullith,674,S,SIMP,3.81
S156,digody,84721,S,SIMP,6.66
S156,bindic,650,L,COMP,6.11
S156,trueness,836,S,COMP,NA
S156,yankory,698,S,COMP,3.93
S156,elmist,991,S,COMP,5.16
S156,begenge,990,L,SIMP,6.4
S156,taxfil,890,L,SIMP,7.92
S156,tripary,708,L,COMP,7.23
S156,humidous,829,S,COMP,4.52
S156,acremant,753,S,SIMP,6.56
S156,heightence,995,S,COMP,6.82
S156,helmetoes,637,S,SIMP,5.49
S156,altaric,783,S,COMP,6
S156,freeness,688,L,COMP,8.89
S156,coldity,617,L,COMP,8.18
S156,pitchory,993,L,COMP,6.41
S156,gasful,626,L,COMP,7.31
S156,figer,711,S,COMP,5.28
S156,criticange,996,L,SIMP,7.91
S156,employness,664,L,COMP,8.44
S156,tiltady,726,S,SIMP,5.79
S156,brancher,996,S,COMP,7.43
S157,inkilm,444,L,COMP,5.67
S157,boltous,469,S,SIMP,5.85
S157,curtidy,519,S,COMP,4.48
S157,socketer,541,S,SIMP,4.96
S157,yieldist,430,S,SIMP,6.42
S157,zoomful,283,S,SIMP,3.53
S157,pickence,395,L,SIMP,8.13
S157,schemeness,375,S,SIMP,7.39
S157,stirange,361,L,COMP,6.73
S157,princemant,407,S,COMP,6.81
S157,fanfil,459,S,COMP,6.16
S157,yankody,412,S,COMP,3.93
S157,ripenge,381,L,COMP,6.15
S157,bandary,289,L,SIMP,6.89
S157,medicalary,335,S,SIMP,7.19
S157,agreela,316,L,COMP,8.46
S157,digory,331,S,SIMP,6.66
S157,aridilm,377,S,COMP,4.61
S157,elbowism,406,L,SIMP,7.47
S157,boil,356,L,COMP,7
S157,advertisely,340,S,SIMP,1.56
S157,branchel,371,S,COMP,7.43
S157,bogary,303,L,SIMP,5.56
S157,elmilt,314,S,COMP,5.16
S157,fellowoes,453,L,COMP,7.19
S157,jawly,472,S,SIMP,6.03
S157,opposement,383,S,SIMP,6.9
S157,dressory,418,L,SIMP,8.26
S157,winkity,989,S,SIMP,5.38
S157,beanish,397,L,SIMP,6.05
S157,baskory,342,S,SIMP,4.22
S157,nextness,372,S,SIMP,8.91
S157,aidic,377,S,SIMP,7.06
S157,feverize,320,S,SIMP,6.39
S157,lidady,436,S,COMP,6.26
S157,weldig,422,S,COMP,4.86
S157,tripady,347,L,COMP,7.23
S157,blooder,361,L,SIMP,8.29
S157,nutly,400,L,SIMP,6.85
S157,longness,400,L,SIMP,9.86
S157,tiltary,532,S,SIMP,5.79
S157,witchish,493,L,SIMP,6.79
S157,altarig,502,S,COMP,6
S157,heightenge,442,S,COMP,6.82
S157,flipody,427,L,COMP,5.21
S157,mudla,466,L,COMP,6.82
S157,antilm,467,S,COMP,5.33
S157,sheetel,331,L,COMP,6.92
S157,classous,417,L,SIMP,8.73
S157,helmetous,358,S,SIMP,5.49
S157,angelith,327,L,COMP,6.48
S157,pillime,295,S,COMP,6.29
S157,adoptish,3336,S,COMP,7.09
S157,growist,643,L,SIMP,9.05
S157,ime,365,L,COMP,7.84
S157,earist,312,L,SIMP,2.77
S157,heiric,611,S,SIMP,5.35
S157,begence,567,L,SIMP,6.4
S157,kingilm,395,L,COMP,7.73
S157,poority,348,L,SIMP,8.38
S157,happenange,396,S,COMP,8.85
S157,urnist,493,S,SIMP,4.22
S157,mouthime,479,L,COMP,7.96
S157,smoothful,359,L,SIMP,6.95
S157,pitchody,400,L,COMP,6.41
S157,flitenge,549,L,COMP,6.4
S157,gasfil,516,L,COMP,7.31
S157,humidoes,413,S,COMP,4.52
S157,addmant,379,L,COMP,8.68
S157,illilt,470,L,COMP,7.77
S157,towerly,447,L,SIMP,7.07
S157,freenels,461,L,COMP,8.89
S157,ejectenge,484,S,COMP,4.19
S157,meltange,12282,S,COMP,6.06
S157,passmant,478,L,COMP,9.21
S157,thrillance,410,S,SIMP,5.73
S157,treasonime,539,S,COMP,4.93
S157,truenels,340,S,COMP,NA
S157,wigish,317,L,SIMP,5.57
S157,valider,537,L,SIMP,6.43
S157,gumful,576,S,SIMP,4.04
S157,habitic,368,L,SIMP,7.63
S157,dumbidy,536,S,COMP,5.5
S157,nullish,559,S,SIMP,3.81
S157,taxful,401,L,SIMP,7.92
S157,fiendilm,530,S,COMP,3.97
S157,figel,446,S,COMP,5.28
S157,bindig,492,L,COMP,6.11
S157,coldidy,462,L,COMP,8.18
S157,rampize,562,S,SIMP,4.55
S157,criticance,661,L,SIMP,7.91
S157,breakidy,526,L,COMP,8.76
S157,shootment,401,L,SIMP,7.51
S157,prayance,657,L,SIMP,6.96
S157,acrement,562,S,SIMP,6.56
S157,employnels,544,L,COMP,8.44
S157,beerel,582,S,COMP,6.75
S157,bearist,431,L,SIMP,7.87
S157,warnory,603,S,SIMP,7.44
S157,debtith,524,S,COMP,6.49
S158,pillize,924,S,COMP,6.29
S158,treasonize,845,S,COMP,4.93
S158,bearilt,994,L,SIMP,7.87
S158,addment,995,L,COMP,8.68
S158,kingism,996,L,COMP,7.73
S158,towerla,972,L,SIMP,7.07
S158,weldic,696,S,COMP,4.86
S158,mouthize,991,L,COMP,7.96
S158,validel,915,L,SIMP,6.43
S158,schemenels,815,S,SIMP,7.39
S158,sheeter,991,L,COMP,6.92
S158,warnody,995,S,SIMP,7.44
S158,feverime,990,S,SIMP,6.39
S158,fanful,993,S,COMP,6.16
S158,bloodel,994,L,SIMP,8.29
S158,taxfil,634,L,SIMP,7.92
S158,medicalady,936,S,SIMP,7.19
S158,figer,987,S,COMP,5.28
S158,yankory,994,S,COMP,3.93
S158,curtity,996,S,COMP,4.48
S158,tiltady,994,S,SIMP,5.79
S158,prayange,991,L,SIMP,6.96
S158,angelish,988,L,COMP,6.48
S158,longnels,993,L,SIMP,9.86
S158,aidig,991,S,SIMP,7.06
S158,advertisela,993,S,SIMP,1.56
S158,boilous,995,L,COMP,7
S158,illist,994,L,COMP,7.77
S158,gasful,883,L,COMP,7.31
S158,altaric,993,S,COMP,6
S158,rampime,642,S,SIMP,4.55
S158,classoes,996,L,SIMP,8.73
S158,antism,853,S,COMP,5.33
S158,pitchory,814,L,COMP,6.41
S158,smoothfil,989,L,SIMP,6.95
S158,fiendism,990,S,COMP,3.97
S158,earilt,997,L,SIMP,2.77
S158,flitence,988,L,COMP,6.4
S158,heirig,997,S,SIMP,5.35
S158,gumfil,990,S,SIMP,4.04
S158,happenance,996,S,COMP,8.85
S158,agreely,616,L,COMP,8.46
S158,nutla,608,L,SIMP,6.85
S158,habitig,873,L,SIMP,7.63
S158,beanith,917,L,SIMP,6.05
S158,stirance,988,L,COMP,6.73
S158,urnilt,887,S,SIMP,4.22
S158,beerer,995,S,COMP,6.75
S158,dumbity,991,S,COMP,5.5
S158,elmist,996,S,COMP,5.16
S158,bindic,992,L,COMP,6.11
S158,boltoes,874,S,SIMP,5.85
S158,nextnels,648,S,SIMP,8.91
S158,pickenge,993,L,SIMP,8.13
S158,ejectence,996,S,COMP,4.19
S158,elbowilm,986,L,SIMP,7.47
S158,flipory,995,L,COMP,5.21
S158,debtish,994,S,COMP,6.49
S158,lidary,989,S,COMP,6.26
S158,freeness,702,L,COMP,8.89
S158,begenge,788,L,SIMP,6.4
S158,adoptish,997,S,COMP,7.09
S158,wigith,749,L,SIMP,5.57
S158,bogady,856,L,SIMP,5.56
S158,trueness,996,S,COMP,NA
S158,passment,990,L,COMP,9.21
S158,mudly,993,L,COMP,6.82
S158,inkism,847,L,COMP,5.67
S158,employness,991,L,COMP,8.44
S158,jawla,751,S,SIMP,6.03
S158,shootmant,990,L,SIMP,7.51
S158,brancher,989,S,COMP,7.43
S158,digody,993,S,SIMP,6.66
S158,thrillange,888,S,SIMP,5.73
S158,yieldilt,883,S,SIMP,6.42
S158,heightence,991,S,COMP,6.82
S158,pooridy,988,L,SIMP,8.38
S158,aridism,946,S,COMP,4.61
S158,ripence,989,L,COMP,6.15
S158,growilt,990,L,SIMP,9.05
S158,coldity,823,L,COMP,8.18
S158,socketel,775,S,SIMP,4.96
S158,northize,881,L,COMP,7.84
S158,dressody,995,L,SIMP,8.26
S158,baskody,996,S,SIMP,4.22
S158,princement,989,S,COMP,6.81
S158,fellowous,989,L,COMP,7.19
S158,winkidy,988,S,SIMP,5.38
S158,acremant,995,S,SIMP,6.56
S158,nullith,889,S,SIMP,3.81
S158,witchith,993,L,SIMP,6.79
S158,breakity,996,L,COMP,8.76
S158,helmetoes,989,S,SIMP,5.49
S158,zoomfil,964,S,SIMP,3.53
S158,criticange,985,L,SIMP,7.91
S158,humidous,988,S,COMP,4.52
S158,meltance,993,S,COMP,6.06
S158,tripary,989,L,COMP,7.23
S158,opposemant,806,S,SIMP,6.9
S158,bandady,991,L,SIMP,6.89
S159,kingilm,990,L,COMP,7.73
S159,beerel,573,S,COMP,6.75
S159,weldig,422,S,COMP,4.86
S159,blooder,369,L,SIMP,8.29
S159,baskory,465,S,SIMP,4.22
S159,passmant,745,L,COMP,9.21
S159,mudla,442,L,COMP,6.82
S159,ejectenge,443,S,COMP,4.19
S159,prayance,824,L,SIMP,6.96
S159,criticance,592,L,SIMP,7.91
S159,illilt,741,L,COMP,7.77
S159,bindig,525,L,COMP,6.11
S159,beanish,646,L,SIMP,6.05
S159,gumful,511,S,SIMP,4.04
S159,bogary,685,L,SIMP,5.56
S159,meltange,759,S,COMP,6.06
S159,earist,732,L,SIMP,2.77
S159,aidic,629,S,SIMP,7.06
S159,socketer,732,S,SIMP,4.96
S159,poority,991,L,SIMP,8.38
S159,wigish,620,L,SIMP,5.57
S159,ime,472,L,COMP,7.84
S159,ripenge,573,L,COMP,6.15
S159,stirange,523,L,COMP,6.73
S159,fanfil,8969,S,COMP,6.16
S159,habitic,449,L,SIMP,7.63
S159,debtith,680,S,COMP,6.49
S159,tripady,686,L,COMP,7.23
S159,longness,855,L,SIMP,9.86
S159,shootment,630,L,SIMP,7.51
S159,thrillance,722,S,SIMP,5.73
S159,princemant,642,S,COMP,6.81
S159,witchish,767,L,SIMP,6.79
S159,heiric,623,S,SIMP,5.35
S159,inkilm,460,L,COMP,5.67
S159,helmetous,597,S,SIMP,5.49
S159,dumbidy,617,S,COMP,5.5
S159,curtidy,629,S,COMP,4.48
S159,schemeness,755,S,SIMP,7.39
S159,begence,655,L,SIMP,6.4
S159,opposement,986,S,SIMP,6.9
S159,valider,690,L,SIMP,6.43
S159,nullish,459,S,SIMP,3.81
S159,happenange,620,S,COMP,8.85
S159,employnels,460,L,COMP,8.44
S159,addmant,431,L,COMP,8.68
S159,boil,653,L,COMP,7
S159,taxful,689,L,SIMP,7.92
S159,yieldist,646,S,SIMP,6.42
S159,dressory,558,L,SIMP,8.26
S159,bearist,653,L,SIMP,7.87
S159,rampize,455,S,SIMP,4.55
S159,elmilt,478,S,COMP,5.16
S159,towerly,512,L,SIMP,7.07
S159,branchel,584,S,COMP,7.43
S159,growist,590,L,SIMP,9.05
S159,breakidy,538,L,COMP,8.76
S159,smoothful,826,L,SIMP,6.95
S159,feverize,361,S,SIMP,6.39
S159,heightenge,628,S,COMP,6.82
S159,sheetel,478,L,COMP,6.92
S159,zoomful,533,S,SIMP,3.53
S159,figel,602,S,COMP,5.28
S159,fellowoes,554,L,COMP,7.19
S159,aridilm,487,S,COMP,4.61
S159,digory,581,S,SIMP,6.66
S159,lidady,500,S,COMP,6.26
S159,jawly,499,S,SIMP,6.03
S159,boltous,726,S,SIMP,5.85
S159,yankody,13144,S,COMP,3.93
S159,pickence,424,L,SIMP,8.13
S159,acrement,503,S,SIMP,6.56
S159,bandary,422,L,SIMP,6.89
S159,winkity,562,S,SIMP,5.38
S159,warnory,511,S,SIMP,7.44
S159,agreela,504,L,COMP,8.46
S159,advertisely,704,S,SIMP,1.56
S159,nextness,638,S,SIMP,8.91
S159,elbowism,601,L,SIMP,7.47
S159,freenels,491,L,COMP,8.89
S159,mouthime,592,L,COMP,7.96
S159,antilm,572,S,COMP,5.33
S159,altarig,445,S,COMP,6
S159,humidoes,471,S,COMP,4.52
S159,coldidy,558,L,COMP,8.18
S159,truenels,460,S,COMP,NA
S159,urnist,469,S,SIMP,4.22
S159,nutly,487,L,SIMP,6.85
S159,medicalary,678,S,SIMP,7.19
S159,fiendilm,610,S,COMP,3.97
S159,classous,653,L,SIMP,8.73
S159,tiltary,618,S,SIMP,5.79
S159,pillime,557,S,COMP,6.29
S159,angelith,546,L,COMP,6.48
S159,flipody,495,L,COMP,5.21
S159,flitenge,485,L,COMP,6.4
S159,gasfil,575,L,COMP,7.31
S159,adoptish,544,S,COMP,7.09
S159,pitchody,535,L,COMP,6.41
S159,treasonime,522,S,COMP,4.93
S160,tiltady,696,S,SIMP,5.79
S160,mudly,916,L,COMP,6.82
S160,acremant,993,S,SIMP,6.56
S160,habitig,817,L,SIMP,7.63
S160,lidary,727,S,COMP,6.26
S160,illist,855,L,COMP,7.77
S160,witchith,604,L,SIMP,6.79
S160,bindic,642,L,COMP,6.11
S160,elbowilm,826,L,SIMP,7.47
S160,happenance,742,S,COMP,8.85
S160,coldity,656,L,COMP,8.18
S160,earilt,851,L,SIMP,2.77
S160,wigith,660,L,SIMP,5.57
S160,classoes,592,L,SIMP,8.73
S160,gumfil,651,S,SIMP,4.04
S160,fanful,818,S,COMP,6.16
S160,urnilt,865,S,SIMP,4.22
S160,gasful,993,L,COMP,7.31
S160,ejectence,770,S,COMP,4.19
S160,aidig,818,S,SIMP,7.06
S160,flipory,660,L,COMP,5.21
S160,dressody,635,L,SIMP,8.26
S160,mouthize,773,L,COMP,7.96
S160,pillize,913,S,COMP,6.29
S160,bearilt,600,L,SIMP,7.87
S160,growilt,617,L,SIMP,9.05
S160,bogady,784,L,SIMP,5.56
S160,fellowous,760,L,COMP,7.19
S160,freeness,712,L,COMP,8.89
S160,kingism,773,L,COMP,7.73
S160,taxfil,988,L,SIMP,7.92
S160,shootmant,665,L,SIMP,7.51
S160,addment,900,L,COMP,8.68
S160,bandady,680,L,SIMP,6.89
S160,sheeter,909,L,COMP,6.92
S160,flitence,994,L,COMP,6.4
S160,adoptish,840,S,COMP,7.09
S160,inkism,834,L,COMP,5.67
S160,dumbity,852,S,COMP,5.5
S160,thrillange,952,S,SIMP,5.73
S160,agreely,745,L,COMP,8.46
S160,prayange,678,L,SIMP,6.96
S160,begenge,774,L,SIMP,6.4
S160,pooridy,987,L,SIMP,8.38
S160,boltoes,996,S,SIMP,5.85
S160,smoothfil,898,L,SIMP,6.95
S160,schemenels,885,S,SIMP,7.39
S160,pitchory,820,L,COMP,6.41
S160,baskody,894,S,SIMP,4.22
S160,boilous,89822,L,COMP,7
S160,fiendism,756,S,COMP,3.97
S160,passment,923,L,COMP,9.21
S160,weldic,721,S,COMP,4.86
S160,nullith,994,S,SIMP,3.81
S160,bloodel,992,L,SIMP,8.29
S160,towerla,874,L,SIMP,7.07
S160,treasonize,990,S,COMP,4.93
S160,tripary,989,L,COMP,7.23
S160,brancher,943,S,COMP,7.43
S160,feverime,976,S,SIMP,6.39
S160,rampime,935,S,SIMP,4.55
S160,warnody,923,S,SIMP,7.44
S160,stirance,948,L,COMP,6.73
S160,employness,861,L,COMP,8.44
S160,trueness,961,S,COMP,NA
S160,opposemant,852,S,SIMP,6.9
S160,winkidy,698,S,SIMP,5.38
S160,altaric,890,S,COMP,6
S160,heightence,864,S,COMP,6.82
S160,yankory,926,S,COMP,3.93
S160,heirig,602,S,SIMP,5.35
S160,antism,987,S,COMP,5.33
S160,jawla,666,S,SIMP,6.03
S160,criticange,916,L,SIMP,7.91
S160,angelish,877,L,COMP,6.48
S160,digody,988,S,SIMP,6.66
S160,medicalady,959,S,SIMP,7.19
S160,nextnels,688,S,SIMP,8.91
S160,figer,772,S,COMP,5.28
S160,humidous,894,S,COMP,4.52
S160,zoomfil,688,S,SIMP,3.53
S160,aridism,795,S,COMP,4.61
S160,northize,806,L,COMP,7.84
S160,meltance,961,S,COMP,6.06
S160,beerer,951,S,COMP,6.75
S160,yieldilt,671,S,SIMP,6.42
S160,validel,752,L,SIMP,6.43
S160,longnels,716,L,SIMP,9.86
S160,debtish,967,S,COMP,6.49
S160,helmetoes,910,S,SIMP,5.49
S160,advertisela,935,S,SIMP,1.56
S160,breakity,844,L,COMP,8.76
S160,ripence,993,L,COMP,6.15
S160,pickenge,992,L,SIMP,8.13
S160,nutla,787,L,SIMP,6.85
S160,beanith,861,L,SIMP,6.05
S160,princement,936,S,COMP,6.81
S160,curtity,812,S,COMP,4.48
S160,elmist,988,S,COMP,5.16
S160,socketel,854,S,SIMP,4.96
S161,aridilm,990,S,COMP,4.61
S161,beanish,919,L,SIMP,6.05
S161,valider,993,L,SIMP,6.43
S161,earist,993,L,SIMP,2.77
S161,warnory,994,S,SIMP,7.44
S161,witchish,603,L,SIMP,6.79
S161,princemant,578,S,COMP,6.81
S161,agreela,943,L,COMP,8.46
S161,baskory,996,S,SIMP,4.22
S161,stirange,945,L,COMP,6.73
S161,bindig,916,L,COMP,6.11
S161,antilm,759,S,COMP,5.33
S161,flitenge,800,L,COMP,6.4
S161,altarig,614,S,COMP,6
S161,freenels,908,L,COMP,8.89
S161,prayance,992,L,SIMP,6.96
S161,beerel,665,S,COMP,6.75
S161,figel,826,S,COMP,5.28
S161,shootment,962,L,SIMP,7.51
S161,smoothful,964,L,SIMP,6.95
S161,debtith,722,S,COMP,6.49
S161,yieldist,987,S,SIMP,6.42
S161,boil,477,L,COMP,7
S161,flipody,995,L,COMP,5.21
S161,socketer,996,S,SIMP,4.96
S161,criticance,828,L,SIMP,7.91
S161,gumful,746,S,SIMP,4.04
S161,meltange,774,S,COMP,6.06
S161,helmetous,621,S,SIMP,5.49
S161,ejectenge,990,S,COMP,4.19
S161,breakidy,995,L,COMP,8.76
S161,angelith,987,L,COMP,6.48
S161,taxful,483,L,SIMP,7.92
S161,illilt,926,L,COMP,7.77
S161,opposement,672,S,SIMP,6.9
S161,zoomful,776,S,SIMP,3.53
S161,blooder,911,L,SIMP,8.29
S161,bearist,993,L,SIMP,7.87
S161,elbowism,992,L,SIMP,7.47
S161,wigish,631,L,SIMP,5.57
S161,heightenge,991,S,COMP,6.82
S161,nextness,953,S,SIMP,8.91
S161,habitic,991,L,SIMP,7.63
S161,fellowoes,749,L,COMP,7.19
S161,heiric,719,S,SIMP,5.35
S161,pillime,679,S,COMP,6.29
S161,advertisely,797,S,SIMP,1.56
S161,schemeness,758,S,SIMP,7.39
