SubjID,response_time,correct,targ_type,cond_trig,word_trig,target,experiment_file,ART_correct,vocab_correct,spell_correct,z_ART,z_vocab,z_spell,Dim.1,Dim.2,lang_type,word,Base,affix,Source,FS,BF,LogBF,FS_Split,BaseLength,WholeFormLength,famsize
S129,815,1,CW_L,202,9,RENTER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,renter,rent,er,RastleFiller,13,1690,7.43,L,4,6,Large
S129,497,1,CW_L,202,10,HUNTER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,hunter,hunt,er,FORD,18,1762,7.47,L,4,6,Large
S129,432,1,CW_L,202,11,DANCER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,dancer,dance,er,FORD,16,2003,7.6,L,5,6,Large
S129,411,1,CW_L,202,12,DREAMER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,dreamer,dream,er,Rastle,19,2325,7.75,L,5,7,Large
S129,850,1,CW_L,202,13,PUSHER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,pusher,push,er,RastleFiller,17,2507,7.83,L,4,6,Large
S129,855,1,CW_L,202,14,FEEDER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,feeder,feed,er,FORD,11,2806,7.94,L,4,6,Large
S129,576,1,CW_L,202,15,CLEANER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,cleaner,clean,er,XuTaft,29,2854,7.96,L,5,7,Large
S129,762,1,CW_L,202,16,HEATER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,heater,heat,er,FORD,15,2881,7.97,L,4,6,Large
S129,494,1,CW_L,202,17,STRIKER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,striker,strike,er,Graves,17,3414,8.14,L,6,7,Large
S129,591,1,CW_L,202,18,PAINTER,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,painter,paint,er,RastleFiller,17,3666,8.21,L,5,7,Large
S129,570,1,CW_L,202,19,SHAMEFUL,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,shameful,shame,ful,FORD,13,993,6.9,L,5,8,Large
S129,536,1,CW_L,202,20,FAITHFUL,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,faithful,faith,ful,FORD,12,1320,7.19,L,5,8,Large
S129,484,1,CW_L,202,21,DOUBTFUL,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,doubtful,doubt,ful,FORD,8,4135,8.33,L,5,8,Large
S129,449,1,CW_L,202,22,FLEXIBLE,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,flexible,flex,ible,RastleFiller,16,664,6.5,L,4,8,Large
S129,454,1,CW_L,202,23,KICKING,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,kicking,kick,ing,RastleFiller,15,1012,6.92,L,4,7,Large
S129,575,1,CW_L,202,24,COOLING,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,cooling,cool,ing,RastleFiller,14,1434,7.27,L,4,7,Large
S129,853,1,CW_L,202,25,PARKING,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,parking,park,ing,RastleFiller,9,1945,7.57,L,4,7,Large
S129,528,1,CW_L,202,26,GUARDING,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,guarding,guard,ing,RastleFiller,28,2047,7.62,L,5,8,Large
S129,608,1,CW_L,202,27,LAUGHING,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,laughing,laugh,ing,RastleFiller,18,4181,8.34,L,5,8,Large
S129,990,0,CW_L,202,28,DAMPISH,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,dampish,damp,ish,FORD,11,621,6.43,L,4,7,Large
S129,549,1,CW_L,202,29,STYLISH,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,stylish,style,ish,XuTaft,16,2119,7.66,L,5,7,Large
S129,409,1,CW_L,202,30,JUMPING,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,jumping,jump,jumping,RastleFiller,15,1395,7.24,L,4,7,Large
S129,627,1,CW_L,202,31,GUILELESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,guileless,guile,less,Graves,9,61,4.11,L,5,9,Large
S129,670,1,CW_L,202,32,BOOTLESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,bootless,boot,less,Graves,19,940,6.85,L,4,8,Large
S129,516,1,CW_L,202,33,CLOUDLESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,cloudless,cloud,less,RastleFiller,14,1181,7.07,L,5,9,Large
S129,421,1,CW_L,202,34,BONELESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,boneless,bone,less,Graves,35,1490,7.31,L,4,8,Large
S129,577,1,CW_L,202,35,SHAPELY,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,shapely,shape,ly,XuTaft,12,1909,7.55,L,5,7,Large
S129,535,1,CW_L,202,36,QUIETLY,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,quietly,quiet,ly,Rastle,18,2691,7.9,L,5,7,Large
S129,993,0,CW_L,202,37,WRONGLY,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,wrongly,wrong,ly,FORD,12,3532,8.17,L,5,7,Large
S129,452,1,CW_L,202,38,EXCITEMENT,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,excitement,excite,ment,FORD,9,1924,7.56,L,6,10,Large
S129,575,1,CW_L,202,39,DEAFNESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,deafness,deaf,ness,FORD,9,290,5.67,L,4,8,Large
S129,620,1,CW_L,202,40,BLINDNESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,blindness,blind,ness,FORD,16,1024,6.93,L,5,9,Large
S129,516,1,CW_L,202,41,MADNESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,madness,mad,ness,FORD,10,1298,7.17,L,3,7,Large
S129,524,1,CW_L,202,42,DRYNESS,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,dryness,dry,ness,XuTaft,19,2366,7.77,L,3,7,Large
S129,451,1,CW_L,202,43,SAILOR,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,sailor,sail,or,RastleFiller,17,740,6.61,L,4,6,Large
S129,508,1,CW_L,202,44,CONDUCTOR,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,conductor,conduct,or,RastleFiller,16,1084,6.99,L,7,9,Large
S129,615,1,CW_L,202,45,EDITOR,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,editor,edit,or,RastleFiller,12,1298,7.17,L,4,6,Large
S129,612,1,CW_L,202,46,COLLECTOR,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,collector,collect,or,XuTaft,23,3221,8.08,L,7,9,Large
S129,465,1,CW_L,202,47,PROFESSOR,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,professor,profess,pr,RastleFiller,14,3563,8.18,L,7,9,Large
S129,874,1,CW_L,202,48,WEEDY,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,weedy,weed,y,Graves,17,729,6.59,L,4,5,Large
S129,784,1,CW_L,202,49,CREAMY,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,creamy,cream,y,RastleFiller,10,792,6.67,L,5,6,Large
S129,607,1,CW_L,202,50,VERBAL,BA_m21,50,48,52,1.3298438261006198,1.2452721348761766,-1.9390932855565772,-0.4945463114365557,-2.26977250750686,Semantic,verbal,verb,al,RastleFiller,22,423,6.05,L,4,6,Large
S130,626,1,CW_S,201,1,DETECTABLE,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,detectable,detect,able,XuTaft,7,982,6.89,S,6,10,Small
S130,474,1,CW_S,201,2,AVOIDABLE,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,avoidable,avoid,able,XuTaft,5,2172,7.68,S,5,9,Small
S130,484,1,CW_S,201,3,NOTICEABLE,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,noticeable,notice,able,FORD,6,3426,8.14,S,6,10,Small
S130,628,1,CW_S,201,4,MAGICAL,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,magical,magic,al,RastleFiller,5,1014,6.92,S,5,7,Small
S130,491,1,CW_S,201,5,ALLOWANCE,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,allowance,allow,ance,RastleFiller,5,5014,8.52,S,5,9,Small
S130,797,1,CW_S,201,6,DIETARY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,dietary,diet,ary,Rastle,6,1181,7.07,S,4,7,Small
S130,700,1,CW_S,201,7,WIDOWED,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,widowed,widow,ed,RastleFiller,5,499,6.21,S,5,7,Small
S130,651,1,CW_S,201,8,BEARDED,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,bearded,beard,ed,Rastle,7,578,6.36,S,5,7,Small
S130,591,1,CW_S,201,9,INSISTENT,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,insistent,insist,ent,RastleFiller,5,1631,7.4,S,6,9,Small
S130,675,1,CW_S,201,10,TOASTER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,toaster,toast,er,Rastle,6,339,5.83,S,5,7,Small
S130,562,1,CW_S,201,11,LENDER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,lender,lend,er,FORD,3,505,6.22,S,4,6,Small
S130,441,1,CW_S,201,12,RAIDER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,raider,raid,er,RastleFiller,4,505,6.22,S,4,6,Small
S130,674,1,CW_S,201,13,JAILER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,jailer,jail,er,RastleFiller,5,678,6.52,S,4,6,Small
S130,540,1,CW_S,201,14,DESTROYER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,destroyer,destroy,er,FORD,3,1906,7.55,S,7,9,Small
S130,565,1,CW_S,201,15,CAMPAIGNER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,campaigner,campaign,er,FORD,3,2003,7.6,S,8,10,Small
S130,669,1,CW_S,201,16,SEEKER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,seeker,seek,er,Rastle,7,2155,7.68,S,4,6,Small
S130,577,1,CW_S,201,17,SINGER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,singer,sing,er,FORD,4,2186,7.69,S,4,6,Small
S130,570,1,CW_S,201,18,LISTENER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,listener,listen,er,FORD,4,3081,8.03,S,6,8,Small
S130,623,1,CW_S,201,19,DESIGN,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,design,designer,er,RastleFiller,7,3296,8.1,S,8,6,Small
S130,670,1,CW_S,201,20,ATTACKER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,attacker,attack,er,FORD,6,3385,8.13,S,6,8,Small
S130,524,1,CW_S,201,21,BUYER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,buyer,buy,er,FORD,3,4386,8.39,S,3,5,Small
S130,518,1,CW_S,201,22,PLANNER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,planner,plan,er,FORD,4,5475,8.61,S,4,7,Small
S130,582,1,CW_S,201,23,TEACHER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,teacher,teach,er,RastleFiller,6,5662,8.64,S,5,7,Small
S130,670,1,CW_S,201,24,THRUSTER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,thruster,thrust,er,Graves,4,584,6.37,S,6,8,Small
S130,724,1,CW_S,201,25,ANGELIC,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,angelic,angel,ic,Rastle,7,567,6.34,S,5,7,Small
S130,721,1,CW_S,201,26,TOSSING,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,tossing,toss,ing,RastleFiller,5,407,6.01,S,4,7,Small
S130,559,1,CW_S,201,27,TUTORING,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,tutoring,tutor,ing,RastleFiller,5,499,6.212606096,S,5,8,Small
S130,569,1,CW_S,201,28,PEAKING,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,peaking,peak,ing,RastleFiller,6,546,6.3,S,4,7,Small
S130,618,1,CW_S,201,29,HARMLESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,harmless,harm,less,FORD,7,1101,7,S,4,8,Small
S130,639,1,CW_S,201,30,EFFORTLESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,effortless,effort,less,FORD,4,2456,7.81,S,6,10,Small
S130,992,0,CW_S,201,31,GRIMLY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,grimly,grim,ly,FORD,6,552,6.31,S,4,6,Small
S130,600,1,CW_S,201,32,DENSELY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,densely,dense,ly,FORD,7,655,6.48,S,5,7,Small
S130,591,1,CW_S,201,33,NEATLY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,neatly,neat,ly,FORD,3,924,6.83,S,4,6,Small
S130,452,1,CW_S,201,34,GUILTY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,guilty,guilt,ly,RastleFiller,7,1576,7.36,S,5,6,Small
S130,649,1,CW_S,201,35,HUGELY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,hugely,huge,ly,FORD,3,1918,7.56,S,4,6,Small
S130,463,1,CW_S,201,36,COSTLY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,costly,cost,ly,FORD,6,4215,8.35,S,4,6,Small
S130,712,1,CW_S,201,37,LOCALLY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,locally,local,ly,FORD,7,4485,8.41,S,5,7,Small
S130,551,1,CW_S,201,38,AMUSEMENT,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,amusement,amuse,ment,FORD,3,857,6.75,S,5,9,Small
S130,872,1,CW_S,201,39,AMAZEMENT,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,amazement,amaze,ment,FORD,4,878,6.78,S,5,9,Small
S130,628,1,CW_S,201,40,ENJOYMENT,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,enjoyment,enjoy,ment,FORD,4,2771,7.93,S,5,9,Small
S130,598,1,CW_S,201,41,BOLDNESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,boldness,bold,ness,RastleFiller,7,379,5.94,S,4,8,Small
S130,731,1,CW_S,201,42,MILDNESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,mildness,mild,ness,FORD,4,676,6.52,S,4,8,Small
S130,778,1,CW_S,201,43,DULLNESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,dullness,dull,ness,XuTaft,5,703,6.56,S,4,8,Small
S130,484,1,CW_S,201,44,AWARENESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,awareness,aware,ness,FORD,4,2391,7.78,S,5,9,Small
S130,681,1,CW_S,201,45,RICHNESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,richness,rich,ness,FORD,7,2868,7.96,S,4,8,Small
S130,781,1,CW_S,201,46,STRANGENESS,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,strangeness,strange,ness,FORD,4,2912,7.98,S,7,11,Small
S130,718,1,CW_S,201,47,MOSSY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,mossy,moss,y,Graves,3,149,5,S,4,5,Small
S130,586,1,CW_S,201,48,CHILLY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,chilly,chill,y,RastleFiller,7,488,6.19,S,5,6,Small
S130,714,1,CW_S,201,49,BOSSY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,bossy,boss,y,Graves,6,551,6.31,S,4,5,Small
S130,615,1,CW_S,201,50,RISKY,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,risky,risk,y,RastleFiller,5,1827,7.51,S,4,5,Small
S130,555,1,CW_L,202,1,PUNCHER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,puncher,punch,er,RastleFiller,17,325,5.78,L,5,7,Large
S130,629,1,CW_L,202,2,BARKER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,barker,bark,er,Graves,8,387,5.96,L,4,6,Large
S130,704,1,CW_L,202,3,SPELLER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,speller,spell,er,RastleFiller,10,781,6.66,L,5,7,Large
S130,515,1,CW_L,202,4,KNOCKER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,knocker,knock,er,RastleFiller,15,1104,7.01,L,5,7,Large
S130,565,1,CW_L,202,5,SWIMMER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,swimmer,swim,er,FORD,11,1145,7.04,L,4,7,Large
S130,656,1,CW_L,202,6,COMPOSER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,composer,compose,er,FORD,13,1187,7.08,L,7,8,Large
S130,797,1,CW_L,202,7,BOMBER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,bomber,bomb,er,Rastle,24,1208,7.1,L,4,6,Large
S130,543,1,CW_L,202,8,LOCKER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,locker,lock,er,RastleFiller,18,1654,7.41,L,4,6,Large
S130,591,1,CW_L,202,9,RENTER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,renter,rent,er,RastleFiller,13,1690,7.43,L,4,6,Large
S130,478,1,CW_L,202,10,HUNTER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,hunter,hunt,er,FORD,18,1762,7.47,L,4,6,Large
S130,704,1,CW_L,202,11,DANCER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,dancer,dance,er,FORD,16,2003,7.6,L,5,6,Large
S130,781,1,CW_L,202,12,DREAMER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,dreamer,dream,er,Rastle,19,2325,7.75,L,5,7,Large
S130,470,1,CW_L,202,13,PUSHER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,pusher,push,er,RastleFiller,17,2507,7.83,L,4,6,Large
S130,446,1,CW_L,202,14,FEEDER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,feeder,feed,er,FORD,11,2806,7.94,L,4,6,Large
S130,540,1,CW_L,202,15,CLEANER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,cleaner,clean,er,XuTaft,29,2854,7.96,L,5,7,Large
S130,549,1,CW_L,202,16,HEATER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,heater,heat,er,FORD,15,2881,7.97,L,4,6,Large
S130,773,1,CW_L,202,17,STRIKER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,striker,strike,er,Graves,17,3414,8.14,L,6,7,Large
S130,633,1,CW_L,202,18,PAINTER,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,painter,paint,er,RastleFiller,17,3666,8.21,L,5,7,Large
S130,727,1,CW_L,202,19,SHAMEFUL,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,shameful,shame,ful,FORD,13,993,6.9,L,5,8,Large
S130,514,1,CW_L,202,20,FAITHFUL,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,faithful,faith,ful,FORD,12,1320,7.19,L,5,8,Large
S130,554,1,CW_L,202,21,DOUBTFUL,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,doubtful,doubt,ful,FORD,8,4135,8.33,L,5,8,Large
S130,510,0,CW_L,202,22,FLEXIBLE,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,flexible,flex,ible,RastleFiller,16,664,6.5,L,4,8,Large
S130,610,1,CW_L,202,23,KICKING,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,kicking,kick,ing,RastleFiller,15,1012,6.92,L,4,7,Large
S130,602,1,CW_L,202,24,COOLING,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,cooling,cool,ing,RastleFiller,14,1434,7.27,L,4,7,Large
S130,600,1,CW_L,202,25,PARKING,AB_m21,49,49,69,1.137245754734323,1.4180742152664831,0.7098466491769616,1.5167531481382557,-0.5048150090607422,Semantic,parking,park,ing,RastleFiller,9,1945,7.57,L,4,7,Large
