Marker,ConditionCode,TimeMS,Size,ChanNum,RT,PrevCondition1,PrevCondition2,SubjID
Mk840,220,752062,1,0,551,207, 34,S104
Mk843,221,753635,1,0,544,204, 26,S104
Mk846,220,755197,1,0,540,207, 19,S104
Mk849,220,757549,1,0,533,205, 11,S104
Mk852,220,759129,1,0,539,201,  4,S104
Mk855,220,760728,1,0,541,205,  7,S104
Mk858,220,763078,1,0,541,207, 16,S104
Mk861,220,764644,1,0,552,202, 29,S104
Mk864,220,766169,1,0,552,206, 39,S104
Mk867,220,768527,1,0,548,204, 12,S104
Mk870,220,770160,1,0,551,202, 18,S104
Mk873,220,771755,1,0,542,208, 42,S104
Mk876,220,774004,1,0,545,201, 30,S104
Mk879,220,775522,1,0,542,205, 37,S104
Mk882,221,777025,1,0,557,205,  2,S104
Mk885,220,779301,1,0,541,202,  8,S104
Mk888,220,780869,1,0,543,202,  4,S104
Mk891,220,782442,1,0,540,203,  5,S104
Mk894,220,784824,1,0,551,201, 24,S104
Mk897,220,786420,1,0,560,207, 23,S104
Mk900,220,787940,1,0,542,202, 44,S104
Mk3,221,11855,1,0,556,208,,S105
Mk6,221,13509,1,0,555,205,  7,S105
Mk9,220,15123,1,0,544,202,  6,S105
Mk12,220,17501,1,0,551,202, 15,S105
Mk15,221,19135,1,0,548,206, 29,S105
Mk18,220,20767,1,0,538,208, 24,S105
Mk21,221,23047,1,0,555,208, 40,S105
Mk24,221,24669,1,0,552,208, 15,S105
Mk27,221,26230,1,0,550,208, 38,S105
Mk30,220,28563,1,0,542,201, 12,S105
Mk33,220,30168,1,0,542,207, 39,S105
Mk36,221,31765,1,0,560,208,  3,S105
Mk39,220,34124,1,0,535,202, 46,S105
Mk42,221,35722,1,0,550,205, 41,S105
Mk45,220,37280,1,0,541,202,  3,S105
Mk48,220,39588,1,0,545,204,  6,S105
Mk51,221,41150,1,0,549,205, 17,S105
Mk54,220,42689,1,0,553,202, 23,S105
Mk57,221,45033,1,0,543,206, 30,S105
Mk60,220,46594,1,0,542,202,  8,S105
Mk63,220,48151,1,0,540,207,  7,S105
Mk66,220,50465,1,0,537,201, 13,S105
Mk69,220,52010,1,0,548,207, 24,S105
Mk72,220,53496,1,0,539,208, 46,S105
Mk75,221,55890,1,0,549,207, 10,S105
Mk78,220,57435,1,0,544,201,  6,S105
Mk81,220,59001,1,0,556,202, 36,S105
Mk84,220,61300,1,0,554,207, 13,S105
Mk87,220,62928,1,0,545,205, 42,S105
Mk90,220,64476,1,0,538,207, 12,S105
Mk93,220,66888,1,0,542,202, 11,S105
Mk96,220,68477,1,0,552,201, 16,S105
Mk99,220,70035,1,0,547,201, 45,S105
Mk102,220,72363,1,0,550,204,  3,S105
Mk105,220,73917,1,0,545,207, 16,S105
Mk108,220,75537,1,0,553,202, 25,S105
Mk111,220,77905,1,0,550,201, 43,S105
Mk114,220,79495,1,0,544,203, 33,S105
Mk117,220,81047,1,0,558,201,  5,S105
Mk120,220,83381,1,0,550,207,  4,S105
Mk123,220,84934,1,0,549,202, 48,S105
Mk126,220,86477,1,0,550,202, 22,S105
Mk129,220,88804,1,0,543,204,  4,S105
Mk132,220,90395,1,0,538,203,  3,S105
Mk135,221,91931,1,0,553,206, 23,S105
Mk138,220,94249,1,0,542,205, 17,S105
Mk141,221,95807,1,0,546,208, 13,S105
Mk144,221,97381,1,0,549,206,  9,S105
Mk147,220,99688,1,0,551,204, 12,S105
Mk150,221,101248,1,0,540,201,  5,S105
Mk153,220,102793,1,0,552,206, 13,S105
Mk156,220,105114,1,0,564,208, 16,S105
Mk159,220,106702,1,0,540,208, 31,S105
Mk162,220,108247,1,0,539,208,  1,S105
Mk165,220,110567,1,0,546,203, 44,S105
Mk168,220,112104,1,0,549,207, 14,S105
Mk171,220,113740,1,0,556,201, 39,S105
Mk174,220,116112,1,0,540,202,  6,S105
Mk177,220,117635,1,0,551,208, 32,S105
Mk180,220,119194,1,0,559,207,  4,S105
Mk183,220,121504,1,0,552,203, 22,S105
Mk186,220,123052,1,0,538,205, 16,S105
Mk189,221,124641,1,0,552,205, 16,S105
Mk192,220,127011,1,0,551,207, 24,S105
Mk195,220,128572,1,0,562,202, 15,S105
Mk198,220,130168,1,0,553,201, 10,S105
Mk201,220,132550,1,0,552,201,  5,S105
Mk204,220,134187,1,0,547,207, 23,S105
Mk207,220,135709,1,0,540,206, 37,S105
Mk210,220,138055,1,0,539,201,  9,S105
Mk213,220,139614,1,0,552,204, 15,S105
Mk216,221,141230,1,0,539,206, 22,S105
Mk219,220,143525,1,0,542,208, 19,S105
Mk222,221,145115,1,0,561,201, 34,S105
Mk225,220,146692,1,0,551,201, 28,S105
Mk228,220,161512,1,0,540,207, 47,S105
Mk231,220,163056,1,0,551,202, 24,S105
Mk234,220,164674,1,0,552,207, 12,S105
Mk237,221,166959,1,0,540,202, 35,S105
Mk240,221,168587,1,0,568,208, 31,S105
Mk243,220,170171,1,0,544,204, 14,S105
Mk246,220,172555,1,0,561,202, 11,S105
Mk249,221,174095,1,0,539,206, 39,S105
Mk252,220,175655,1,0,540,201, 11,S105
Mk255,220,178046,1,0,556,201, 46,S105
Mk258,220,179553,1,0,542,207, 25,S105
Mk261,221,181060,1,0,540,204, 27,S105
Mk264,220,183394,1,0,549,205, 19,S105
Mk267,220,184994,1,0,545,201,  4,S105
Mk270,220,186625,1,0,550,205, 32,S105
Mk273,220,188960,1,0,548,203, 20,S105
Mk276,220,190614,1,0,556,208,  9,S105
Mk279,221,192198,1,0,544,206, 16,S105
Mk282,220,194544,1,0,548,208, 23,S105
Mk285,220,196165,1,0,552,206, 43,S105
Mk288,220,197762,1,0,541,203,  1,S105
Mk291,220,200037,1,0,553,207, 13,S105
Mk294,220,201555,1,0,550,203,  7,S105
Mk297,220,203137,1,0,561,208,  4,S105
Mk300,220,205516,1,0,548,201, 20,S105
Mk303,220,207077,1,0,547,206,  8,S105
Mk306,220,208613,1,0,553,207, 10,S105
Mk309,220,210988,1,0,553,207, 18,S105
Mk312,221,212558,1,0,540,201, 14,S105
Mk315,220,214110,1,0,549,201, 21,S105
Mk318,221,216470,1,0,563,208,  9,S105
Mk321,221,218074,1,0,538,208,  5,S105
Mk324,221,219624,1,0,551,206, 19,S105
Mk327,220,221981,1,0,553,206,  6,S105
Mk330,220,223504,1,0,538,203,  3,S105
Mk333,220,225034,1,0,539,202, 12,S105
Mk336,220,227390,1,0,541,201, 26,S105
Mk339,220,228977,1,0,544,208, 48,S105
Mk342,220,230568,1,0,556,202, 27,S105
Mk345,220,232972,1,0,564,201, 24,S105
Mk348,220,234514,1,0,543,202, 16,S105
Mk351,220,236140,1,0,540,207, 40,S105
Mk354,220,238460,1,0,539,203, 49,S105
Mk357,220,240006,1,0,539,207, 21,S105
Mk360,220,241592,1,0,550,207, 36,S105
Mk363,220,243878,1,0,556,203, 32,S105
Mk366,220,245501,1,0,546,203, 22,S105
Mk369,220,247043,1,0,546,208,  8,S105
Mk372,220,249401,1,0,546,201, 33,S105
Mk375,220,251041,1,0,548,202, 11,S105
Mk378,220,252632,1,0,543,208, 18,S105
Mk381,220,255005,1,0,540,202,  2,S105
Mk384,220,256641,1,0,551,207,  2,S105
Mk387,220,258330,1,0,540,205, 16,S105
Mk390,220,260643,1,0,540,206, 11,S105
Mk393,220,262198,1,0,553,205, 20,S105
Mk396,220,263731,1,0,553,206, 19,S105
Mk399,220,266117,1,0,560,206, 18,S105
Mk402,220,267811,1,0,541,203,  5,S105
Mk405,221,269329,1,0,538,202,  6,S105
Mk408,220,271718,1,0,539,201,  1,S105
Mk411,221,273284,1,0,547,205, 43,S105
Mk414,220,274808,1,0,558,206,  8,S105
Mk417,220,277175,1,0,551,202,  7,S105
Mk420,220,278798,1,0,556,202, 25,S105
Mk423,220,280355,1,0,538,203, 19,S105
Mk426,220,282736,1,0,544,207, 25,S105
Mk429,220,284265,1,0,548,208, 30,S105
Mk432,221,285832,1,0,548,202, 36,S105
Mk435,220,288221,1,0,541,207, 42,S105
Mk438,220,289763,1,0,545,205,  5,S105
Mk441,220,291263,1,0,541,204,  2,S105
Mk444,220,293554,1,0,561,208, 25,S105
Mk447,220,295113,1,0,549,205, 47,S105
Mk450,220,296645,1,0,539,203, 17,S105
Mk453,220,305126,1,0,540,201,  2,S105
Mk456,220,306652,1,0,562,207, 40,S105
Mk459,220,308183,1,0,547,208, 50,S105
Mk462,220,310450,1,0,551,202, 11,S105
Mk465,220,312076,1,0,548,204, 20,S105
Mk468,220,313721,1,0,551,203, 10,S105
Mk471,220,316073,1,0,540,207,  7,S105
Mk474,220,317658,1,0,541,201,  9,S105
Mk477,220,319204,1,0,541,202, 42,S105
Mk480,221,321504,1,0,562,204, 46,S105
Mk483,220,323117,1,0,542,205, 18,S105
Mk486,220,324712,1,0,549,201, 18,S105
Mk489,220,327002,1,0,543,201, 38,S105
Mk492,220,328605,1,0,550,208, 10,S105
Mk495,220,330216,1,0,544,208, 24,S105
Mk498,220,332562,1,0,548,207, 48,S105
Mk501,220,334059,1,0,549,202, 28,S105
Mk504,220,335688,1,0,541,205,  3,S105
Mk507,220,337954,1,0,540,204,  7,S105
Mk510,220,339463,1,0,548,208,  6,S105
Mk513,220,341059,1,0,549,201, 18,S105
Mk516,221,343423,1,0,554,201, 49,S105
Mk519,220,344973,1,0,542,204, 26,S105
Mk522,220,346555,1,0,552,204, 21,S105
Mk525,220,348849,1,0,550,208, 15,S105
Mk528,220,350431,1,0,553,207, 13,S105
Mk531,220,352060,1,0,540,207,  1,S105
Mk534,220,354376,1,0,544,208, 40,S105
Mk537,220,355909,1,0,543,208, 49,S105
Mk540,220,357439,1,0,548,208,  8,S105
Mk543,220,359769,1,0,557,201, 25,S105
Mk546,220,361336,1,0,544,204, 34,S105
Mk549,220,362974,1,0,562,204,  4,S105
Mk552,220,365268,1,0,543,208,  9,S105
Mk555,220,366812,1,0,549,207, 29,S105
Mk558,220,368377,1,0,539,208, 26,S105
Mk561,220,370644,1,0,539,204, 22,S105
Mk564,220,372210,1,0,547,202,  1,S105
Mk567,220,373807,1,0,544,204,  5,S105
Mk570,220,376173,1,0,559,205, 20,S105
Mk573,220,377705,1,0,545,202,  9,S105
Mk576,220,379344,1,0,547,201, 36,S105
Mk579,220,381745,1,0,560,207, 19,S105
Mk582,220,383328,1,0,551,201, 41,S105
Mk585,220,384861,1,0,550,202, 37,S105
Mk588,220,387234,1,0,548,202, 33,S105
Mk591,220,388884,1,0,561,202,  8,S105
Mk594,220,390461,1,0,550,208, 47,S105
Mk597,220,392767,1,0,552,202, 42,S105
Mk600,220,394307,1,0,545,206, 11,S105
Mk603,220,395893,1,0,552,205, 14,S105
Mk606,220,398306,1,0,540,207, 15,S105
Mk609,220,399876,1,0,556,203, 43,S105
Mk612,221,401389,1,0,540,201,  3,S105
Mk615,220,403706,1,0,552,207, 20,S105
Mk618,220,405359,1,0,559,204, 20,S105
Mk621,220,406877,1,0,543,208, 23,S105
Mk624,220,409160,1,0,539,206, 37,S105
Mk627,220,410672,1,0,542,202, 21,S105
Mk630,220,412266,1,0,553,201, 45,S105
Mk633,220,414567,1,0,553,202, 31,S105
Mk636,220,416123,1,0,564,201, 50,S105
Mk639,220,417766,1,0,544,202,  7,S105
Mk642,220,420081,1,0,551,204, 48,S105
Mk645,220,421602,1,0,554,202, 12,S105
Mk648,220,423153,1,0,543,201, 17,S105
Mk651,220,425466,1,0,539,207, 50,S105
Mk654,220,427060,1,0,554,207,  8,S105
Mk657,220,428650,1,0,556,208, 17,S105
Mk660,220,430962,1,0,551,203, 30,S105
Mk663,220,432625,1,0,547,208, 15,S105
Mk666,220,434215,1,0,554,204, 45,S105
Mk669,220,436592,1,0,543,207,  8,S105
Mk672,220,438113,1,0,539,207, 10,S105
Mk675,220,439700,1,0,551,202, 33,S105
Mk678,220,463105,1,0,553,207, 37,S105
Mk681,220,464620,1,0,548,202, 12,S105
Mk684,220,466181,1,0,546,206, 49,S105
Mk687,220,468509,1,0,548,202,  4,S105
Mk690,220,470151,1,0,561,203, 23,S105
Mk693,220,471755,1,0,553,202, 20,S105
Mk696,220,474157,1,0,550,201, 44,S105
Mk699,220,475670,1,0,551,207, 18,S105
Mk702,220,477302,1,0,549,201, 19,S105
Mk705,220,479639,1,0,548,207, 17,S105
Mk708,221,481147,1,0,552,206, 44,S105
Mk711,220,482679,1,0,551,207, 25,S105
Mk714,220,484982,1,0,545,203, 34,S105
Mk717,220,486601,1,0,543,208, 24,S105
Mk720,220,488122,1,0,551,203, 23,S105
Mk723,220,490431,1,0,539,207, 10,S105
Mk726,220,492047,1,0,543,201,  4,S105
Mk729,220,493597,1,0,538,202, 44,S105
Mk732,220,495938,1,0,542,203, 14,S105
Mk735,220,497530,1,0,550,208, 17,S105
Mk738,220,499076,1,0,554,203,  6,S105
Mk741,220,501319,1,0,539,208, 19,S105
Mk744,220,502819,1,0,555,208, 39,S105
Mk747,220,504355,1,0,554,204, 35,S105
Mk750,220,506721,1,0,553,201,  7,S105
Mk753,220,508398,1,0,550,207, 12,S105
Mk756,220,509945,1,0,539,207, 31,S105
Mk759,220,512252,1,0,558,208, 47,S105
Mk762,220,513894,1,0,550,202, 17,S105
Mk765,221,515465,1,0,541,206, 38,S105
Mk768,220,517811,1,0,558,203, 22,S105
Mk771,221,519363,1,0,543,205, 11,S105
Mk774,220,520982,1,0,542,208, 25,S105
Mk777,220,523296,1,0,560,207, 41,S105
Mk780,220,524804,1,0,538,207, 45,S105
Mk783,220,526383,1,0,542,208, 29,S105
Mk786,220,528748,1,0,548,201, 32,S105
Mk789,220,530271,1,0,538,208, 29,S105
Mk792,221,531873,1,0,540,202,  3,S105
Mk795,220,534168,1,0,538,202, 21,S105
Mk798,220,535767,1,0,558,207,  9,S105
Mk801,220,537286,1,0,544,206, 38,S105
Mk804,220,539566,1,0,553,202, 15,S105
Mk807,220,541158,1,0,541,206, 35,S105
Mk810,220,542752,1,0,560,207,  2,S105
Mk813,220,545105,1,0,537,206,  2,S105
Mk816,220,546699,1,0,560,205, 13,S105
Mk819,220,548312,1,0,561,201, 21,S105
Mk822,221,550672,1,0,562,201, 14,S105
Mk825,221,552204,1,0,540,205, 35,S105
Mk828,220,553719,1,0,554,203, 22,S105
Mk831,220,556082,1,0,551,208, 18,S105
Mk834,220,557710,1,0,553,201, 21,S105
Mk837,220,559271,1,0,556,208, 22,S105
Mk840,220,561667,1,0,539,204, 28,S105
Mk843,220,563357,1,0,541,202, 14,S105
Mk846,220,564970,1,0,550,205, 27,S105
Mk849,220,567337,1,0,550,205, 14,S105
Mk852,220,569013,1,0,543,204, 10,S105
Mk855,220,570589,1,0,552,202,  2,S105
Mk858,220,572878,1,0,557,205, 34,S105
Mk861,220,574483,1,0,550,201,  5,S105
Mk864,221,575995,1,0,541,207, 27,S105
Mk867,221,578416,1,0,557,201, 23,S105
Mk870,220,580020,1,0,545,205,  1,S105
Mk873,221,581583,1,0,541,204,  1,S105
Mk876,220,583942,1,0,558,208, 13,S105
Mk879,220,585578,1,0,548,203, 50,S105
Mk882,220,587106,1,0,555,208,  1,S105
Mk885,220,589448,1,0,555,202, 26,S105
Mk888,220,591030,1,0,545,207, 28,S105
Mk891,220,592633,1,0,548,201, 21,S105
Mk894,220,595005,1,0,553,201,  2,S105
Mk897,220,596615,1,0,555,201, 30,S105
Mk900,220,598159,1,0,540,204, 41,S105
Mk3,220,1327,1,0,558,204,,S106
Mk6,220,2883,1,0,551,201, 16,S106
Mk9,220,4555,1,0,540,201,  5,S106
Mk12,220,6838,1,0,539,201, 28,S106
Mk15,220,8438,1,0,543,201,  1,S106
Mk18,220,10006,1,0,548,208, 47,S106
Mk21,220,12405,1,0,556,202, 45,S106
Mk24,221,14096,1,0,559,208,  2,S106
Mk27,220,15602,1,0,540,206, 29,S106
Mk30,220,17976,1,0,551,204, 18,S106
Mk33,220,19583,1,0,545,206, 20,S106
Mk36,221,21265,1,0,556,204, 24,S106
Mk39,220,23572,1,0,538,202, 21,S106
Mk42,220,25074,1,0,540,202, 32,S106
Mk45,220,26784,1,0,541,206,  3,S106
Mk48,220,29130,1,0,541,201,  4,S106
Mk51,221,30712,1,0,561,205, 26,S106
Mk54,221,32320,1,0,556,202, 17,S106
Mk57,220,34666,1,0,556,207, 48,S106
Mk60,220,36168,1,0,545,201, 44,S106
Mk63,220,37751,1,0,541,207, 31,S106
Mk66,220,40143,1,0,553,207, 31,S106
Mk69,220,41790,1,0,550,208, 17,S106
Mk72,220,43391,1,0,547,202, 47,S106
Mk75,220,45763,1,0,539,207, 10,S106
Mk78,220,47312,1,0,542,207, 46,S106
Mk81,220,48966,1,0,555,202,  8,S106
Mk84,220,51268,1,0,561,202, 38,S106
Mk87,220,52960,1,0,540,207, 15,S106
Mk90,220,54611,1,0,541,202, 26,S106
Mk93,220,56949,1,0,541,208, 42,S106
Mk96,220,58531,1,0,540,202, 37,S106
Mk99,220,60127,1,0,544,204, 44,S106
Mk102,220,62470,1,0,540,205, 17,S106
Mk105,220,64031,1,0,539,203,  9,S106
Mk108,220,65565,1,0,556,208,  1,S106
Mk111,220,67852,1,0,539,207, 44,S106
Mk114,220,69504,1,0,541,202, 23,S106
Mk117,220,71161,1,0,548,207,  8,S106
Mk120,220,73566,1,0,548,201, 19,S106
Mk123,220,75119,1,0,543,205, 36,S106
Mk126,220,76683,1,0,552,207, 14,S106
Mk129,220,78965,1,0,555,204, 48,S106
Mk132,221,80588,1,0,536,205,  4,S106
Mk135,220,82216,1,0,539,207, 15,S106
Mk138,220,84538,1,0,577,204, 15,S106
Mk141,220,86096,1,0,552,202, 23,S106
Mk144,221,87691,1,0,547,203, 12,S106
Mk147,220,90094,1,0,541,202, 15,S106
Mk150,220,91634,1,0,539,202, 27,S106
Mk153,220,93225,1,0,555,206, 39,S106
Mk156,220,95583,1,0,547,202, 22,S106
Mk159,221,97229,1,0,546,207, 24,S106
Mk162,220,98781,1,0,557,203, 12,S106
Mk165,220,101161,1,0,540,207, 11,S106
Mk168,220,102783,1,0,554,208, 36,S106
Mk171,221,104426,1,0,551,208, 31,S106
Mk174,220,106825,1,0,541,208, 17,S106
Mk177,221,108408,1,0,545,205, 23,S106
Mk180,220,110025,1,0,545,202,  3,S106
Mk183,221,112364,1,0,546,203,  5,S106
Mk186,220,113943,1,0,554,207,  3,S106
Mk189,220,115524,1,0,540,208, 43,S106
Mk192,220,117841,1,0,540,201, 11,S106
Mk195,221,119410,1,0,538,204, 34,S106
Mk198,220,121087,1,0,539,202, 22,S106
Mk201,220,123495,1,0,551,208, 20,S106
Mk204,221,125095,1,0,539,204, 13,S106
Mk207,220,126660,1,0,541,201,  9,S106
Mk210,220,157902,1,0,551,203, 19,S106
Mk213,220,159514,1,0,550,206,  4,S106
Mk216,220,161170,1,0,539,201,  7,S106
Mk219,220,163508,1,0,548,208, 49,S106
Mk222,220,165150,1,0,540,208, 26,S106
Mk225,220,166748,1,0,542,207, 40,S106
Mk228,220,169061,1,0,538,201, 27,S106
Mk231,220,170680,1,0,548,208,  4,S106
Mk234,220,172345,1,0,538,207,  5,S106
Mk237,220,174625,1,0,539,207, 40,S106
Mk240,220,176226,1,0,548,207, 39,S106
Mk243,220,177855,1,0,552,207, 21,S106
Mk246,220,180266,1,0,550,205, 11,S106
Mk249,220,181845,1,0,550,201,  2,S106
Mk252,220,183466,1,0,546,204, 42,S106
Mk255,220,185789,1,0,552,202,  1,S106
Mk258,220,187428,1,0,549,206, 30,S106
Mk261,220,189003,1,0,553,201, 11,S106
Mk264,220,191360,1,0,539,206, 10,S106
Mk267,220,192951,1,0,538,204, 21,S106
Mk270,220,194577,1,0,552,207, 10,S106
Mk273,220,196916,1,0,548,201, 18,S106
Mk276,220,198459,1,0,541,206, 22,S106
Mk279,220,200014,1,0,538,205, 20,S106
Mk282,220,202343,1,0,542,202, 25,S106
Mk285,220,203965,1,0,551,202, 16,S106
Mk288,221,205567,1,0,544,206, 22,S106
Mk291,220,207871,1,0,540,203,  1,S106
Mk294,220,209446,1,0,540,207, 19,S106
Mk297,220,211029,1,0,539,208,  7,S106
Mk300,220,213337,1,0,543,207, 36,S106
Mk303,220,214991,1,0,538,202,  4,S106
Mk306,220,216601,1,0,540,205, 41,S106
Mk309,220,218998,1,0,545,203,  6,S106
Mk312,220,220691,1,0,550,201,  7,S106
Mk315,220,222247,1,0,544,201, 41,S106
Mk318,220,224535,1,0,556,208, 13,S106
Mk321,220,226103,1,0,541,207, 12,S106
Mk324,220,227711,1,0,549,205,  6,S106
Mk327,220,229958,1,0,542,205,  8,S106
Mk330,220,231535,1,0,552,204, 19,S106
Mk333,220,233147,1,0,551,201,  7,S106
Mk336,221,235509,1,0,542,203, 23,S106
Mk339,220,237115,1,0,539,208, 14,S106
Mk342,221,238677,1,0,539,204, 49,S106
Mk345,220,241041,1,0,553,206,  2,S106
Mk348,220,242589,1,0,538,204,  6,S106
Mk351,220,244219,1,0,551,206, 13,S106
Mk354,220,246603,1,0,560,208,  9,S106
Mk357,221,248120,1,0,552,203, 30,S106
Mk360,220,249782,1,0,551,206, 24,S106
Mk363,220,252082,1,0,542,203,  5,S106
Mk366,220,253716,1,0,539,201, 18,S106
Mk369,220,255387,1,0,539,205, 30,S106
Mk372,221,257753,1,0,542,202, 10,S106
Mk375,220,259360,1,0,541,206, 28,S106
Mk378,220,260924,1,0,550,207, 10,S106
Mk381,220,263228,1,0,550,208,  5,S106
Mk384,220,264838,1,0,547,206, 20,S106
Mk387,220,266409,1,0,539,206, 19,S106
Mk390,220,268664,1,0,540,206, 15,S106
Mk393,221,270273,1,0,553,208, 12,S106
Mk396,220,271806,1,0,543,207, 32,S106
Mk399,220,274163,1,0,542,201,  1,S106
Mk402,220,275850,1,0,562,201, 17,S106
Mk405,220,277382,1,0,540,207, 38,S106
Mk408,220,279661,1,0,540,206, 35,S106
Mk411,221,281286,1,0,548,205, 16,S106
Mk414,220,282939,1,0,538,201, 24,S106
Mk417,220,285332,1,0,552,204,  7,S106
Mk420,221,286984,1,0,554,208,  3,S106
Mk423,221,288527,1,0,547,204,  6,S106
Mk426,220,290848,1,0,546,202, 19,S106
Mk429,220,292469,1,0,559,207, 23,S106
Mk432,220,294098,1,0,542,207, 29,S106
Mk435,220,319314,1,0,555,202, 47,S106
Mk438,221,320860,1,0,539,208, 46,S106
Mk441,220,322449,1,0,540,201, 46,S106
Mk444,220,324721,1,0,554,202, 44,S106
Mk447,220,326363,1,0,537,201, 13,S106
Mk450,220,328014,1,0,538,207, 32,S106
Mk453,220,330325,1,0,549,201,  2,S106
Mk456,220,331973,1,0,551,204, 46,S106
Mk459,221,333633,1,0,548,206, 11,S106
Mk462,220,336049,1,0,547,208, 13,S106
Mk465,220,337633,1,0,543,201, 27,S106
Mk468,220,339343,1,0,561,208, 45,S106
Mk471,220,341706,1,0,558,202, 18,S106
Mk474,220,343341,1,0,555,207, 47,S106
Mk477,220,345006,1,0,553,206, 25,S106
Mk480,221,347416,1,0,554,203, 23,S106
Mk483,220,349006,1,0,540,201, 16,S106
Mk486,220,350608,1,0,538,207, 21,S106
Mk489,220,352989,1,0,540,204, 16,S106
Mk492,220,354511,1,0,557,208,  6,S106
Mk495,220,356064,1,0,565,202,  9,S106
Mk498,220,358364,1,0,552,201, 34,S106
Mk501,220,359910,1,0,543,208, 40,S106
Mk504,221,361464,1,0,539,203,  8,S106
Mk507,220,363863,1,0,542,208, 21,S106
Mk510,220,365511,1,0,544,207,  1,S106
Mk513,221,367117,1,0,549,204, 42,S106
Mk516,220,369505,1,0,537,207, 14,S106
Mk519,220,371027,1,0,559,202, 10,S106
Mk522,220,372731,1,0,555,203, 21,S106
Mk525,220,375024,1,0,547,201, 13,S106
Mk528,220,376675,1,0,552,202,  2,S106
Mk531,220,378269,1,0,546,208, 11,S106
Mk534,220,380634,1,0,540,208, 41,S106
Mk537,221,382269,1,0,550,203, 43,S106
Mk540,220,383789,1,0,553,207, 10,S106
Mk543,220,386156,1,0,541,201, 34,S106
Mk546,220,387832,1,0,550,206, 12,S106
Mk549,220,389480,1,0,548,201, 17,S106
Mk552,220,391812,1,0,538,205, 29,S106
Mk555,220,393369,1,0,549,201, 13,S106
Mk558,220,395005,1,0,551,201, 43,S106
Mk561,220,397268,1,0,539,202, 35,S106
Mk564,220,398968,1,0,556,204, 37,S106
Mk567,220,400524,1,0,537,203, 25,S106
Mk570,220,402819,1,0,540,208,  5,S106
Mk573,220,404465,1,0,556,206, 28,S106
Mk576,220,406036,1,0,540,201, 25,S106
Mk579,220,408308,1,0,541,208, 25,S106
Mk582,220,409888,1,0,546,208, 38,S106
Mk585,221,411430,1,0,550,205, 19,S106
Mk588,220,413755,1,0,541,208, 22,S106
Mk591,220,415368,1,0,542,202, 33,S106
Mk594,220,416942,1,0,549,201,  6,S106
Mk597,220,419248,1,0,546,201, 18,S106
Mk600,220,420866,1,0,560,202, 14,S106
Mk603,220,422409,1,0,540,206,  4,S106
Mk606,220,424718,1,0,549,205,  8,S106
Mk609,220,426360,1,0,549,205,  4,S106
Mk612,220,427986,1,0,554,202, 20,S106
Mk615,221,430393,1,0,553,208, 26,S106
Mk618,220,432149,1,0,546,202, 21,S106
Mk621,220,433797,1,0,565,206, 35,S106
Mk624,220,436185,1,0,548,205, 14,S106
Mk627,220,437814,1,0,552,208, 12,S106
Mk630,220,439461,1,0,549,207, 48,S106
Mk633,220,441759,1,0,538,202, 50,S106
Mk636,221,443377,1,0,548,204, 43,S106
Mk639,220,445058,1,0,550,208, 18,S106
Mk642,220,447420,1,0,541,201, 14,S106
Mk645,220,449040,1,0,548,208, 20,S106
Mk648,220,450728,1,0,548,201,  7,S106
Mk651,220,453014,1,0,542,208, 24,S106
Mk654,220,454647,1,0,559,202, 50,S106
Mk657,220,456257,1,0,548,201,  7,S106
Mk660,220,479827,1,0,540,207, 15,S106
Mk663,220,481372,1,0,543,202, 30,S106
Mk666,220,482934,1,0,539,201, 49,S106
Mk669,221,485323,1,0,552,201,  6,S106
Mk672,220,486903,1,0,537,208,  9,S106
Mk675,220,488482,1,0,540,205, 35,S106
Mk678,220,490827,1,0,539,207, 21,S106
Mk681,220,492415,1,0,552,203, 28,S106
Mk684,221,494049,1,0,540,202, 25,S106
Mk687,220,496488,1,0,542,201, 33,S106
Mk690,220,498080,1,0,554,207, 48,S106
Mk693,220,499690,1,0,539,206,  9,S106
Mk696,220,502055,1,0,545,207,  3,S106
Mk699,220,503660,1,0,554,201, 38,S106
Mk702,220,505270,1,0,539,205, 27,S106
Mk705,220,507500,1,0,531,201,  7,S106
Mk708,220,509050,1,0,531,205, 50,S106
Mk711,220,510801,1,0,574,207,  5,S106
Mk714,220,513142,1,0,544,203, 20,S106
Mk717,220,514779,1,0,547,202, 20,S106
Mk720,220,516357,1,0,562,208, 17,S106
Mk723,220,518665,1,0,558,208, 34,S106
Mk726,220,520319,1,0,553,204,  2,S106
Mk729,220,521932,1,0,541,207,  8,S106
Mk732,220,524208,1,0,542,202, 41,S106
Mk735,220,525824,1,0,557,208, 45,S106
Mk738,220,527416,1,0,549,208, 15,S106
Mk741,220,529754,1,0,554,208, 16,S106
Mk744,220,531312,1,0,541,205,  4,S106
Mk747,220,533016,1,0,562,202, 18,S106
Mk750,221,535360,1,0,547,202,  9,S106
Mk753,220,536949,1,0,540,202, 25,S106
Mk756,220,538690,1,0,552,207, 40,S106
Mk759,220,541043,1,0,538,203, 32,S106
Mk762,220,542629,1,0,549,202, 12,S106
Mk765,220,544172,1,0,554,207, 19,S106
Mk768,220,546502,1,0,542,205, 37,S106
Mk771,220,548140,1,0,551,207,  1,S106
Mk774,220,549675,1,0,540,203, 13,S106
Mk777,220,551903,1,0,539,203,  8,S106
Mk780,220,553445,1,0,551,208, 23,S106
