SubjID,response_time,correct,targ_type,cond_trig,word_trig,target,experiment_file,ART_correct,vocab_correct,spell_correct,z_ART,z_vocab,z_spell,Dim.1,Dim.2,lang_type,word,base,complexity,affix,Source,FS,BF,LogBF,FS_Split,BF_Split,BaseLength,WholeFormLength,Sublist,famsize
S145,719,1,NW_L_SIMP,206,5,PICKENGE,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,pickenge,pick,Simple,ence,Crepaldi,20,3385,8.13,L,L,4,8,2,Large
S145,653,1,NW_L_SIMP,206,6,TAXFIL,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,taxfil,tax,Simple,ful,Crepaldi,14,2763,7.92,L,L,3,6,2,Large
S145,636,1,NW_L_SIMP,206,7,HABITIG,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,habitig,habit,Simple,ic,Crepaldi,16,2066,7.63,L,L,5,7,2,Large
S145,681,1,NW_L_SIMP,206,8,BEANITH,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,beanith,bean,Simple,ish,Crepaldi,9,425,6.05,L,S,4,7,2,Large
S145,696,1,NW_L_SIMP,206,9,WIGITH,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,wigith,wig,Simple,ish,Crepaldi,8,262,5.57,L,S,3,6,2,Large
S145,653,1,NW_L_SIMP,206,10,ELBOWILM,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,elbowilm,elbow,Simple,ish,Crepaldi,18,1756,7.47,L,L,5,8,2,Large
S145,737,1,NW_L_SIMP,206,11,WITCHITH,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,witchith,witch,Simple,ish,Crepaldi,11,890,6.79,L,L,5,8,2,Large
S145,774,1,NW_L_SIMP,206,12,EARILT,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,earilt,ear,Simple,ist,Crepaldi,16,1711,2.77,L,S,3,6,2,Large
S145,980,1,NW_L_SIMP,206,13,POORIDY,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,pooridy,poor,Simple,ity,Crepaldi,11,4350,8.38,L,L,4,7,2,Large
S145,693,1,NW_L_SIMP,206,14,NUTLA,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,nutla,nut,Simple,ly,Crepaldi,31,946,6.85,L,L,3,5,2,Large
S145,721,1,NW_L_SIMP,206,15,TOWERLA,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,towerla,tower,Simple,ly,Crepaldi,9,1180,7.07,L,L,5,7,2,Large
S145,503,1,NW_L_SIMP,206,16,SHOOTMANT,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,shootmant,shoot,Simple,ment,Crepaldi,23,1828,7.51,L,L,5,9,2,Large
S145,863,1,NW_L_SIMP,206,17,LONGNELS,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,longnels,long,Simple,ness,Crepaldi,59,19076,9.86,L,L,4,8,2,Large
S145,740,1,NW_L_SIMP,206,18,CLASSOES,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,classoes,class,Simple,ous,Crepaldi,29,6216,8.73,L,L,5,8,2,Large
S145,963,0,NW_L_SIMP,206,19,SMOOTHFIL,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,smoothfil,smooth,Simple,ful,Graves,12,1042,6.95,L,L,6,9,2,Large
S145,639,1,NW_L_SIMP,206,20,GROWILT,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,growilt,grow,Simple,ic,Graves,14,8545,9.05,L,L,4,7,2,Large
S145,703,1,NW_L_SIMP,206,21,DRESSODY,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,dressody,dress,Simple,ory,Graves,33,3885,8.26,L,L,5,9,2,Large
S145,993,0,NW_L_SIMP,206,22,CRITICANGE,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,criticange,critic,Simple,ize,Rastle,11,2720,7.91,L,L,6,10,2,Large
S145,711,1,NW_L_SIMP,206,23,VALIDEL,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,validel,valid,Simple,er,RastleFiller,13,618,6.43,L,S,5,7,2,Large
S145,587,1,NW_L_SIMP,206,24,BLOODEL,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,bloodel,blood,Simple,er,RastleFiller,53,3988,8.29,L,L,5,7,2,Large
S145,764,1,NW_L_SIMP,206,25,BEARILT,AB_m21,39,36,61,-0.7887349589286433,-0.8283528298075,-0.5367133201094095,-0.9730006481443864,0.2078766893296937,Orthographic,bearilt,bear,Simple,ist,RastleFiller,30,2626,7.87,L,L,4,7,2,Large
S146,579,1,NW_S_COMP,203,1,MELTANCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,meltance,melt,Complex,ance,Crepaldi,5,429,6.06,S,S,4,8,1,Small
S146,581,1,NW_S_COMP,203,2,HAPPENANCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,happenance,happen,Complex,ance,Crepaldi,3,6982,8.85,S,L,6,10,1,Small
S146,508,1,NW_S_COMP,203,3,LIDARY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,lidary,lid,Complex,ary,Crepaldi,3,523,6.26,S,S,3,6,1,Small
S146,694,1,NW_S_COMP,203,4,FIGER,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,figer,fig,Complex,er,Crepaldi,3,196,5.28,S,S,3,5,1,Small
S146,636,1,NW_S_COMP,203,5,BEERER,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,beerer,beer,Complex,er,Crepaldi,2,853,6.75,S,L,4,6,1,Small
S146,558,0,NW_S_COMP,203,6,FANFUL,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,fanful,fan,Complex,ful,Crepaldi,4,473,6.16,S,S,3,6,1,Small
S146,431,1,NW_S_COMP,203,7,ALTARIC,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,altaric,altar,Complex,ic,Crepaldi,2,403,6,S,S,5,7,1,Small
S146,898,1,NW_S_COMP,203,8,ANTISM,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,antism,ant,Complex,ish,Crepaldi,1,206,5.33,S,S,3,6,1,Small
S146,458,1,NW_S_COMP,203,9,ARIDISM,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,aridism,arid,Complex,ish,Crepaldi,3,100,4.61,S,S,4,7,1,Small
S146,482,1,NW_S_COMP,203,10,ELMIST,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,elmist,elm,Complex,ist,Crepaldi,2,175,5.16,S,S,3,6,1,Small
S146,487,1,NW_S_COMP,203,11,CURTITY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,curtity,curt,Complex,ity,Crepaldi,3,88,4.48,S,S,4,7,1,Small
S146,689,1,NW_S_COMP,203,12,DUMBITY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,dumbity,dumb,Complex,ity,Crepaldi,6,244,5.5,S,S,4,7,1,Small
S146,538,1,NW_S_COMP,203,13,PILLIZE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,pillize,pill,Complex,ize,Crepaldi,5,537,6.29,S,S,4,7,1,Small
S146,591,1,NW_S_COMP,203,14,TREASONIZE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,treasonize,treason,Complex,ize,Crepaldi,4,138,4.93,S,S,7,10,1,Small
S146,589,0,NW_S_COMP,203,15,TRUENESS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,trueness,true,Complex,ness,Crepaldi,6,6,1.79,S,S,4,8,1,Small
S146,477,0,NW_S_COMP,203,16,BRANCHER,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,brancher,branch,Complex,er,Graves,3,1692,7.43,S,L,6,8,1,Small
S146,480,0,NW_S_COMP,203,17,PRINCEMENT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,princement,prince,Complex,ment,Graves,4,910,6.81,S,L,6,10,1,Small
S146,611,0,NW_S_COMP,203,18,HEIGHTENCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,heightence,height,Complex,ence,Rastle,2,912,6.82,S,L,6,10,1,Small
S146,740,1,NW_S_COMP,203,19,ADOPTISH,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,adoptish,adopt,Simple,ish,Rastle,4,1205,7.09,S,L,5,5,1,Small
S146,518,1,NW_S_COMP,203,20,EJECTENCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,ejectence,eject,Complex,ence,RastleFiller,5,66,4.19,S,S,5,9,1,Small
S146,460,1,NW_S_COMP,203,21,WELDIC,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,weldic,weld,Complex,ic,RastleFiller,3,129,4.86,S,S,4,6,1,Small
S146,523,1,NW_S_COMP,203,22,DEBTISH,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,debtish,debt,Complex,ish,RastleFiller,4,656,6.49,S,S,4,7,1,Small
S146,504,1,NW_S_COMP,203,23,YANKORY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,yankory,yank,Complex,ory,RastleFiller,2,51,3.93,S,S,4,7,1,Small
S146,627,1,NW_S_COMP,203,24,FIENDISM,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,fiendism,fiend,Complex,ism,XuTaft,4,53,3.97,S,S,5,8,1,Small
S146,538,1,NW_S_COMP,203,25,HUMIDOUS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,humidous,humid,Complex,ous,XuTaft,4,92,4.52,S,S,5,8,1,Small
S146,605,1,NW_L_COMP,204,1,STIRANCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,stirance,stir,Complex,ance,Crepaldi,12,841,6.73,L,L,4,8,1,Large
S146,632,1,NW_L_COMP,204,2,TRIPARY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,tripary,trip,Complex,ary,Crepaldi,9,1382,7.23,L,L,4,7,1,Large
S146,434,1,NW_L_COMP,204,3,FLITENCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,flitence,flit,Complex,ence,Crepaldi,11,599,6.4,L,S,4,8,1,Large
S146,643,1,NW_L_COMP,204,4,RIPENCE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,ripence,rip,Complex,ence,Crepaldi,8,471,6.15,L,S,3,7,1,Large
S146,690,1,NW_L_COMP,204,5,SHEETER,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,sheeter,sheet,Complex,er,Crepaldi,14,1009,6.92,L,L,5,7,1,Large
S146,531,0,NW_L_COMP,204,6,GASFUL,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,gasful,gas,Complex,ful,Crepaldi,33,1501,7.31,L,L,3,6,1,Large
S146,555,1,NW_L_COMP,204,7,ANGELISH,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,angelish,angel,Complex,ish,Crepaldi,17,652,6.48,L,S,5,8,1,Large
S146,609,1,NW_L_COMP,204,8,INKISM,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,inkism,ink,Complex,ish,Crepaldi,12,290,5.67,L,S,3,6,1,Large
S146,706,1,NW_L_COMP,204,9,ILLIST,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,illist,ill,Complex,ist,Crepaldi,27,2375,7.77,L,L,3,6,1,Large
S146,548,1,NW_L_COMP,204,10,COLDITY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,coldity,cold,Complex,ity,Crepaldi,14,3585,8.18,L,L,4,7,1,Large
S146,509,1,NW_L_COMP,204,11,MOUTHIZE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,mouthize,mouth,Complex,ize,Crepaldi,18,2866,7.96,L,L,5,8,1,Large
S146,587,1,NW_L_COMP,204,12,MUDLY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,mudly,mud,Complex,ly,Crepaldi,16,912,6.82,L,L,3,5,1,Large
S146,449,1,NW_L_COMP,204,13,ADDMENT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,addment,add,Complex,ment,Crepaldi,10,5883,8.68,L,L,3,7,1,Large
S146,727,0,NW_L_COMP,204,14,PASSMENT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,passment,pass,Complex,ment,Crepaldi,43,10035,9.21,L,L,4,8,1,Large
S146,651,0,NW_L_COMP,204,15,FREENESS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,freeness,free,Complex,ness,Crepaldi,88,7277,8.89,L,L,4,8,1,Large
S146,671,1,NW_L_COMP,204,16,FLIPORY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,flipory,flip,Complex,ory,Crepaldi,10,184,5.21,L,S,4,7,1,Large
S146,542,1,NW_L_COMP,204,17,FELLOWOUS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,fellowous,fellow,Complex,ous,Crepaldi,11,1324,7.19,L,L,6,9,1,Large
S146,405,1,NW_L_COMP,204,18,BOILOUS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,boilous,boil,Complex,ous,Graves,13,1102,7,L,L,4,7,1,Large
S146,543,1,NW_L_COMP,204,19,KINGISM,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,kingism,king,Complex,ish,Rastle,11,2275,7.73,L,L,4,7,1,Large
S146,543,1,NW_L_COMP,204,20,NORTHIZE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,northize,north,Complex,ize,Rastle,30,2541,7.84,L,L,5,8,1,Large
S146,804,1,NW_L_COMP,204,21,EMPLOYNESS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,employness,employ,Complex,ness,Rastle,12,4622,8.44,L,L,6,10,1,Large
S146,720,1,NW_L_COMP,204,22,BINDIC,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,bindic,bind,Complex,ic,RastleFiller,14,451,6.11,L,S,4,6,1,Large
S146,644,0,NW_L_COMP,204,23,BREAKITY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,breakity,break,Complex,ity,RastleFiller,43,6366,8.76,L,L,5,8,1,Large
S146,552,0,NW_L_COMP,204,24,AGREELY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,agreely,agree,Complex,ly,RastleFiller,9,4745,8.46,L,L,5,7,1,Large
S146,515,1,NW_L_COMP,204,25,PITCHORY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,pitchory,pitch,Complex,ory,RastleFiller,10,610,6.41,L,S,5,8,1,Large
S146,630,1,NW_S_SIMP,205,1,SOCKETEL,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,socketel,socket,Simple,er,Crepaldi,1,143,4.96,S,S,6,8,2,Small
S146,427,1,NW_S_SIMP,205,2,GUMFIL,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,gumfil,gum,Simple,ful,Crepaldi,2,57,4.04,S,S,3,6,2,Small
S146,525,1,NW_S_SIMP,205,3,HEIRIG,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,heirig,heir,Simple,ic,Crepaldi,3,211,5.35,S,S,4,6,2,Small
S146,524,1,NW_S_SIMP,205,4,AIDIG,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,aidig,aid,Simple,ic,Crepaldi,4,1159,7.06,S,L,3,5,2,Small
S146,464,1,NW_S_SIMP,205,5,URNILT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,urnilt,urn,Simple,ist,Crepaldi,2,68,4.22,S,S,3,6,2,Small
S146,730,1,NW_S_SIMP,205,6,RAMPIME,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,rampime,ramp,Simple,ize,Crepaldi,1,95,4.55,S,S,4,7,2,Small
S146,579,1,NW_S_SIMP,205,7,JAWLA,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,jawla,jaw,Simple,ly,Crepaldi,7,414,6.03,S,S,3,5,2,Small
S146,688,1,NW_S_SIMP,205,8,OPPOSEMANT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,opposemant,oppose,Simple,ment,Crepaldi,1,994,6.9,S,L,6,10,2,Small
S146,510,1,NW_S_SIMP,205,9,NEXTNELS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,nextnels,next,Simple,ness,Crepaldi,4,7415,8.91,S,L,4,8,2,Small
S146,515,1,NW_S_SIMP,205,10,BASKODY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,baskody,bask,Simple,ory,Crepaldi,1,68,4.22,S,S,4,7,2,Small
S146,471,1,NW_S_SIMP,205,11,DIGODY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,digody,dig,Simple,ory,Crepaldi,3,777,6.66,S,L,3,6,2,Small
S146,569,1,NW_S_SIMP,205,12,WARNODY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,warnody,warn,Simple,ory,Crepaldi,5,1697,7.44,S,L,4,7,2,Small
S146,545,1,NW_S_SIMP,205,13,BOLTOES,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,boltoes,bolt,Simple,ous,Crepaldi,6,348,5.85,S,S,4,7,2,Small
S146,463,1,NW_S_SIMP,205,14,HELMETOES,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,helmetoes,helmet,Simple,ous,Crepaldi,6,242,5.49,S,S,6,9,2,Small
S146,697,1,NW_S_SIMP,205,15,SCHEMENELS,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,schemenels,scheme,Simple,ness,Graves,3,1619,7.39,S,L,6,10,2,Small
S146,544,1,NW_S_SIMP,205,16,ACREMANT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,acremant,acre,Simple,ment,Rastle,3,708,6.56,S,L,4,8,2,Small
S146,556,1,NW_S_SIMP,205,17,TILTADY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,tiltady,tilt,Simple,ary,RastleFiller,3,328,5.79,S,S,4,7,2,Small
S146,825,1,NW_S_SIMP,205,18,MEDICALADY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,medicalady,medical,Simple,ary,RastleFiller,3,1323,7.19,S,L,7,10,2,Small
S146,701,1,NW_S_SIMP,205,19,ZOOMFIL,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,zoomfil,zoom,Simple,ful,RastleFiller,2,34,3.53,S,S,4,7,2,Small
S146,641,1,NW_S_SIMP,205,20,YIELDILT,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,yieldilt,yield,Simple,ist,RastleFiller,4,613,6.42,S,S,5,8,2,Small
S146,518,1,NW_S_SIMP,205,21,WINKIDY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,winkidy,wink,Simple,ity,RastleFiller,4,216,5.38,S,S,4,7,2,Small
S146,519,1,NW_S_SIMP,205,22,THRILLANGE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,thrillange,thrill,Simple,ance,XuTaft,4,307,5.73,S,S,6,10,2,Small
S146,520,1,NW_S_SIMP,205,23,NULLITH,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,nullith,null,Simple,ish,XuTaft,4,45,3.81,S,S,4,7,2,Small
S146,559,0,NW_S_SIMP,205,24,FEVERIME,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,feverime,fever,Simple,ize,XuTaft,4,594,6.39,S,S,5,8,2,Small
S146,596,1,NW_S_SIMP,205,25,ADVERTISELA,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,advertisela,advertise,Simple,ly,XuTaft,4,4.76,1.56,S,S,9,11,2,Small
S146,546,1,NW_L_SIMP,206,1,PRAYANGE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,prayange,pray,Simple,ance,Crepaldi,9,1055,6.96,L,L,4,8,2,Large
S146,595,1,NW_L_SIMP,206,2,BOGADY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,bogady,bog,Simple,ary,Crepaldi,12,259,5.56,L,S,3,6,2,Large
S146,518,1,NW_L_SIMP,206,3,BANDADY,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,bandady,band,Simple,ary,Crepaldi,26,981,6.89,L,L,4,7,2,Large
S146,569,1,NW_L_SIMP,206,4,BEGENGE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,begenge,beg,Simple,ence,Crepaldi,8,604,6.4,L,S,3,7,2,Large
S146,481,1,NW_L_SIMP,206,5,PICKENGE,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,pickenge,pick,Simple,ence,Crepaldi,20,3385,8.13,L,L,4,8,2,Large
S146,790,1,NW_L_SIMP,206,6,TAXFIL,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,taxfil,tax,Simple,ful,Crepaldi,14,2763,7.92,L,L,3,6,2,Large
S146,406,1,NW_L_SIMP,206,7,HABITIG,AB_m21,46,39,74,0.5594515406354331,-0.3099465886365808,1.4889466299809435,0.8403752480860736,1.2822267021740623,Orthographic,habitig,habit,Simple,ic,Crepaldi,16,2066,7.63,L,L,5,7,2,Large
