Marker,response_trig,TimeMS,Size,ChanNum,RT,word_trig,cond_trig,subject_nr
Mk580,S220,932677,1,0,787,30,208,S206
Mk583,S220,936397,1,0,852,5,208,S206
Mk586,S220,940125,1,0,656,44,207,S206
Mk589,S220,945286,1,0,791,29,207,S206
Mk592,S220,949006,1,0,755,20,203,S206
Mk595,S220,953022,1,0,995,46,207,S206
Mk598,S220,958110,1,0,709,4,206,S206
Mk601,S220,961726,1,0,659,20,202,S206
Mk604,S220,965534,1,0,733,2,208,S206
Mk607,S220,970942,1,0,853,3,202,S206
Mk610,S220,974887,1,0,859,11,204,S206
Mk613,S220,978702,1,0,818,37,201,S206
Mk616,S220,983878,1,0,754,12,203,S206
Mk619,S220,987734,1,0,1014,17,207,S206
Mk622,S220,991599,1,0,869,27,201,S206
Mk625,S220,997223,1,0,1191,7,206,S206
Mk628,S220,1001191,1,0,967,10,208,S206
Mk631,S221,1005023,1,0,809,49,208,S206
Mk634,S220,1010399,1,0,1019,10,206,S206
Mk637,S220,1014063,1,0,708,11,207,S206
Mk640,S220,1017855,1,0,741,16,205,S206
Mk643,S220,1022951,1,0,590,13,201,S206
Mk646,S220,1026424,1,0,568,25,207,S206
Mk649,S221,1030255,1,0,764,25,205,S206
Mk652,S220,1035943,1,0,1142,24,208,S206
Mk655,S220,1039999,1,0,996,9,208,S206
Mk658,S220,1043592,1,0,689,34,207,S206
Mk661,S220,1048800,1,0,802,2,201,S206
Mk664,S220,1052632,1,0,774,33,207,S206
Mk667,S221,1056812,1,0,1221,19,203,S206
Mk670,S220,1061888,1,0,698,23,205,S206
Mk673,S220,1065544,1,0,782,14,206,S206
Mk676,S220,1069648,1,0,1108,17,205,S206
Mk679,S221,1085177,1,0,1221,18,203,S206
Mk682,S220,1089296,1,0,1124,14,205,S206
Mk685,S220,1093393,1,0,1127,32,208,S206
Mk688,S220,1098513,1,0,655,48,208,S206
Mk691,S220,1102241,1,0,754,44,208,S206
Mk694,S220,1105745,1,0,650,20,208,S206
Mk697,S220,1110769,1,0,562,19,207,S206
Mk700,S220,1114457,1,0,636,4,203,S206
Mk703,S220,1118257,1,0,835,22,203,S206
Mk706,S220,1123737,1,0,971,13,206,S206
Mk709,S220,1127537,1,0,747,24,203,S206
Mk712,S221,1131273,1,0,737,24,206,S206
Mk715,S220,1136722,1,0,862,12,206,S206
Mk718,S220,1140394,1,0,709,16,201,S206
Mk721,S220,1144129,1,0,815,19,204,S206
Mk724,S220,1149265,1,0,676,47,202,S206
Mk727,S220,1152978,1,0,722,40,202,S206
Mk730,S220,1156986,1,0,915,14,203,S206
Mk733,S220,1162050,1,0,641,28,207,S206
Mk736,S220,1165730,1,0,835,50,207,S206
Mk739,S220,1169691,1,0,1067,11,208,S206
Mk742,S220,1174722,1,0,653,23,202,S206
Mk745,S221,1178898,1,0,1165,8,205,S206
Mk748,S220,1182730,1,0,954,4,201,S206
Mk751,S220,1187858,1,0,656,14,202,S206
Mk754,S220,1192066,1,0,1218,29,208,S206
Mk757,S220,1195971,1,0,1049,23,206,S206
Mk760,S220,1201363,1,0,826,13,207,S206
Mk763,S220,1204987,1,0,769,49,207,S206
Mk766,S220,1208675,1,0,770,35,208,S206
Mk769,S220,1213819,1,0,745,28,201,S206
Mk772,S220,1217763,1,0,1033,38,208,S206
Mk775,S220,1221587,1,0,913,6,203,S206
Mk778,S220,1226627,1,0,682,23,204,S206
Mk781,S220,1230171,1,0,645,20,206,S206
Mk784,S220,1233860,1,0,808,39,208,S206
Mk787,S221,1239067,1,0,859,16,208,S206
Mk790,S220,1242659,1,0,683,45,208,S206
Mk793,S220,1246611,1,0,871,47,201,S206
Mk796,S220,1251684,1,0,647,6,201,S206
Mk799,S220,1255444,1,0,707,11,201,S206
Mk802,S220,1259060,1,0,584,6,202,S206
Mk805,S220,1264100,1,0,562,30,207,S206
Mk808,S220,1267668,1,0,726,10,202,S206
Mk811,S220,1271260,1,0,588,46,202,S206
Mk814,S221,1276324,1,0,698,16,206,S206
Mk817,S220,1280036,1,0,807,8,207,S206
Mk820,S220,1283597,1,0,534,34,201,S206
Mk823,S220,1288564,1,0,504,31,207,S206
Mk826,S220,1292325,1,0,758,27,208,S206
Mk829,S220,1295949,1,0,676,42,207,S206
Mk832,S220,1301084,1,0,655,36,202,S206
Mk835,S220,1305245,1,0,1119,9,206,S206
Mk838,S220,1308797,1,0,543,50,202,S206
Mk841,S220,1313757,1,0,598,4,207,S206
Mk844,S220,1317757,1,0,1046,13,205,S206
Mk847,S221,1321589,1,0,878,5,205,S206
Mk850,S221,1327061,1,0,903,17,206,S206
Mk853,S220,1330837,1,0,815,23,201,S206
Mk856,S220,1334405,1,0,570,15,201,S206
Mk859,S220,1339341,1,0,567,37,202,S206
Mk862,S220,1343294,1,0,886,3,204,S206
Mk865,S220,1347158,1,0,800,7,202,S206
Mk868,S220,1352486,1,0,799,44,201,S206
Mk871,S220,1356142,1,0,757,8,201,S206
Mk874,S220,1359974,1,0,834,3,205,S206
Mk877,S220,1365166,1,0,728,13,208,S206
Mk880,S220,1368734,1,0,560,17,202,S206
Mk883,S220,1372278,1,0,615,12,202,S206
Mk886,S220,1377318,1,0,636,29,202,S206
Mk889,S220,1380991,1,0,629,20,201,S206
Mk892,S220,1384958,1,0,1024,47,208,S206
Mk895,S220,1390406,1,0,973,16,202,S206
Mk898,S220,1394246,1,0,868,21,207,S206
Mk901,S220,1398118,1,0,810,23,203,S206
Mk4,S221,265244,1,0,1220,16,203,S207
Mk7,S221,269378,1,0,1221,43,208,S207
Mk10,S221,273161,1,0,693,25,204,S207
Mk13,S221,278673,1,0,1151,6,206,S207
Mk16,S220,282305,1,0,628,10,206,S207
Mk19,S220,285857,1,0,580,3,202,S207
Mk22,S220,291009,1,0,590,17,201,S207
Mk25,S220,294641,1,0,626,36,208,S207
Mk28,S220,298161,1,0,632,6,208,S207
Mk31,S220,303138,1,0,628,26,207,S207
Mk34,S221,306769,1,0,682,38,208,S207
Mk37,S220,310210,1,0,543,19,202,S207
Mk40,S220,315105,1,0,514,34,201,S207
Mk43,S220,318673,1,0,625,44,208,S207
Mk46,S220,322218,1,0,697,9,205,S207
Mk49,S220,327290,1,0,572,7,201,S207
Mk52,S221,330834,1,0,475,25,207,S207
Mk55,S221,334586,1,0,712,18,207,S207
Mk58,S220,339962,1,0,808,1,208,S207
Mk61,S220,343418,1,0,475,33,207,S207
Mk64,S220,346843,1,0,480,42,202,S207
Mk67,S220,352074,1,0,665,7,205,S207
Mk70,S220,355594,1,0,672,22,203,S207
Mk73,S220,359298,1,0,680,11,202,S207
Mk76,S220,364162,1,0,464,21,201,S207
Mk79,S221,367634,1,0,524,2,203,S207
Mk82,S220,370979,1,0,500,49,207,S207
Mk85,S220,375994,1,0,616,49,208,S207
Mk88,S220,379594,1,0,708,33,208,S207
Mk91,S220,383251,1,0,659,27,208,S207
Mk94,S220,388283,1,0,538,10,207,S207
Mk97,S220,391643,1,0,514,1,202,S207
Mk100,S220,395139,1,0,490,20,202,S207
Mk103,S220,400371,1,0,681,3,203,S207
Mk106,S220,403963,1,0,682,8,208,S207
Mk109,S220,407355,1,0,528,4,205,S207
Mk112,S220,412443,1,0,520,22,201,S207
Mk115,S220,415820,1,0,471,38,207,S207
Mk118,S220,419235,1,0,522,11,207,S207
Mk121,S220,424491,1,0,691,24,206,S207
Mk124,S220,428195,1,0,652,40,208,S207
Mk127,S220,431628,1,0,561,7,203,S207
Mk130,S220,436748,1,0,555,38,202,S207
Mk133,S220,440100,1,0,456,43,207,S207
Mk136,S221,443404,1,0,414,12,208,S207
Mk139,S221,448412,1,0,548,25,203,S207
Mk142,S220,452100,1,0,664,25,201,S207
Mk145,S220,455564,1,0,602,44,202,S207
Mk148,S220,460876,1,0,751,23,203,S207
Mk151,S220,464308,1,0,582,10,201,S207
Mk154,S220,468124,1,0,808,8,206,S207
Mk157,S220,473396,1,0,798,37,202,S207
Mk160,S220,477404,1,0,927,3,206,S207
Mk163,S220,481093,1,0,741,1,201,S207
Mk166,S220,486261,1,0,708,3,205,S207
Mk169,S220,490029,1,0,814,6,204,S207
Mk172,S220,493453,1,0,572,45,201,S207
Mk175,S220,498805,1,0,846,12,203,S207
Mk178,S221,502509,1,0,858,9,204,S207
Mk181,S220,506637,1,0,1182,25,205,S207
Mk184,S220,512133,1,0,908,11,206,S207
Mk187,S220,515837,1,0,658,6,202,S207
Mk190,S220,519357,1,0,523,41,207,S207
Mk193,S221,524614,1,0,851,3,208,S207
Mk196,S220,528341,1,0,724,42,207,S207
Mk199,S220,531910,1,0,581,8,204,S207
Mk202,S220,537062,1,0,623,3,207,S207
Mk205,S220,540846,1,0,829,2,202,S207
Mk208,S220,544518,1,0,676,12,205,S207
Mk211,S220,549742,1,0,753,12,202,S207
Mk214,S220,553294,1,0,636,41,202,S207
Mk217,S220,556854,1,0,603,32,201,S207
Mk220,S220,562030,1,0,667,45,202,S207
Mk223,S220,565654,1,0,625,6,201,S207
Mk226,S220,569358,1,0,664,18,208,S207
Mk229,S220,605263,1,0,859,50,207,S207
Mk232,S220,608735,1,0,570,18,201,S207
Mk235,S220,612175,1,0,586,46,207,S207
Mk238,S220,617527,1,0,994,16,205,S207
Mk241,S220,621295,1,0,767,9,207,S207
Mk244,S220,624983,1,0,671,42,208,S207
Mk247,S220,630127,1,0,792,17,205,S207
Mk250,S220,633720,1,0,639,15,208,S207
Mk253,S220,637512,1,0,777,40,207,S207
Mk256,S221,642784,1,0,859,24,201,S207
Mk259,S220,646496,1,0,841,24,204,S207
Mk262,S220,650240,1,0,740,42,201,S207
Mk265,S220,655568,1,0,925,23,208,S207
Mk268,S220,659560,1,0,1140,16,207,S207
Mk271,S220,663352,1,0,736,9,208,S207
Mk274,S220,668520,1,0,770,4,203,S207
Mk277,S220,672304,1,0,823,7,206,S207
Mk280,S220,676144,1,0,832,18,206,S207
Mk283,S220,681272,1,0,577,9,202,S207
Mk286,S220,684864,1,0,583,41,201,S207
Mk289,S220,688257,1,0,513,35,202,S207
Mk292,S220,693537,1,0,708,48,201,S207
Mk295,S221,697617,1,0,1050,25,206,S207
Mk298,S220,701113,1,0,584,8,202,S207
Mk301,S220,706305,1,0,647,49,202,S207
Mk304,S220,709905,1,0,705,27,207,S207
Mk307,S220,713441,1,0,685,27,202,S207
Mk310,S220,718457,1,0,626,45,207,S207
Mk313,S220,722050,1,0,750,16,204,S207
Mk316,S220,725569,1,0,678,36,207,S207
Mk319,S220,731025,1,0,1003,4,206,S207
Mk322,S221,734650,1,0,683,7,204,S207
Mk325,S220,738505,1,0,806,5,208,S207
Mk328,S221,744186,1,0,1137,13,201,S207
Mk331,S220,747610,1,0,521,34,202,S207
Mk334,S220,751010,1,0,545,39,202,S207
Mk337,S221,756162,1,0,730,46,208,S207
Mk340,S220,759834,1,0,622,18,202,S207
Mk343,S220,763738,1,0,901,18,205,S207
Mk346,S220,768987,1,0,676,35,208,S207
Mk349,S220,772578,1,0,696,6,205,S207
Mk352,S220,776347,1,0,694,47,201,S207
Mk355,S220,781450,1,0,693,5,206,S207
Mk358,S220,785067,1,0,615,26,202,S207
Mk361,S220,788666,1,0,600,20,207,S207
Mk364,S220,793947,1,0,725,35,207,S207
Mk367,S221,797707,1,0,907,19,208,S207
Mk370,S221,801555,1,0,973,31,202,S207
Mk373,S220,806739,1,0,654,40,202,S207
Mk376,S220,810603,1,0,788,17,204,S207
Mk379,S220,814307,1,0,748,41,208,S207
Mk382,S220,819691,1,0,883,9,206,S207
Mk385,S220,823587,1,0,887,27,201,S207
Mk388,S220,827043,1,0,561,34,207,S207
Mk391,S220,832075,1,0,637,24,207,S207
Mk394,S220,835492,1,0,503,6,207,S207
Mk397,S220,839067,1,0,675,26,208,S207
Mk400,S220,844220,1,0,654,4,208,S207
Mk403,S220,847740,1,0,677,9,203,S207
Mk406,S220,851700,1,0,899,3,204,S207
Mk409,S220,856780,1,0,513,47,207,S207
Mk412,S220,860156,1,0,520,13,207,S207
Mk415,S220,863580,1,0,547,2,207,S207
Mk418,S220,868764,1,0,679,12,207,S207
Mk421,S220,872492,1,0,822,1,204,S207
Mk424,S220,876204,1,0,808,20,206,S207
Mk427,S220,881180,1,0,626,40,201,S207
Mk430,S220,884812,1,0,790,11,203,S207
Mk433,S221,888604,1,0,848,14,203,S207
Mk436,S220,893621,1,0,591,13,202,S207
Mk439,S220,897573,1,0,1020,19,206,S207
Mk442,S220,901149,1,0,647,12,206,S207
Mk445,S220,906245,1,0,643,36,202,S207
Mk448,S220,909741,1,0,446,28,202,S207
Mk451,S220,913445,1,0,713,43,201,S207
Mk454,S220,933021,1,0,756,37,208,S207
Mk457,S221,937148,1,0,1219,12,204,S207
Mk460,S221,940781,1,0,748,13,206,S207
Mk463,S220,945934,1,0,566,35,201,S207
Mk466,S220,949526,1,0,700,21,208,S207
Mk469,S220,953222,1,0,645,17,206,S207
Mk472,S220,958166,1,0,491,49,201,S207
Mk475,S220,961798,1,0,613,5,202,S207
Mk478,S220,965430,1,0,626,5,203,S207
Mk481,S220,970350,1,0,526,5,201,S207
Mk484,S221,974110,1,0,697,21,204,S207
Mk487,S220,977606,1,0,534,39,201,S207
Mk490,S220,982758,1,0,645,13,203,S207
Mk493,S220,986358,1,0,757,21,206,S207
Mk496,S220,989991,1,0,732,50,208,S207
Mk499,S220,995191,1,0,661,14,206,S207
Mk502,S220,998783,1,0,595,11,204,S207
Mk505,S220,1002239,1,0,433,48,208,S207
Mk508,S221,1007207,1,0,495,8,207,S207
Mk511,S220,1010767,1,0,558,12,201,S207
Mk514,S220,1014575,1,0,755,2,204,S207
Mk517,S220,1019679,1,0,700,1,203,S207
Mk520,S220,1023207,1,0,687,24,203,S207
Mk523,S220,1026919,1,0,712,50,201,S207
Mk526,S220,1031960,1,0,573,23,205,S207
Mk529,S220,1035527,1,0,718,19,204,S207
Mk532,S220,1039015,1,0,529,30,202,S207
Mk535,S220,1044079,1,0,555,29,201,S207
Mk538,S220,1047760,1,0,785,15,205,S207
Mk541,S220,1051544,1,0,733,14,205,S207
Mk544,S220,1056608,1,0,615,21,202,S207
Mk547,S220,1060224,1,0,655,15,206,S207
Mk550,S220,1063592,1,0,515,23,202,S207
Mk553,S221,1068864,1,0,776,14,202,S207
Mk556,S220,1072465,1,0,597,26,201,S207
Mk559,S220,1075936,1,0,573,15,202,S207
Mk562,S221,1081376,1,0,882,22,204,S207
Mk565,S220,1084896,1,0,553,7,202,S207
Mk568,S220,1088344,1,0,454,4,201,S207
Mk571,S220,1093904,1,0,1095,17,203,S207
Mk574,S220,1097505,1,0,564,9,201,S207
Mk577,S220,1101241,1,0,784,13,208,S207
Mk580,S220,1106753,1,0,1017,22,207,S207
Mk583,S220,1110209,1,0,569,31,207,S207
Mk586,S220,1113921,1,0,704,13,205,S207
Mk589,S220,1119129,1,0,755,45,208,S207
Mk592,S220,1122737,1,0,563,14,201,S207
Mk595,S220,1126241,1,0,544,15,207,S207
Mk598,S220,1131481,1,0,841,1,205,S207
Mk601,S220,1135145,1,0,701,29,208,S207
Mk604,S220,1139081,1,0,1075,10,208,S207
Mk607,S220,1144434,1,0,823,10,205,S207
Mk610,S220,1148002,1,0,571,43,202,S207
Mk613,S220,1151521,1,0,655,34,208,S207
Mk616,S220,1156570,1,0,627,44,201,S207
Mk619,S220,1160170,1,0,699,4,207,S207
Mk622,S220,1163882,1,0,758,14,204,S207
Mk625,S220,1169146,1,0,698,22,208,S207
Mk628,S220,1172810,1,0,804,47,202,S207
Mk631,S221,1176602,1,0,841,20,204,S207
Mk634,S220,1181706,1,0,637,6,203,S207
Mk637,S220,1185098,1,0,537,17,208,S207
Mk640,S220,1188674,1,0,524,24,202,S207
Mk643,S220,1193770,1,0,531,29,207,S207
Mk646,S221,1197290,1,0,569,23,204,S207
Mk649,S220,1200914,1,0,719,30,201,S207
Mk652,S220,1206107,1,0,598,8,201,S207
Mk655,S220,1209747,1,0,641,24,208,S207
Mk658,S220,1213323,1,0,527,15,201,S207
Mk661,S221,1218275,1,0,577,15,204,S207
Mk664,S220,1221867,1,0,689,22,206,S207
Mk667,S221,1225339,1,0,476,13,204,S207
Mk670,S220,1230427,1,0,622,28,201,S207
Mk673,S220,1233947,1,0,601,19,205,S207
Mk676,S220,1237531,1,0,687,48,207,S207
Mk679,S221,1272492,1,0,658,28,208,S207
Mk682,S220,1276388,1,0,846,21,205,S207
Mk685,S220,1279868,1,0,520,37,207,S207
Mk688,S220,1284884,1,0,595,20,205,S207
Mk691,S221,1288533,1,0,701,8,205,S207
Mk694,S220,1291916,1,0,539,48,202,S207
Mk697,S220,1297172,1,0,795,8,203,S207
Mk700,S220,1300708,1,0,650,37,201,S207
Mk703,S220,1304180,1,0,623,46,202,S207
Mk706,S220,1309173,1,0,643,16,208,S207
Mk709,S220,1312565,1,0,489,19,207,S207
Mk712,S220,1316389,1,0,780,16,206,S207
Mk715,S220,1321325,1,0,522,19,201,S207
Mk718,S220,1324853,1,0,487,28,207,S207
Mk721,S220,1328829,1,0,1115,2,205,S207
Mk724,S221,1333965,1,0,759,20,203,S207
Mk727,S220,1337661,1,0,699,19,203,S207
Mk730,S220,1341093,1,0,571,5,205,S207
Mk733,S220,1346430,1,0,775,21,207,S207
Mk736,S220,1350077,1,0,589,29,202,S207
Mk739,S220,1353862,1,0,735,2,208,S207
Mk742,S220,1359038,1,0,625,20,201,S207
Mk745,S220,1362726,1,0,729,30,207,S207
Mk748,S220,1366102,1,0,527,36,201,S207
Mk751,S220,1371014,1,0,509,22,202,S207
Mk754,S220,1374534,1,0,623,33,201,S207
Mk757,S221,1378094,1,0,538,5,204,S207
Mk760,S220,1383142,1,0,590,46,201,S207
Mk763,S220,1386959,1,0,816,24,205,S207
Mk766,S220,1390622,1,0,694,14,208,S207
Mk769,S221,1395574,1,0,446,10,203,S207
Mk772,S220,1398959,1,0,534,32,208,S207
Mk775,S220,1402559,1,0,648,7,208,S207
Mk778,S220,1407615,1,0,499,1,207,S207
Mk781,S220,1411079,1,0,414,17,202,S207
Mk784,S220,1414503,1,0,506,38,201,S207
Mk787,S220,1419303,1,0,432,44,207,S207
Mk790,S220,1422599,1,0,455,16,202,S207
Mk793,S221,1426199,1,0,638,23,207,S207
Mk796,S220,1431303,1,0,549,16,201,S207
Mk799,S220,1434703,1,0,503,25,202,S207
Mk802,S220,1438119,1,0,408,2,201,S207
Mk805,S220,1443136,1,0,473,50,202,S207
Mk808,S220,1446800,1,0,818,23,206,S207
Mk811,S220,1450432,1,0,584,30,208,S207
Mk814,S220,1455375,1,0,595,2,206,S207
Mk817,S220,1458888,1,0,454,14,207,S207
Mk820,S220,1462656,1,0,757,11,208,S207
Mk823,S220,1467904,1,0,901,10,204,S207
Mk826,S220,1471464,1,0,518,23,201,S207
Mk829,S220,1475161,1,0,610,32,202,S207
Mk832,S220,1480104,1,0,601,21,203,S207
Mk835,S220,1484056,1,0,938,22,205,S207
Mk838,S220,1487448,1,0,534,25,208,S207
Mk841,S220,1492320,1,0,508,3,201,S207
Mk844,S220,1495744,1,0,532,7,207,S207
Mk847,S220,1499337,1,0,686,11,201,S207
Mk850,S220,1504608,1,0,771,33,202,S207
Mk853,S220,1508153,1,0,481,4,202,S207
Mk856,S221,1511665,1,0,569,15,203,S207
Mk859,S221,1517273,1,0,1044,4,204,S207
Mk862,S220,1520865,1,0,549,10,202,S207
Mk865,S220,1524530,1,0,663,39,208,S207
Mk868,S220,1529401,1,0,518,32,207,S207
Mk871,S220,1532817,1,0,549,31,208,S207
Mk874,S220,1536434,1,0,586,39,207,S207
Mk877,S220,1541593,1,0,650,1,206,S207
Mk880,S220,1545041,1,0,507,47,208,S207
Mk883,S220,1548657,1,0,661,31,201,S207
Mk886,S220,1553617,1,0,515,17,207,S207
Mk889,S220,1557346,1,0,699,18,204,S207
Mk892,S220,1560889,1,0,496,5,207,S207
Mk895,S220,1565882,1,0,646,11,205,S207
Mk898,S220,1569522,1,0,743,20,208,S207
Mk901,S221,1573090,1,0,616,18,203,S207
Mk4,S221,247842,1,0,1221,25,204,S208
Mk7,S220,251883,1,0,1134,45,202,S208
Mk10,S221,255322,1,0,413,2,204,S208
Mk13,S220,260634,1,0,886,39,207,S208
Mk16,S221,263978,1,0,345,10,204,S208
Mk19,S220,267563,1,0,510,36,202,S208
Mk22,S220,273011,1,0,888,13,207,S208
Mk25,S221,277596,1,0,1220,12,201,S208
Mk28,S220,281595,1,0,695,29,201,S208
Mk31,S220,287019,1,0,701,34,208,S208
Mk34,S220,290779,1,0,569,15,204,S208
Mk37,S220,294723,1,0,839,20,205,S208
Mk40,S221,300179,1,0,942,1,203,S208
Mk43,S220,303875,1,0,796,50,207,S208
Mk46,S220,307444,1,0,655,6,205,S208
Mk49,S220,312723,1,0,714,27,207,S208
Mk52,S220,316284,1,0,692,24,202,S208
Mk55,S221,320228,1,0,873,31,201,S208
Mk58,S220,325668,1,0,1014,27,201,S208
Mk61,S220,329124,1,0,561,48,201,S208
Mk64,S220,332828,1,0,700,8,208,S208
Mk67,S220,338092,1,0,911,17,205,S208
Mk70,S220,341684,1,0,648,1,205,S208
Mk73,S220,345316,1,0,682,44,201,S208
Mk76,S220,350404,1,0,679,16,202,S208
Mk79,S220,353996,1,0,651,23,202,S208
Mk82,S220,358164,1,0,1169,9,206,S208
Mk85,S220,363564,1,0,881,24,201,S208
Mk88,S220,367277,1,0,857,18,207,S208
Mk91,S220,371157,1,0,813,29,207,S208
Mk94,S220,376173,1,0,568,30,207,S208
Mk97,S220,379509,1,0,483,28,207,S208
Mk100,S220,382957,1,0,599,13,203,S208
Mk103,S220,387989,1,0,681,8,201,S208
Mk106,S221,391469,1,0,480,5,208,S208
Mk109,S220,395269,1,0,755,23,208,S208
Mk112,S220,400341,1,0,724,7,202,S208
Mk115,S220,404046,1,0,686,38,202,S208
Mk118,S220,407501,1,0,550,13,208,S208
Mk121,S221,412717,1,0,701,31,202,S208
Mk124,S220,416493,1,0,778,9,202,S208
Mk127,S220,420102,1,0,610,47,202,S208
Mk130,S220,425166,1,0,620,36,201,S208
Mk133,S220,428630,1,0,567,21,207,S208
Mk136,S220,432302,1,0,615,4,206,S208
Mk139,S220,437662,1,0,908,5,201,S208
Mk142,S220,441614,1,0,867,10,206,S208
Mk145,S220,445342,1,0,776,45,201,S208
Mk148,S220,450462,1,0,592,29,208,S208
Mk151,S220,453838,1,0,502,19,201,S208
Mk154,S220,457470,1,0,557,30,202,S208
Mk157,S220,462870,1,0,896,40,208,S208
Mk160,S220,466358,1,0,639,1,202,S208
Mk163,S220,469999,1,0,645,15,207,S208
Mk166,S220,475039,1,0,642,37,208,S208
Mk169,S220,478815,1,0,855,41,208,S208
Mk172,S221,482383,1,0,617,17,208,S208
Mk175,S220,487671,1,0,724,5,204,S208
Mk178,S220,491359,1,0,723,35,201,S208
Mk181,S220,494991,1,0,738,30,201,S208
Mk184,S220,500175,1,0,632,21,204,S208
Mk187,S220,503648,1,0,516,39,202,S208
Mk190,S220,507055,1,0,505,45,207,S208
Mk193,S220,512048,1,0,636,26,208,S208
Mk196,S221,515631,1,0,561,17,206,S208
Mk199,S220,519471,1,0,888,22,202,S208
Mk202,S220,524776,1,0,887,47,207,S208
Mk205,S220,528080,1,0,461,45,208,S208
Mk208,S221,531696,1,0,540,46,208,S208
Mk211,S221,536776,1,0,525,9,205,S208
Mk214,S220,540368,1,0,648,7,206,S208
Mk217,S220,544232,1,0,827,16,208,S208
Mk220,S220,549192,1,0,555,48,202,S208
Mk223,S220,552792,1,0,648,46,202,S208
Mk226,S220,556432,1,0,778,20,204,S208
Mk229,S220,584833,1,0,1007,22,206,S208
Mk232,S220,588418,1,0,594,43,207,S208
Mk235,S220,592417,1,0,1086,24,205,S208
Mk238,S220,597457,1,0,541,2,208,S208
Mk241,S220,601154,1,0,637,18,201,S208
Mk244,S220,604786,1,0,747,19,207,S208
Mk247,S220,609785,1,0,452,7,207,S208
Mk250,S220,613282,1,0,587,49,207,S208
Mk253,S221,616730,1,0,546,16,207,S208
Mk256,S221,621954,1,0,667,5,203,S208
Mk259,S220,625570,1,0,715,5,205,S208
Mk262,S221,629530,1,0,907,11,207,S208
Mk265,S220,634930,1,0,819,28,208,S208
Mk268,S220,638522,1,0,534,37,201,S208
Mk271,S220,641922,1,0,540,40,201,S208
Mk274,S220,647226,1,0,945,46,207,S208
Mk277,S220,650866,1,0,781,15,206,S208
Mk280,S221,654130,1,0,411,4,203,S208
Mk283,S220,659746,1,0,1159,16,206,S208
Mk286,S220,663290,1,0,634,22,201,S208
Mk289,S220,666858,1,0,631,22,208,S208
Mk292,S220,672035,1,0,810,35,208,S208
Mk295,S221,675610,1,0,677,16,201,S208
Mk298,S220,679323,1,0,819,48,208,S208
Mk301,S220,684411,1,0,644,16,203,S208
Mk304,S220,687931,1,0,621,10,207,S208
Mk307,S220,691427,1,0,635,24,204,S208
Mk310,S221,696531,1,0,575,2,205,S208
Mk313,S220,699915,1,0,517,14,201,S208
Mk316,S220,703491,1,0,610,34,202,S208
Mk319,S220,708755,1,0,915,14,206,S208
Mk322,S220,712363,1,0,610,1,206,S208
Mk325,S220,715939,1,0,616,36,208,S208
Mk328,S220,721236,1,0,802,4,207,S208
Mk331,S220,724828,1,0,640,3,204,S208
Mk334,S220,728324,1,0,427,9,207,S208
Mk337,S221,733308,1,0,473,19,208,S208
Mk340,S221,736908,1,0,731,18,204,S208
Mk343,S220,740492,1,0,533,15,201,S208
Mk346,S220,745588,1,0,750,27,208,S208
Mk349,S220,749188,1,0,631,33,201,S208
Mk352,S220,752885,1,0,684,4,201,S208
Mk355,S220,757804,1,0,467,6,202,S208
Mk358,S221,761325,1,0,552,3,203,S208
Mk361,S220,764812,1,0,578,22,207,S208
Mk364,S220,769781,1,0,547,32,202,S208
Mk367,S220,773300,1,0,640,4,208,S208
Mk370,S220,776597,1,0,448,10,201,S208
Mk373,S220,781829,1,0,721,5,206,S208
Mk376,S220,785397,1,0,563,42,202,S208
Mk379,S220,789157,1,0,696,9,208,S208
Mk382,S220,794165,1,0,608,12,207,S208
Mk385,S220,797645,1,0,583,3,206,S208
Mk388,S220,801309,1,0,719,25,206,S208
Mk391,S220,806838,1,0,1099,19,203,S208
Mk394,S221,810469,1,0,772,13,204,S208
Mk397,S220,814021,1,0,614,18,202,S208
Mk400,S220,819629,1,0,1107,1,204,S208
Mk403,S221,823126,1,0,605,1,207,S208
Mk406,S220,826814,1,0,630,42,207,S208
Mk409,S220,831878,1,0,620,20,202,S208
Mk412,S221,836147,1,0,1220,33,202,S208
Mk415,S220,839670,1,0,485,31,207,S208
Mk418,S220,844702,1,0,544,2,207,S208
Mk421,S220,848206,1,0,514,14,207,S208
Mk424,S220,851950,1,0,746,37,202,S208
Mk427,S220,857022,1,0,520,40,207,S208
Mk430,S220,860615,1,0,698,17,203,S208
Mk433,S221,864182,1,0,563,19,206,S208
Mk436,S220,869167,1,0,594,41,201,S208
Mk439,S220,872583,1,0,561,28,201,S208
Mk442,S220,876119,1,0,649,39,208,S208
Mk445,S220,881071,1,0,576,43,208,S208
Mk448,S220,884879,1,0,761,25,205,S208
Mk451,S220,888695,1,0,772,15,203,S208
Mk454,S220,986457,1,0,616,12,203,S208
Mk457,S220,989921,1,0,613,26,201,S208
Mk460,S220,993545,1,0,731,18,203,S208
Mk463,S220,998633,1,0,580,20,207,S208
Mk466,S220,1002313,1,0,627,4,202,S208
Mk469,S220,1005705,1,0,446,8,206,S208
Mk472,S220,1010945,1,0,776,11,204,S208
Mk475,S220,1014586,1,0,633,10,208,S208
Mk478,S220,1018025,1,0,435,17,202,S208
Mk481,S221,1023073,1,0,639,6,201,S208
Mk484,S221,1026610,1,0,475,18,208,S208
Mk487,S221,1030081,1,0,525,20,206,S208
