SubjID,z_vcb,z_spl,z_art,Dim.1,Dim.2,correct,response_time,trial_type,target,word_trig,cond_trig,Base,affix,FS,BF,LogFS,LogBF,BaseLength,WholeFormLength,List
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,484,CW,madness,41,202,mad,ness,10,1298,2.302585092994046,7.17,3,7,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,656,CW,composer,6,202,compose,er,13,1187,2.5649493574615367,7.08,7,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,628,CW,enjoyment,40,201,enjoy,ment,4,2771,1.3862943611198906,7.93,5,9,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,559,CW,tutoring,27,201,tutor,ing,5,499,1.6094379124341003,6.21,5,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,484,CW,awareness,44,201,aware,ness,4,2391,1.3862943611198906,7.78,5,9,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,562,CW,lender,11,201,lend,er,3,505,1.0986122886681098,6.22,4,6,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,483,CW,conductor,44,202,conduct,or,16,1084,2.772588722239781,6.99,7,9,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,540,CW,destroyer,14,201,destroy,er,3,1906,1.0986122886681098,7.55,7,9,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,620,CW,laughing,27,202,laugh,ing,18,4181,2.8903717578961645,8.34,5,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,554,CW,doubtful,21,202,doubt,ful,8,4135,2.0794415416798357,8.33,5,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,441,CW,raider,12,201,raid,er,4,505,1.3862943611198906,6.22,4,6,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,518,CW,planner,22,201,plan,er,4,5475,1.3862943611198906,8.61,4,7,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,478,CW,hunter,10,202,hunt,er,18,1762,2.8903717578961645,7.47,4,6,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,512,CW,quietly,36,202,quiet,ly,18,2691,2.8903717578961645,7.9,5,7,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,446,CW,feeder,14,202,feed,er,11,2806,2.3978952727983707,7.94,4,6,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,503,CW,deafness,39,202,deaf,ness,9,290,2.1972245773362196,5.67,4,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,495,CW,professor,47,202,profess,pr,14,3563,2.6390573296152584,8.18,7,9,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,565,CW,swimmer,5,202,swim,er,11,1145,2.3978952727983707,7.04,4,7,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,784,CW,stylish,29,202,style,ish,16,2119,2.772588722239781,7.66,5,7,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,514,CW,faithful,20,202,faith,ful,12,1320,2.4849066497880004,7.19,5,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,484,CW,noticeable,3,201,notice,able,6,3426,1.791759469228055,8.14,6,10,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,589,CW,blindness,40,202,blind,ness,16,1024,2.772588722239781,6.93,5,9,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,598,CW,boldness,41,201,bold,ness,7,379,1.9459101490553132,5.94,4,8,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,781,CW,dreamer,12,202,dream,er,19,2325,2.9444389791664403,7.75,5,7,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,543,CW,locker,8,202,lock,er,18,1654,2.8903717578961645,7.41,4,6,AB
S130,1.3916170548712297,0.7111822676540035,1.0853494986470198,1.8897523116986432,-0.23567245546091087,1,651,CW,bearded,8,201,beard,ed,7,578,1.9459101490553132,6.36,5,7,AB
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,979,CW,composer,6,202,compose,er,13,1187,2.5649493574615367,7.08,7,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,972,CW,insistent,9,201,insist,ent,5,1631,1.6094379124341003,7.4,6,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,578,CW,editor,45,202,edit,or,12,1298,2.4849066497880004,7.17,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,817,CW,bearded,8,201,beard,ed,7,578,1.9459101490553132,6.36,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,927,CW,puncher,1,202,punch,er,17,325,2.833213344056216,5.78,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,666,CW,risky,50,201,risk,y,5,1827,1.6094379124341003,7.51,4,5,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,709,CW,striker,17,202,strike,er,17,3414,2.833213344056216,8.14,6,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,583,CW,planner,22,201,plan,er,4,5475,1.3862943611198906,8.61,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,611,CW,avoidable,2,201,avoid,able,5,2172,1.6094379124341003,7.68,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,571,CW,laughing,27,202,laugh,ing,18,4181,2.8903717578961645,8.34,5,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,724,CW,painter,18,202,paint,er,17,3666,2.833213344056216,8.21,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,829,CW,cleaner,15,202,clean,er,29,2854,3.367295829986474,7.96,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,804,CW,sailor,43,202,sail,or,17,740,2.833213344056216,6.61,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,568,CW,madness,41,202,mad,ness,10,1298,2.302585092994046,7.17,3,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,453,CW,parking,25,202,park,ing,9,1945,2.1972245773362196,7.57,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,857,CW,guilty,34,201,guilt,ly,7,1576,1.9459101490553132,7.36,5,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,696,CW,flexible,22,202,flex,ible,16,664,2.772588722239781,6.5,4,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,897,CW,speller,3,202,spell,er,10,781,2.302585092994046,6.66,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,802,CW,guarding,26,202,guard,ing,28,2047,3.332204510175204,7.62,5,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,573,CW,feeder,14,202,feed,er,11,2806,2.3978952727983707,7.94,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,784,CW,conductor,44,202,conduct,or,16,1084,2.772588722239781,6.99,7,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,973,CW,hunter,10,202,hunt,er,18,1762,2.8903717578961645,7.47,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,744,CW,campaigner,15,201,campaign,er,3,2003,1.0986122886681098,7.6,8,10,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,598,CW,boneless,34,202,bone,less,35,1490,3.5553480614894135,7.31,4,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,670,CW,awareness,44,201,aware,ness,4,2391,1.3862943611198906,7.78,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,554,CW,attacker,20,201,attack,er,6,3385,1.791759469228055,8.13,6,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,531,CW,toaster,10,201,toast,er,6,339,1.791759469228055,5.83,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,497,CW,harmless,29,201,harm,less,7,1101,1.9459101490553132,7,4,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,544,CW,kicking,23,202,kick,ing,15,1012,2.70805020110221,6.92,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,600,CW,chilly,48,201,chill,y,7,488,1.9459101490553132,6.19,5,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,595,CW,singer,17,201,sing,er,4,2186,1.3862943611198906,7.69,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,486,CW,noticeable,3,201,notice,able,6,3426,1.791759469228055,8.14,6,10,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,656,CW,heater,16,202,heat,er,15,2881,2.70805020110221,7.97,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,762,CW,bomber,7,202,bomb,er,24,1208,3.1780538303479458,7.1,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,565,CW,faithful,20,202,faith,ful,12,1320,2.4849066497880004,7.19,5,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,978,CW,weedy,48,202,weed,y,17,729,2.833213344056216,6.59,4,5,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,610,CW,collector,46,202,collect,or,23,3221,3.1354942159291497,8.08,7,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,503,CW,listener,18,201,listen,er,4,3081,1.3862943611198906,8.03,6,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,472,CW,enjoyment,40,201,enjoy,ment,4,2771,1.3862943611198906,7.93,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,630,CW,professor,47,202,profess,pr,14,3563,2.6390573296152584,8.18,7,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,577,CW,locker,8,202,lock,er,18,1654,2.8903717578961645,7.41,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,521,CW,hugely,35,201,huge,ly,3,1918,1.0986122886681098,7.56,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,491,CW,quietly,36,202,quiet,ly,18,2691,2.8903717578961645,7.9,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,590,CW,peaking,28,201,peak,ing,6,546,1.791759469228055,6.3,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,641,CW,boldness,41,201,bold,ness,7,379,1.9459101490553132,5.94,4,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,576,CW,knocker,4,202,knock,er,15,1104,2.70805020110221,7.01,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,547,CW,doubtful,21,202,doubt,ful,8,4135,2.0794415416798357,8.33,5,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,865,CW,amusement,38,201,amuse,ment,3,857,1.0986122886681098,6.75,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,466,CW,pusher,13,202,push,er,17,2507,2.833213344056216,7.83,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,555,CW,verbal,50,202,verb,al,22,423,3.091042453358316,6.05,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,471,CW,swimmer,5,202,swim,er,11,1145,2.3978952727983707,7.04,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,463,CW,jailer,13,201,jail,er,5,678,1.6094379124341003,6.52,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,550,CW,dryness,42,202,dry,ness,19,2366,2.9444389791664403,7.77,3,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,529,CW,destroyer,14,201,destroy,er,3,1906,1.0986122886681098,7.55,7,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,813,CW,mildness,42,201,mild,ness,4,676,1.3862943611198906,6.52,4,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,444,CW,magical,4,201,magic,al,5,1014,1.6094379124341003,6.92,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,570,CW,dullness,43,201,dull,ness,5,703,1.6094379124341003,6.56,4,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,524,CW,dietary,6,201,diet,ary,6,1181,1.791759469228055,7.07,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,599,CW,tossing,26,201,toss,ing,5,407,1.6094379124341003,6.01,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,580,CW,barker,2,202,bark,er,8,387,2.0794415416798357,5.96,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,404,CW,cooling,24,202,cool,ing,14,1434,2.6390573296152584,7.27,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,586,CW,detectable,1,201,detect,able,7,982,1.9459101490553132,6.89,6,10,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,625,CW,stylish,29,202,style,ish,16,2119,2.772588722239781,7.66,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,597,CW,design,19,201,designer,er,7,3296,1.9459101490553132,8.1,8,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,583,CW,effortless,30,201,effort,less,4,2456,1.3862943611198906,7.81,6,10,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,443,CW,costly,36,201,cost,ly,6,4215,1.791759469228055,8.35,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,498,CW,amazement,39,201,amaze,ment,4,878,1.3862943611198906,6.78,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,691,CW,renter,9,202,rent,er,13,1690,2.5649493574615367,7.43,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,527,CW,jumping,30,202,jump,jumping,15,1395,2.70805020110221,7.24,4,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,915,CW,mossy,47,201,moss,y,3,149,1.0986122886681098,5,4,5,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,609,CW,allowance,5,201,allow,ance,5,5014,1.6094379124341003,8.52,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,589,CW,blindness,40,202,blind,ness,16,1024,2.772588722239781,6.93,5,9,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,419,CW,seeker,16,201,seek,er,7,2155,1.9459101490553132,7.68,4,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,569,CW,teacher,23,201,teach,er,6,5662,1.791759469228055,8.64,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,509,CW,dreamer,12,202,dream,er,19,2325,2.9444389791664403,7.75,5,7,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,468,CW,shameful,19,202,shame,ful,13,993,2.5649493574615367,6.9,5,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,419,CW,thruster,24,201,thrust,er,4,584,1.3862943611198906,6.37,6,8,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,420,CW,dancer,11,202,dance,er,16,2003,2.772588722239781,7.6,5,6,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,533,CW,buyer,21,201,buy,er,3,4386,1.0986122886681098,8.39,3,5,BA
S131,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,1,651,CW,bootless,32,202,boot,less,19,940,2.9444389791664403,6.85,4,8,BA
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,587,CW,cooling,24,202,cool,ing,14,1434,2.6390573296152584,7.27,4,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,556,CW,cleaner,15,202,clean,er,29,2854,3.367295829986474,7.96,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,675,CW,grimly,31,201,grim,ly,6,552,1.791759469228055,6.31,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,612,CW,lender,11,201,lend,er,3,505,1.0986122886681098,6.22,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,584,CW,doubtful,21,202,doubt,ful,8,4135,2.0794415416798357,8.33,5,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,708,CW,editor,45,202,edit,or,12,1298,2.4849066497880004,7.17,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,639,CW,blindness,40,202,blind,ness,16,1024,2.772588722239781,6.93,5,9,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,712,CW,heater,16,202,heat,er,15,2881,2.70805020110221,7.97,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,662,CW,laughing,27,202,laugh,ing,18,4181,2.8903717578961645,8.34,5,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,609,CW,toaster,10,201,toast,er,6,339,1.791759469228055,5.83,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,558,CW,awareness,44,201,aware,ness,4,2391,1.3862943611198906,7.78,5,9,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,564,CW,design,19,201,designer,er,7,3296,1.9459101490553132,8.1,8,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,584,CW,jumping,30,202,jump,jumping,15,1395,2.70805020110221,7.24,4,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,605,CW,tutoring,27,201,tutor,ing,5,499,1.6094379124341003,6.21,5,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,709,CW,jailer,13,201,jail,er,5,678,1.6094379124341003,6.52,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,677,CW,insistent,9,201,insist,ent,5,1631,1.6094379124341003,7.4,6,9,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,702,CW,collector,46,202,collect,or,23,3221,3.1354942159291497,8.08,7,9,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,572,CW,attacker,20,201,attack,er,6,3385,1.791759469228055,8.13,6,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,617,CW,noticeable,3,201,notice,able,6,3426,1.791759469228055,8.14,6,10,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,532,CW,hunter,10,202,hunt,er,18,1762,2.8903717578961645,7.47,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,607,CW,risky,50,201,risk,y,5,1827,1.6094379124341003,7.51,4,5,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,555,CW,guilty,34,201,guilt,ly,7,1576,1.9459101490553132,7.36,5,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,618,CW,angelic,25,201,angel,ic,7,567,1.9459101490553132,6.34,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,671,CW,quietly,36,202,quiet,ly,18,2691,2.8903717578961645,7.9,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,662,CW,seeker,16,201,seek,er,7,2155,1.9459101490553132,7.68,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,568,CW,mildness,42,201,mild,ness,4,676,1.3862943611198906,6.52,4,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,523,CW,allowance,5,201,allow,ance,5,5014,1.6094379124341003,8.52,5,9,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,549,CW,creamy,49,202,cream,y,10,792,2.302585092994046,6.67,5,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,694,CW,composer,6,202,compose,er,13,1187,2.5649493574615367,7.08,7,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,496,CW,excitement,38,202,excite,ment,9,1924,2.1972245773362196,7.56,6,10,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,571,CW,shapely,35,202,shape,ly,12,1909,2.4849066497880004,7.55,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,788,CW,destroyer,14,201,destroy,er,3,1906,1.0986122886681098,7.55,7,9,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,864,CW,knocker,4,202,knock,er,15,1104,2.70805020110221,7.01,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,623,CW,verbal,50,202,verb,al,22,423,3.091042453358316,6.05,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,626,CW,costly,36,201,cost,ly,6,4215,1.791759469228055,8.35,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,638,CW,teacher,23,201,teach,er,6,5662,1.791759469228055,8.64,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,630,CW,guarding,26,202,guard,ing,28,2047,3.332204510175204,7.62,5,8,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,574,CW,stylish,29,202,style,ish,16,2119,2.772588722239781,7.66,5,7,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,670,CW,renter,9,202,rent,er,13,1690,2.5649493574615367,7.43,4,6,AB
S132,-1.4018872914385454,0.2355062591247683,-0.06483906095813359,-0.7972086937096089,0.6921617136570533,1,567,CW,campaigner,15,201,campaign,er,3,2003,1.0986122886681098,7.6,8,10,AB
