SubjID,value,chindex,chlabel,bini,complexity,base_frequency,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S118,-9.913,27,FP2,19,Complex,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.24,1,FP1,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-14.985,2,Fz,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-12.328,3,F3,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-0.806,4,F7,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-7.308,5,FC5,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-15.299,6,FC1,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-11.629,7,C3,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-0.775,8,T7,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-5.896,9,CP5,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-14.307,10,CP1,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-9.597,11,Pz,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-10.12,12,P3,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-2.16,13,P7,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.595,14,O1,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.062,15,O2,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-10.555,16,P4,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-2.367,17,P8,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-11.04,18,CP6,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-11.743,19,CP2,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-17.238,20,CZ,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-13.702,21,C4,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-5.382,22,T8,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-11.205,23,FC6,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-15.755,24,FC2,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-14.433,25,F4,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-5.992,26,F8,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.606,27,FP2,20,Complex,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-4.641,1,FP1,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.951,2,Fz,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.955,3,F3,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,0.866,4,F7,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.469,5,FC5,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-7.843,6,FC1,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-1.316,7,C3,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,5.833,8,T7,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,6.472,9,CP5,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-3.066,10,CP1,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,0.377,11,Pz,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,0.895,12,P3,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,2.972,13,P7,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-1.682,14,O1,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-0.084,15,O2,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-0.779,16,P4,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,1.667,17,P8,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-2.421,18,CP6,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-3.701,19,CP2,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-8.653,20,CZ,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-4.233,21,C4,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-1.336,22,T8,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-1.472,23,FC6,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.601,24,FC2,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-4.143,25,F4,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,0.01,26,F8,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-4.743,27,FP2,21,Simple,High,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-2.69,1,FP1,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-12.028,2,Fz,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-10.569,3,F3,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-0.788,4,F7,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-10.691,5,FC5,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-11.992,6,FC1,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.55,7,C3,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-0.015,8,T7,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,1.519,9,CP5,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-7.601,10,CP1,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-5.49,11,Pz,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-1.982,12,P3,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,0.406,13,P7,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,0.727,14,O1,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-5.933,15,O2,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-7.904,16,P4,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-1.305,17,P8,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-7.022,18,CP6,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-10.188,19,CP2,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-13.758,20,CZ,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-13.416,21,C4,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-6.519,22,T8,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-12.173,23,FC6,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-13.86,24,FC2,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-18.493,25,F4,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-4.496,26,F8,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S118,-2.22,27,FP2,22,Simple,Low,AB,N400,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843
S120,-14.398,1,FP1,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-11.035,2,Fz,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-11.536,3,F3,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-10.562,4,F7,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-9.071,5,FC5,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-10.084,6,FC1,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-5.134,7,C3,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-4.572,8,T7,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.19,9,CP5,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.005,10,CP1,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,10.48,11,Pz,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.705,12,P3,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,5.518,13,P7,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,8.184,14,O1,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,9.508,15,O2,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,12.744,16,P4,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,15.312,17,P8,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,9.682,18,CP6,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,6.738,19,CP2,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-2.225,20,CZ,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,1.8,21,C4,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.78,22,T8,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.868,23,FC6,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-4.747,24,FC2,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-5.347,25,F4,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-4.15,26,F8,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-6.805,27,FP2,19,Complex,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.978,1,FP1,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-2.048,2,Fz,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.075,3,F3,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.125,4,F7,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.552,5,FC5,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.973,6,FC1,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.523,7,C3,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,3.269,8,T7,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.045,9,CP5,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-2.136,10,CP1,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.931,11,Pz,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,1.313,12,P3,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.529,13,P7,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.298,14,O1,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-3.003,15,O2,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.245,16,P4,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,6.228,17,P8,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,3.757,18,CP6,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.626,19,CP2,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-2.139,20,CZ,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.371,21,C4,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.679,22,T8,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.953,23,FC6,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.262,24,FC2,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.517,25,F4,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-3.282,26,F8,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.892,27,FP2,20,Complex,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-3.733,1,FP1,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-5.405,2,Fz,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-5.794,3,F3,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-3.618,4,F7,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-4.825,5,FC5,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-4.47,6,FC1,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.734,7,C3,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.288,8,T7,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,1.26,9,CP5,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,3.848,10,CP1,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,10.086,11,Pz,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.378,12,P3,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,5.366,13,P7,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.344,14,O1,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.612,15,O2,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,6.824,16,P4,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,7.442,17,P8,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,5.697,18,CP6,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,5.853,19,CP2,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,3.089,20,CZ,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.009,21,C4,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,1.828,22,T8,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.427,23,FC6,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.762,24,FC2,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.292,25,F4,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.48,26,F8,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.503,27,FP2,21,Simple,High,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-5.992,1,FP1,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-2.976,2,Fz,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.96,3,F3,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.339,4,F7,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,0.002,5,FC5,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.042,6,FC1,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.882,7,C3,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,3.977,8,T7,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.954,9,CP5,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.304,10,CP1,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.083,11,Pz,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,6.547,12,P3,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,6.36,13,P7,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.066,14,O1,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,5.107,15,O2,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,7.468,16,P4,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,12.474,17,P8,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,4.623,18,CP6,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,3.652,19,CP2,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,1.064,20,CZ,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,1.284,21,C4,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,2.044,22,T8,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-1.604,23,FC6,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
S120,-0.853,24,FC2,22,Simple,Low,AB,N400,0.16945890336070296,-1.5086391054824275,-0.25653715422565915,-0.7989451625896439,-1.2844923912670598
