SubjID,value,chindex,chlabel,bini,base_frequency,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S168,-4.722,8,T7,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-1.137,9,CP5,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-5.252,10,CP1,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-1.941,11,Pz,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,2.238,12,P3,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,5.431,13,P7,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,6.966,14,O1,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,4.952,15,O2,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,1.138,16,P4,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,3.67,17,P8,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-5.704,18,CP6,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-6.777,19,CP2,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-11.224,20,CZ,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-10.625,21,C4,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-9.908,22,T8,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-13.214,23,FC6,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-12.288,24,FC2,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-14.728,25,F4,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-16.517,26,F8,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-25.992,27,FP2,17,High,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-24.597,1,FP1,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-11.759,2,Fz,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-9.521,3,F3,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-9.589,4,F7,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-6.469,5,FC5,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-8.979,6,FC1,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-5.415,7,C3,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-3.714,8,T7,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-0.796,9,CP5,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-3.657,10,CP1,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-0.098,11,Pz,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,2.756,12,P3,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,4.714,13,P7,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,4.271,14,O1,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,4.3,15,O2,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,1.865,16,P4,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,3.27,17,P8,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-5.572,18,CP6,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-5.988,19,CP2,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-8.601,20,CZ,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-10.437,21,C4,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-8.276,22,T8,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-11.992,23,FC6,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-11.353,24,FC2,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-12.968,25,F4,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-14.716,26,F8,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S168,-25.896,27,FP2,18,Low,AB,N250,-0.00513511828365796,0.2355062591247683,0.126859032309392,0.19166816238794712,0.1613876001031626
S169,12.052,1,FP1,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.898,2,Fz,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.016,3,F3,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.677,4,F7,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-2.023,5,FC5,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.046,6,FC1,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-1.197,7,C3,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-3.342,8,T7,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.897,9,CP5,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-1.181,10,CP1,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.148,11,Pz,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.27,12,P3,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.9,13,P7,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-1.661,14,O1,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.763,15,O2,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,3.723,16,P4,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,4.053,17,P8,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.743,18,CP6,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,2.367,19,CP2,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.393,20,CZ,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,2.773,21,C4,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.665,22,T8,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,2.755,23,FC6,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.449,24,FC2,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.263,25,F4,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,4.308,26,F8,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,6.726,27,FP2,17,High,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,13.586,1,FP1,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.907,2,Fz,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.64,3,F3,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.137,4,F7,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.623,5,FC5,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.124,6,FC1,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-1.68,7,C3,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-2.865,8,T7,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-3.336,9,CP5,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-3.559,10,CP1,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.15,11,Pz,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-1.585,12,P3,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-2.29,13,P7,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.314,14,O1,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,1.174,15,O2,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.533,16,P4,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,3.468,17,P8,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.422,18,CP6,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-3.02,19,CP2,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-2.087,20,CZ,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,-0.715,21,C4,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.848,22,T8,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.337,23,FC6,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.762,24,FC2,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.258,25,F4,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,0.984,26,F8,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S169,4.844,27,FP2,18,Low,AB,N250,0.5186469466494249,0.2355062591247683,-0.06483906095813359,0.3995576953078295,0.05983965130796079
S172,-7.402,1,FP1,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.651,2,Fz,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.477,3,F3,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.694,4,F7,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.787,5,FC5,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-7.666,6,FC1,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-9.025,7,C3,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.447,8,T7,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-7.315,9,CP5,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-10.363,10,CP1,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-9.455,11,Pz,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-8.222,12,P3,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.668,13,P7,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-7.39,14,O1,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.07,15,O2,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.577,16,P4,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.019,17,P8,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.253,18,CP6,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-7.693,19,CP2,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-9.529,20,CZ,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-6.803,21,C4,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.949,22,T8,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.681,23,FC6,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-6.467,24,FC2,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.049,25,F4,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.534,26,F8,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.907,27,FP2,17,High,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.115,1,FP1,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.779,2,Fz,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-2.603,3,F3,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.283,4,F7,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.924,5,FC5,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.282,6,FC1,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.933,7,C3,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-2.026,8,T7,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.031,9,CP5,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.467,10,CP1,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.714,11,Pz,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.125,12,P3,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.899,13,P7,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.496,14,O1,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-2.486,15,O2,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.854,16,P4,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-2.519,17,P8,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-2.649,18,CP6,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.696,19,CP2,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-5.987,20,CZ,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-4.079,21,C4,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-0.918,22,T8,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.538,23,FC6,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.623,24,FC2,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-1.303,25,F4,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,0.687,26,F8,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S172,-3.362,27,FP2,18,Low,AB,N250,-0.17972913992801892,-1.5086391054824275,0.126859032309392,-0.7795364506048855,-1.3113317890763263
S174,-7.65,1,FP1,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.069,2,Fz,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-9.164,3,F3,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-7.027,4,F7,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-8.279,5,FC5,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.317,6,FC1,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.558,7,C3,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-7.677,8,T7,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-8.943,9,CP5,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.253,10,CP1,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.901,11,Pz,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-7.504,12,P3,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-2.057,13,P7,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-0.012,14,O1,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-5.941,15,O2,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.621,16,P4,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-1.838,17,P8,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-9.336,18,CP6,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-12.054,19,CP2,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-11.592,20,CZ,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-11.662,21,C4,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-8.007,22,T8,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.08,23,FC6,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-11.417,24,FC2,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-11.314,25,F4,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-9.802,26,F8,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-9.882,27,FP2,17,High,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-11.601,1,FP1,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-12.349,2,Fz,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-10.572,3,F3,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-6.4,4,F7,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-7.815,5,FC5,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-11.959,6,FC1,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-9.707,7,C3,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-2.001,8,T7,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-5.679,9,CP5,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-9.033,10,CP1,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-7.253,11,Pz,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-2.936,12,P3,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,1.892,13,P7,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,5.681,14,O1,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-1.757,15,O2,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,-6.618,16,P4,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
S174,0.973,17,P8,18,Low,AB,N250,0.16945890336070296,0.7111822676540035,0.8936514053794943,1.0096724000572184,0.23761783424306224
